Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Janela 1,Winrate 1,Janela 2,Winrate 2,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,Barmaley x faLcOn,Barmaley,MIN Timberwolves,faLcOn,POR T Blazers,29/07/2026,08:17:39,Handicap,POR T Blazers (faLcOn) (+16.5),16.5,,,,,1.833,None-None,86-69,Red,-1.0,12318779
,B-EBASKBAT4X5,Lalkoff x Kadzima,Lalkoff,DET Pistons,Kadzima,TOR Raptors,29/07/2026,07:49:46,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,58-75,Red,-1.0,12318775
,B-EBASKBAT4X5,Kadzima x Barmaley,Kadzima,TOR Raptors,Barmaley,MIN Timberwolves,29/07/2026,08:58:10,Handicap,TOR Raptors (Kadzima) (+14.5),14.5,,,,,1.833,None-None,83-101,Red,-1.0,12318903
,B-EBASKBAT4X5,yangrainmaker x Lalkoff,yangrainmaker,OKC Thunder,Lalkoff,DET Pistons,29/07/2026,08:58:10,Handicap,DET Pistons (Lalkoff) (+3.5),3.5,,,,,1.833,None-None,71-53,Red,-1.0,12318904
,B-EBASKBAT4X5,Barmaley x yangrainmaker,Barmaley,MIN Timberwolves,yangrainmaker,OKC Thunder,29/07/2026,09:30:12,Handicap,OKC Thunder (yangrainmaker) (+14.5),14.5,,,,,1.833,None-None,82-60,Red,-1.0,12319053
,B-EBASKBAT4X5,faLcOn x Kadzima,faLcOn,POR T Blazers,Kadzima,TOR Raptors,29/07/2026,09:30:12,Handicap,POR T Blazers (faLcOn) (+5.5),5.5,,,,,1.833,None-None,64-76,Red,-1.0,12319054
,B-EBASKBAT4X5,Barmaley x Lalkoff,Barmaley,MIN Timberwolves,Lalkoff,DET Pistons,29/07/2026,10:17:33,Handicap,DET Pistons (Lalkoff) (+14.5),14.5,,,,,1.833,None-None,59-84,Green,0.833,12319137
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,29/07/2026,10:17:33,Handicap,POR T Blazers (faLcOn) (+5.5),5.5,,,,,1.833,None-None,68-81,Red,-1.0,12319154
,B-EBASKBAT4X5,Lalkoff x faLcOn,Lalkoff,DET Pistons,faLcOn,POR T Blazers,29/07/2026,10:54:31,Handicap,POR T Blazers (faLcOn) (+3.5),3.5,,,,,1.833,None-None,73-72,Green,0.833,12319391
,B-EBASKBAT4X5,yangrainmaker x Kadzima,yangrainmaker,OKC Thunder,Kadzima,TOR Raptors,29/07/2026,10:54:31,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,,,,,1.833,None-None,72-67,Green,0.833,12319431
,B-EBASKBAT4X5,Djoks x Koja,Djoks,TOR Raptors,Koja,NO Pelicans,29/07/2026,12:55:14,Handicap,NO Pelicans (Koja) (+3.5),3.5,,,,,1.833,None-None,53-62,Green,0.833,12320317
,B-EBASKBAT4X5,Pakapaka x veljouni,Pakapaka,PHI 76ers,veljouni,MIA Heat,29/07/2026,12:55:14,Handicap,PHI 76ers (Pakapaka) (+5.5),5.5,,,,,1.833,None-None,79-78,Green,0.833,12320318
,B-EBASKBAT4X5,Koja x Lucashin,Koja,NO Pelicans,Lucashin,SAC Kings,29/07/2026,13:44:19,Handicap,NO Pelicans (Koja) (+5.5),5.5,,,,,1.833,0-0,58-63,Green,0.833,12320369
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,29/07/2026,13:44:06,Handicap,TOR Raptors (Djoks) (+1.5),1.5,,,,,1.74,0-0,69-73,Green,0.74,12320393
,B-EBASKBAT4X5,Lucashin x veljouni,Lucashin,SAC Kings,veljouni,MIA Heat,29/07/2026,13:45:07,Handicap,MIA Heat (veljouni) (+1.5),1.5,,,,,1.74,None-None,69-66,Red,-1.0,12320385
,B-EBASKBAT4X5,Djoks x Pakapaka,Djoks,TOR Raptors,Pakapaka,PHI 76ers,29/07/2026,13:45:07,Handicap,PHI 76ers (Pakapaka) (+4.5),4.5,,,,,1.833,None-None,68-62,Red,-1.0,12320386
,B-EBASKBAT4X5,veljouni x Koja,veljouni,MIA Heat,Koja,NO Pelicans,29/07/2026,13:45:07,Handicap,NO Pelicans (Koja) (+5.5),5.5,,,,,1.833,None-None,68-48,Red,-1.0,12320509
,B-EBASKBAT4X5,Pakapaka x Lucashin,Pakapaka,PHI 76ers,Lucashin,SAC Kings,29/07/2026,13:45:07,Handicap,PHI 76ers (Pakapaka) (+5.5),5.5,,,,,1.833,None-None,50-67,Red,-1.0,12320508
,B-EBASKBAT4X5,Koja x Pakapaka,Koja,NO Pelicans,Pakapaka,PHI 76ers,29/07/2026,13:45:07,Handicap,PHI 76ers (Pakapaka) (+1.5),1.5,,,,,1.833,None-None,63-53,Red,-1.0,12320510
,B-EBASKBAT4X5,Lucashin x Djoks,Lucashin,SAC Kings,Djoks,TOR Raptors,29/07/2026,13:45:07,Handicap,TOR Raptors (Djoks) (+1.5),1.5,,,,,1.74,None-None,62-72,Green,0.74,12320511
,B-EBASKBAT4X5,veljouni x Pakapaka,veljouni,MIA Heat,Pakapaka,PHI 76ers,29/07/2026,14:18:41,Handicap,PHI 76ers (Pakapaka) (+4.5),4.5,,,,,1.74,None-None,58-70,Green,0.74,12320609
,B-EBASKBAT4X5,Koja x Djoks,Koja,NO Pelicans,Djoks,TOR Raptors,29/07/2026,14:18:41,Handicap,NO Pelicans (Koja) (+2.5),2.5,,,,,1.833,None-None,56-65,Red,-1.0,12320543
,B-EBASKBAT4X5,Djoks x veljouni,Djoks,TOR Raptors,veljouni,MIA Heat,29/07/2026,16:21:13,Handicap,TOR Raptors (Djoks) (+1.5),1.5,,,,,1.833,None-None,60-56,Green,0.833,12321219
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,29/07/2026,15:26:26,Handicap,NO Pelicans (Koja) (+6.5),6.5,,,,,1.833,None-None,76-78,Green,0.833,12320969
,B-EBASKBAT4X5,veljouni x Lucashin,veljouni,MIA Heat,Lucashin,SAC Kings,29/07/2026,16:16:47,Handicap,MIA Heat (veljouni) (+1.5),1.5,,,,,1.833,None-None,81-66,Green,0.833,12321170
,B-EBASKBAT4X5,Pakapaka x Djoks,Pakapaka,PHI 76ers,Djoks,TOR Raptors,29/07/2026,16:16:47,Handicap,PHI 76ers (Pakapaka) (+4.5),4.5,,,,,1.833,None-None,70-57,Green,0.833,12321171
,B-EBASKBAT4X5,Lucashin x Pakapaka,Lucashin,SAC Kings,Pakapaka,PHI 76ers,29/07/2026,16:48:13,Handicap,PHI 76ers (Pakapaka) (+6.5),6.5,,,,,1.833,None-None,78-57,Red,-1.0,12321373
,B-EBASKBAT4X5,Koja x veljouni,Koja,NO Pelicans,veljouni,MIA Heat,29/07/2026,16:51:28,Handicap,NO Pelicans (Koja) (+6.5),6.5,,,,,1.833,None-None,64-56,Green,0.833,12321374
,B-EBASKBAT4X5,Pakapaka x Koja,Pakapaka,PHI 76ers,Koja,NO Pelicans,29/07/2026,18:49:06,Handicap,NO Pelicans (Koja) (+1.5),1.5,,,,,1.833,None-None,58-75,Green,0.833,12322023
,B-EBASKBAT4X5,Djoks x Lucashin,Djoks,TOR Raptors,Lucashin,SAC Kings,29/07/2026,18:49:06,Handicap,SAC Kings (Lucashin) (+1.5),1.5,,,,,1.833,None-None,67-63,Red,-1.0,12322024
,B-EBASKBAT4X5,Pakapaka x veljouni,Pakapaka,PHI 76ers,veljouni,MIA Heat,29/07/2026,19:28:31,Handicap,PHI 76ers (Pakapaka) (+2.5),2.5,,,,,1.833,None-None,52-75,Red,-1.0,12322493
,B-EBASKBAT4X5,Djoks x Koja,Djoks,TOR Raptors,Koja,NO Pelicans,29/07/2026,19:27:43,Handicap,NO Pelicans (Koja) (+3.5),3.5,,,,,1.833,None-None,68-61,Red,-1.0,12322488
,B-EBASKBAT4X5,Koja x Lucashin,Koja,NO Pelicans,Lucashin,SAC Kings,29/07/2026,19:27:43,Handicap,NO Pelicans (Koja) (+3.5),3.5,,,,,1.833,None-None,61-66,Red,-1.0,12322490
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,29/07/2026,19:27:43,Handicap,TOR Raptors (Djoks) (+1.5),1.5,,,,,1.833,None-None,70-54,Red,-1.0,12322489
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,30/07/2026,04:10:48,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,,,,,1.833,None-None,0-0,Green,0.833,12327718
,B-EBASKBAT4X5,Kadzima x Lalkoff,Kadzima,TOR Raptors,Lalkoff,DET Pistons,30/07/2026,04:28:31,Handicap,DET Pistons (Lalkoff) (+6.5),6.5,,,,,1.833,None-None,69-62,Red,-1.0,12327763
,B-EBASKBAT4X5,Lalkoff x panteraxball,Lalkoff,DET Pistons,panteraxball,ORL Magic,30/07/2026,04:37:12,Handicap,DET Pistons (Lalkoff) (+3.5),3.5,,,,,1.833,None-None,75-70,Green,0.833,12327787
,B-EBASKBAT4X5,lucker x Kadzima,lucker,MIA Heat,Kadzima,TOR Raptors,30/07/2026,04:37:12,Handicap,TOR Raptors (Kadzima) (+2.5),2.5,,,,,1.833,None-None,73-72,Green,0.833,12327786
,B-EBASKBAT4X5,Kadzima x yangrainmaker,Kadzima,TOR Raptors,yangrainmaker,OKC Thunder,30/07/2026,05:47:17,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,,,,,1.833,None-None,75-62,Red,-1.0,12327914
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,30/07/2026,05:14:38,Handicap,ORL Magic (panteraxball) (+2.5),2.5,,,,,1.833,None-None,66-67,Green,0.833,12327816
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,30/07/2026,05:53:31,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,,,,,1.833,None-None,63-60,Green,0.833,12327951
,B-EBASKBAT4X5,lucker x Lalkoff,lucker,MIA Heat,Lalkoff,DET Pistons,30/07/2026,05:53:31,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,69-67,Green,0.833,12327952
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,30/07/2026,06:59:28,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,0-0,66-60,Green,0.833,12328428
,B-EBASKBAT4X5,panteraxball x Kadzima,panteraxball,ORL Magic,Kadzima,TOR Raptors,30/07/2026,07:14:32,Handicap,TOR Raptors (Kadzima) (+1.5),1.5,,,,,1.833,0-0,71-66,Red,-1.0,12328132
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,30/07/2026,07:44:01,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,,,,,1.833,None-None,71-62,Red,-1.0,12328911
,B-EBASKBAT4X5,Lalkoff x Kadzima,Lalkoff,DET Pistons,Kadzima,TOR Raptors,30/07/2026,07:44:01,Handicap,DET Pistons (Lalkoff) (+6.5),6.5,,,,,1.833,None-None,60-68,Red,-1.0,12328133
,B-EBASKBAT4X5,Kadzima x lucker,Kadzima,TOR Raptors,lucker,MIA Heat,30/07/2026,07:44:01,Handicap,TOR Raptors (Kadzima) (+2.5),2.5,,,,,1.833,None-None,72-66,Green,0.833,12329136
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,30/07/2026,07:44:01,Handicap,DET Pistons (Lalkoff) (+2.5),2.5,,,,,1.833,None-None,82-45,Red,-1.0,12329111
,B-EBASKBAT4X5,yangrainmaker x Kadzima,yangrainmaker,OKC Thunder,Kadzima,TOR Raptors,30/07/2026,07:44:01,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,,,,,1.833,None-None,57-64,Red,-1.0,12329138
,B-EBASKBAT4X5,lucker x panteraxball,lucker,MIA Heat,panteraxball,ORL Magic,30/07/2026,07:44:01,Handicap,ORL Magic (panteraxball) (+2.5),2.5,,,,,1.833,None-None,63-68,Green,0.833,12329137
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,30/07/2026,07:44:01,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,,,,,1.833,None-None,65-69,Green,0.833,12329139
,B-EBASKBAT4X5,Lalkoff x lucker,Lalkoff,DET Pistons,lucker,MIA Heat,30/07/2026,07:44:01,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,73-61,Green,0.833,12329140
,B-EBASKBAT4X5,Kadzima x panteraxball,Kadzima,TOR Raptors,panteraxball,ORL Magic,30/07/2026,08:53:26,Handicap,TOR Raptors (Kadzima) (+3.5),3.5,,,,,1.833,None-None,72-78,Red,-1.0,12329486
,B-EBASKBAT4X5,yangrainmaker x Lalkoff,yangrainmaker,OKC Thunder,Lalkoff,DET Pistons,30/07/2026,08:53:26,Handicap,DET Pistons (Lalkoff) (+1.5),1.5,,,,,1.833,None-None,64-66,Green,0.833,12329485
,B-EBASKBAT4X5,Kadzima x Lalkoff,Kadzima,TOR Raptors,Lalkoff,DET Pistons,30/07/2026,08:53:26,Handicap,DET Pistons (Lalkoff) (+6.5),6.5,,,,,1.833,None-None,78-68,Red,-1.0,12329487
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,30/07/2026,08:55:24,Handicap,OKC Thunder (yangrainmaker) (+3.5),3.5,,,,,1.833,None-None,72-68,Green,0.833,12329488
,B-EBASKBAT4X5,lucker x Kadzima,lucker,MIA Heat,Kadzima,TOR Raptors,30/07/2026,10:18:20,Handicap,TOR Raptors (Kadzima) (+1.5),1.5,,,,,1.833,None-None,67-76,Green,0.833,12329727
,B-EBASKBAT4X5,Lalkoff x panteraxball,Lalkoff,DET Pistons,panteraxball,ORL Magic,30/07/2026,10:18:20,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,80-70,Green,0.833,12329728
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,30/07/2026,11:31:21,Handicap,POR T Blazers (Jovke) (+2.5),2.5,,,,,1.833,None-None,64-66,Green,0.833,12330243
,B-EBASKBAT4X5,Koja x Djoks,Koja,NO Pelicans,Djoks,TOR Raptors,30/07/2026,11:32:20,Handicap,NO Pelicans (Koja) (+2.5),2.5,,,,,1.833,None-None,62-64,Green,0.833,12330277
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,30/07/2026,11:31:21,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,59-57,Green,0.833,12330244
,B-EBASKBAT4X5,Djoks x Bazuka,Djoks,TOR Raptors,Bazuka,MIN Timberwolves,30/07/2026,11:31:21,Handicap,MIN Timberwolves (Bazuka) (+5.5),5.5,,,,,1.833,None-None,60-63,Green,0.833,12330245
,B-EBASKBAT4X5,Koja x Jovke,Koja,NO Pelicans,Jovke,POR T Blazers,30/07/2026,11:31:21,Handicap,NO Pelicans (Koja) (+2.5),2.5,,,,,1.833,None-None,62-52,Green,0.833,12330279
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,30/07/2026,11:31:21,Handicap,MIN Timberwolves (Bazuka) (+6.5),6.5,,,,,1.833,None-None,69-58,Green,0.833,12330278
,B-EBASKBAT4X5,Jovke x Bazuka,Jovke,POR T Blazers,Bazuka,MIN Timberwolves,30/07/2026,13:40:48,Handicap,MIN Timberwolves (Bazuka) (+6.5),6.5,,,,,1.833,None-None,61-71,Green,0.833,12331417
,B-EBASKBAT4X5,Lucashin x Djoks,Lucashin,SAC Kings,Djoks,TOR Raptors,30/07/2026,13:40:48,Handicap,TOR Raptors (Djoks) (+3.5),3.5,,,,,1.833,None-None,54-60,Green,0.833,12331418
,B-EBASKBAT4X5,Djoks x Jovke,Djoks,TOR Raptors,Jovke,POR T Blazers,30/07/2026,13:40:48,Handicap,TOR Raptors (Djoks) (+1.5),1.5,,,,,1.833,None-None,64-60,Green,0.833,12331419
,B-EBASKBAT4X5,Bazuka x Koja,Bazuka,MIN Timberwolves,Koja,NO Pelicans,30/07/2026,13:40:48,Handicap,MIN Timberwolves (Bazuka) (+2.5),2.5,,,,,1.833,None-None,53-54,Green,0.833,12331420
,B-EBASKBAT4X5,Lucashin x Jovke,Lucashin,SAC Kings,Jovke,POR T Blazers,30/07/2026,15:24:32,Handicap,POR T Blazers (Jovke) (+2.5),2.5,,,,,1.833,None-None,72-63,Red,-1.0,12331711
,B-EBASKBAT4X5,Djoks x Koja,Djoks,TOR Raptors,Koja,NO Pelicans,30/07/2026,15:24:32,Handicap,NO Pelicans (Koja) (+2.5),2.5,,,,,1.833,None-None,53-62,Green,0.833,12331710
,B-EBASKBAT4X5,Bazuka x Djoks,Bazuka,MIN Timberwolves,Djoks,TOR Raptors,30/07/2026,15:24:32,Handicap,MIN Timberwolves (Bazuka) (+3.5),3.5,,,,,1.833,None-None,61-58,Green,0.833,12331713
,B-EBASKBAT4X5,Koja x Lucashin,Koja,NO Pelicans,Lucashin,SAC Kings,30/07/2026,15:24:32,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,72-82,Red,-1.0,12331712
,B-EBASKBAT4X5,Lucashin x Bazuka,Lucashin,SAC Kings,Bazuka,MIN Timberwolves,30/07/2026,16:14:16,Handicap,MIN Timberwolves (Bazuka) (+4.5),4.5,,,,,1.833,None-None,66-50,Red,-1.0,12331791
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,30/07/2026,16:14:16,Handicap,NO Pelicans (Koja) (+1.5),1.5,,,,,1.833,None-None,68-58,Red,-1.0,12331794
,B-EBASKBAT4X5,Djoks x Lucashin,Djoks,TOR Raptors,Lucashin,SAC Kings,30/07/2026,16:14:16,Handicap,TOR Raptors (Djoks) (+1.5),1.5,,,,,1.833,None-None,58-63,Red,-1.0,12331793
,B-EBASKBAT4X5,Bazuka x Jovke,Bazuka,MIN Timberwolves,Jovke,POR T Blazers,30/07/2026,16:14:16,Handicap,MIN Timberwolves (Bazuka) (+2.5),2.5,,,,,1.833,None-None,61-66,Red,-1.0,12331792
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,30/07/2026,16:47:02,Handicap,MIN Timberwolves (Bazuka) (+1.5),1.5,,,,,1.833,None-None,70-64,Red,-1.0,12332206
,B-EBASKBAT4X5,Jovke x Djoks,Jovke,POR T Blazers,Djoks,TOR Raptors,30/07/2026,16:47:02,Handicap,POR T Blazers (Jovke) (+1.5),1.5,,,,,1.833,None-None,58-47,Green,0.833,12332205
,B-EBASKBAT4X5,Koja x Djoks,Koja,NO Pelicans,Djoks,TOR Raptors,30/07/2026,18:55:03,Handicap,NO Pelicans (Koja) (+1.5),1.5,,,,,1.833,None-None,49-59,Red,-1.0,12332847
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,30/07/2026,18:55:03,Handicap,POR T Blazers (Jovke) (+3.5),3.5,,,,,1.833,None-None,68-71,Green,0.833,12332848
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,30/07/2026,18:55:03,Handicap,NO Pelicans (Koja) (+5.5),5.5,,,,,1.833,None-None,63-68,Green,0.833,12332852
,B-EBASKBAT4X5,Djoks x Bazuka,Djoks,TOR Raptors,Bazuka,MIN Timberwolves,30/07/2026,18:55:03,Handicap,MIN Timberwolves (Bazuka) (+3.5),3.5,,,,,1.833,None-None,65-63,Green,0.833,12332853
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,31/07/2026,04:04:00,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,,,,,1.833,None-None,67-65,Red,-1.0,12337166
,B-EBASKBAT4X5,panteraxball x CHIEFKEEF,panteraxball,ORL Magic,CHIEFKEEF,CHI Bulls,31/07/2026,04:04:00,Handicap,ORL Magic (panteraxball) (+2.5),2.5,,,,,1.833,None-None,76-73,Green,0.833,12337165
,B-EBASKBAT4X5,CHIEFKEEF x Kadzima,CHIEFKEEF,CHI Bulls,Kadzima,TOR Raptors,31/07/2026,04:52:31,Handicap,TOR Raptors (Kadzima) (+3.5),3.5,,,,,1.833,None-None,75-68,Red,-1.0,12337254
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,31/07/2026,05:14:27,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,,,,,1.833,0-0,71-74,Red,-1.0,12337253
,B-EBASKBAT4X5,Kadzima x yangrainmaker,Kadzima,TOR Raptors,yangrainmaker,OKC Thunder,31/07/2026,05:49:17,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,,,,,1.833,0-0,69-56,Red,-1.0,12337556
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,31/07/2026,05:49:23,Handicap,ORL Magic (panteraxball) (+1.5),1.5,,,,,1.833,0-0,77-81,Red,-1.0,12337477
,B-EBASKBAT4X5,lucker x Kadzima,lucker,MIA Heat,Kadzima,TOR Raptors,31/07/2026,05:49:43,Handicap,TOR Raptors (Kadzima) (+1.5),1.5,,,,,1.833,None-None,65-60,Red,-1.0,12337691
,B-EBASKBAT4X5,yangrainmaker x CHIEFKEEF,yangrainmaker,OKC Thunder,CHIEFKEEF,CHI Bulls,31/07/2026,05:49:43,Handicap,OKC Thunder (yangrainmaker) (+4.5),4.5,,,,,1.833,None-None,65-81,Red,-1.0,12337692
,B-EBASKBAT4X5,CHIEFKEEF x lucker,CHIEFKEEF,CHI Bulls,lucker,MIA Heat,31/07/2026,06:57:01,Handicap,MIA Heat (lucker) (+3.5),3.5,,,,,1.833,None-None,64-57,Red,-1.0,12337997
,B-EBASKBAT4X5,Kadzima x panteraxball,Kadzima,TOR Raptors,panteraxball,ORL Magic,31/07/2026,06:57:01,Handicap,TOR Raptors (Kadzima) (+2.5),2.5,,,,,1.833,None-None,59-70,Red,-1.0,12337998
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,31/07/2026,06:57:01,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,,,,,1.833,None-None,66-76,Red,-1.0,12338036
,B-EBASKBAT4X5,CHIEFKEEF x panteraxball,CHIEFKEEF,CHI Bulls,panteraxball,ORL Magic,31/07/2026,06:57:01,Handicap,ORL Magic (panteraxball) (+1.5),1.5,,,,,1.833,None-None,85-68,Red,-1.0,12338035
,B-EBASKBAT4X5,Kadzima x CHIEFKEEF,Kadzima,TOR Raptors,CHIEFKEEF,CHI Bulls,31/07/2026,07:41:06,Handicap,TOR Raptors (Kadzima) (+4.5),4.5,,,,,1.833,None-None,61-66,Red,-1.0,12338352
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,31/07/2026,07:41:06,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,,,,,1.833,None-None,60-67,Green,0.833,12338351
,B-EBASKBAT4X5,yangrainmaker x Kadzima,yangrainmaker,OKC Thunder,Kadzima,TOR Raptors,31/07/2026,08:32:31,Handicap,OKC Thunder (yangrainmaker) (+3.5),3.5,,,,,1.833,None-None,65-56,Green,0.833,12338551
,B-EBASKBAT4X5,lucker x panteraxball,lucker,MIA Heat,panteraxball,ORL Magic,31/07/2026,08:32:31,Handicap,ORL Magic (panteraxball) (+1.5),1.5,,,,,1.833,None-None,81-66,Red,-1.0,12338552
,B-EBASKBAT4X5,Kadzima x lucker,Kadzima,TOR Raptors,lucker,MIA Heat,31/07/2026,08:58:28,Handicap,TOR Raptors (Kadzima) (+3.5),3.5,,,,,1.833,None-None,66-73,Red,-1.0,12338580
,B-EBASKBAT4X5,CHIEFKEEF x yangrainmaker,CHIEFKEEF,CHI Bulls,yangrainmaker,OKC Thunder,31/07/2026,08:58:28,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,,,,,1.833,None-None,79-73,Green,0.833,12338581
,B-EBASKBAT4X5,panteraxball x Kadzima,panteraxball,ORL Magic,Kadzima,TOR Raptors,31/07/2026,10:24:45,Handicap,TOR Raptors (Kadzima) (+4.5),4.5,,,,,1.833,0-0,72-68,Green,0.833,12338865
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,31/07/2026,08:58:28,Handicap,MIA Heat (lucker) (+5.5),5.5,,,,,1.833,None-None,74-84,Red,-1.0,12338598
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,31/07/2026,10:54:14,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,,,,,1.833,None-None,75-60,Red,-1.0,12338962
,B-EBASKBAT4X5,panteraxball x CHIEFKEEF,panteraxball,ORL Magic,CHIEFKEEF,CHI Bulls,31/07/2026,10:54:14,Handicap,ORL Magic (panteraxball) (+4.5),4.5,,,,,1.833,None-None,75-77,Green,0.833,12338965
,B-EBASKBAT4X5,CHIEFKEEF x Kadzima,CHIEFKEEF,CHI Bulls,Kadzima,TOR Raptors,31/07/2026,10:54:14,Handicap,TOR Raptors (Kadzima) (+2.5),2.5,,,,,1.833,None-None,89-82,Red,-1.0,12338966
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,31/07/2026,10:54:14,Handicap,ORL Magic (panteraxball) (+3.5),3.5,,,,,1.833,None-None,82-65,Red,-1.0,12338963
,B-EBASKBAT4X5,Bazuka x Pakapaka,Bazuka,MIN Timberwolves,Pakapaka,PHI 76ers,31/07/2026,12:33:41,Handicap,PHI 76ers (Pakapaka) (+1.5),1.5,,,,,1.833,None-None,67-56,Red,-1.0,12339533
,B-EBASKBAT4X5,Jovke x Dzojo,Jovke,POR T Blazers,Dzojo,PHX Suns,31/07/2026,12:33:41,Handicap,POR T Blazers (Jovke) (+2.5),2.5,,,,,1.833,None-None,82-74,Green,0.833,12339534
,B-EBASKBAT4X5,Pakapaka x veljouni,Pakapaka,PHI 76ers,veljouni,MIA Heat,31/07/2026,13:38:52,Handicap,PHI 76ers (Pakapaka) (+6.5),6.5,,,,,1.833,None-None,67-64,Green,0.833,12339822
,B-EBASKBAT4X5,Dzojo x Bazuka,Dzojo,PHX Suns,Bazuka,MIN Timberwolves,31/07/2026,13:08:51,Handicap,MIN Timberwolves (Bazuka) (+5.5),5.5,,,,,1.833,None-None,65-70,Green,0.833,12339653
,B-EBASKBAT4X5,Bazuka x Jovke,Bazuka,MIN Timberwolves,Jovke,POR T Blazers,31/07/2026,14:12:37,Handicap,MIN Timberwolves (Bazuka) (+6.5),6.5,,,,,1.833,None-None,56-64,Red,-1.0,12339978
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,31/07/2026,14:12:37,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,80-78,Red,-1.0,12339981
,B-EBASKBAT4X5,Jovke x veljouni,Jovke,POR T Blazers,veljouni,MIA Heat,31/07/2026,14:12:37,Handicap,POR T Blazers (Jovke) (+2.5),2.5,,,,,1.833,None-None,57-62,Red,-1.0,12339979
