Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Últ. 10,Qtd Últ. 10,Últ. 20,Qtd Últ. 20,Últ. 30,Qtd Últ. 30,Últ. 50,Qtd Últ. 50,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,NBA H2H GG League 4x5 minutes,MARINE x BULLSEYE,MARINE,Orlando Magic,BULLSEYE,Charlotte Hornets,18/08/2026,04:04:40,Handicap,Orlando Magic (MARINE) +8.5,8.5,0.46153846153846156,13,0.4,10,0.46153846153846156,13,0.46153846153846156,13,0.46153846153846156,13,1.75,4-5,59-51,Green,0.75,90915251
,NBA H2H GG League 4x5 minutes,MARINE x BULLSEYE,MARINE,Orlando Magic,BULLSEYE,Charlotte Hornets,18/08/2026,04:05:27,Handicap,Orlando Magic (MARINE) +5.5,5.5,0.3076923076923077,13,0.2,10,0.3076923076923077,13,0.3076923076923077,13,0.3076923076923077,13,1.82,6-5,59-51,Green,0.82,90915251
,NBA H2H GG League 4x5 minutes,MARINE x BULLSEYE,MARINE,Orlando Magic,BULLSEYE,Charlotte Hornets,18/08/2026,04:07:07,Handicap,Orlando Magic (MARINE) +6.5,6.5,0.3076923076923077,13,0.2,10,0.3076923076923077,13,0.3076923076923077,13,0.3076923076923077,13,1.75,9-9,59-51,Green,0.75,90915251
,NBA H2H GG League 4x5 minutes,MARINE x BULLSEYE,MARINE,Orlando Magic,BULLSEYE,Charlotte Hornets,18/08/2026,04:09:29,Handicap,Orlando Magic (MARINE) +4.5,4.5,0.23076923076923078,13,0.1,10,0.23076923076923078,13,0.23076923076923078,13,0.23076923076923078,13,1.83,13-12,59-51,Green,0.83,90915251
,NBA H2H GG League 4x5 minutes,MARINE x BULLSEYE,MARINE,Orlando Magic,BULLSEYE,Charlotte Hornets,18/08/2026,04:10:25,Handicap,Orlando Magic (MARINE) +2.5,2.5,0.15384615384615385,13,0.0,10,0.15384615384615385,13,0.15384615384615385,13,0.15384615384615385,13,1.8,17-14,59-51,Green,0.8,90915251
,NBA H2H GG League 4x5 minutes,MARINE x BULLSEYE,MARINE,Orlando Magic,BULLSEYE,Charlotte Hornets,18/08/2026,04:12:37,Handicap,Charlotte Hornets (BULLSEYE) +1.5,1.5,0.9230769230769231,13,1.0,10,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,1.8,24-18,59-51,Red,-1.0,90915251
,NBA H2H GG League 4x5 minutes,MARINE x BULLSEYE,MARINE,Orlando Magic,BULLSEYE,Charlotte Hornets,18/08/2026,04:12:49,Handicap,Orlando Magic (MARINE) +1.5,1.5,0.15384615384615385,13,0.0,10,0.15384615384615385,13,0.15384615384615385,13,0.15384615384615385,13,1.85,24-21,59-51,Green,0.85,90915251
,NBA H2H GG League 4x5 minutes,MARINE x BULLSEYE,MARINE,Orlando Magic,BULLSEYE,Charlotte Hornets,18/08/2026,04:13:51,Handicap,Charlotte Hornets (BULLSEYE) +2.5,2.5,0.9230769230769231,13,1.0,10,0.9230769230769231,13,0.9230769230769231,13,0.9230769230769231,13,1.85,28-21,59-51,Red,-1.0,90915251
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:02:08,Handicap,Orlando Magic (KNIGHT) +4.5,4.5,0.7142857142857143,14,0.7,10,0.7142857142857143,14,0.7142857142857143,14,0.7142857142857143,14,1.85,0-0,64-61,Green,0.85,90915201
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:07:40,Handicap,Orlando Magic (KNIGHT) +3.5,3.5,0.7142857142857143,14,0.7,10,0.7142857142857143,14,0.7142857142857143,14,0.7142857142857143,14,1.8,0-0,64-61,Green,0.8,90915201
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:08:12,Handicap,Orlando Magic (KNIGHT) +5.5,5.5,0.7857142857142857,14,0.8,10,0.7857142857142857,14,0.7857142857142857,14,0.7857142857142857,14,1.75,2-0,64-61,Green,0.75,90915201
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:08:33,Handicap,Orlando Magic (KNIGHT) +8.5,8.5,0.9285714285714286,14,1.0,10,0.9285714285714286,14,0.9285714285714286,14,0.9285714285714286,14,1.75,5-0,64-61,Green,0.75,90915201
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:08:44,Handicap,Orlando Magic (KNIGHT) +9.5,9.5,0.9285714285714286,14,1.0,10,0.9285714285714286,14,0.9285714285714286,14,0.9285714285714286,14,1.85,7-0,64-61,Green,0.85,90915201
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:09:40,Handicap,Orlando Magic (KNIGHT) +6.5,6.5,0.7857142857142857,14,0.8,10,0.7857142857142857,14,0.7857142857142857,14,0.7857142857142857,14,1.72,7-4,64-61,Green,0.72,90915201
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:12:05,Handicap,Orlando Magic (KNIGHT) +2.5,2.5,0.7142857142857143,14,0.7,10,0.7142857142857143,14,0.7142857142857143,14,0.7142857142857143,14,1.85,11-10,64-61,Red,-1.0,90915201
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:12:37,Handicap,Dallas Mavericks (DAGGER) +1.5,1.5,0.5,14,0.6,10,0.5,14,0.5,14,0.5,14,1.7,11-13,64-61,Green,0.7,90915201
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:13:26,Handicap,Orlando Magic (KNIGHT) +1.5,1.5,0.5714285714285714,14,0.5,10,0.5714285714285714,14,0.5714285714285714,14,0.5714285714285714,14,1.85,13-13,64-61,Red,-1.0,90915201
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:14:52,Handicap,Orlando Magic (KNIGHT) +7.5,7.5,0.9285714285714286,14,1.0,10,0.9285714285714286,14,0.9285714285714286,14,0.9285714285714286,14,1.78,21-15,64-61,Green,0.78,90915201
,NBA H2H GG League 4x5 minutes,DAGGER x KNIGHT,DAGGER,Dallas Mavericks,KNIGHT,Orlando Magic,18/08/2026,04:22:47,Handicap,Orlando Magic (KNIGHT) +10.5,10.5,0.9285714285714286,14,1.0,10,0.9285714285714286,14,0.9285714285714286,14,0.9285714285714286,14,1.87,44-34,64-61,Green,0.87,90915201
,NBA H2H GG League 4x5 minutes,STING x GRAVITY,STING,Miami Heat,GRAVITY,Brooklyn Nets,18/08/2026,04:06:01,Handicap,Miami Heat (STING) +4.5,4.5,0.6111111111111112,18,0.7,10,0.6111111111111112,18,0.6111111111111112,18,0.6111111111111112,18,1.83,0-0,48-60,Red,-1.0,90915064
,NBA H2H GG League 4x5 minutes,STING x GRAVITY,STING,Miami Heat,GRAVITY,Brooklyn Nets,18/08/2026,04:12:37,Handicap,Miami Heat (STING) +2.5,2.5,0.5,18,0.6,10,0.5,18,0.5,18,0.5,18,1.82,2-0,48-60,Red,-1.0,90915064
,NBA H2H GG League 4x5 minutes,STING x GRAVITY,STING,Miami Heat,GRAVITY,Brooklyn Nets,18/08/2026,04:14:03,Handicap,Miami Heat (STING) +5.5,5.5,0.6666666666666666,18,0.7,10,0.6666666666666666,18,0.6666666666666666,18,0.6666666666666666,18,1.72,5-6,48-60,Red,-1.0,90915064
,NBA H2H GG League 4x5 minutes,STING x GRAVITY,STING,Miami Heat,GRAVITY,Brooklyn Nets,18/08/2026,04:16:05,Handicap,Miami Heat (STING) +1.5,1.5,0.4444444444444444,18,0.6,10,0.4444444444444444,18,0.4444444444444444,18,0.4444444444444444,18,1.72,11-8,48-60,Red,-1.0,90915064
,NBA H2H GG League 4x5 minutes,STING x GRAVITY,STING,Miami Heat,GRAVITY,Brooklyn Nets,18/08/2026,04:17:49,Handicap,Miami Heat (STING) +3.5,3.5,0.5555555555555556,18,0.6,10,0.5555555555555556,18,0.5555555555555556,18,0.5555555555555556,18,1.8,15-15,48-60,Red,-1.0,90915064
,NBA H2H GG League 4x5 minutes,STING x GRAVITY,STING,Miami Heat,GRAVITY,Brooklyn Nets,18/08/2026,04:18:40,Handicap,Miami Heat (STING) +7.5,7.5,0.8888888888888888,18,0.9,10,0.8888888888888888,18,0.8888888888888888,18,0.8888888888888888,18,1.75,15-19,48-60,Red,-1.0,90915064
,NBA H2H GG League 4x5 minutes,STING x GRAVITY,STING,Miami Heat,GRAVITY,Brooklyn Nets,18/08/2026,04:19:42,Handicap,Miami Heat (STING) +6.5,6.5,0.7777777777777778,18,0.9,10,0.7777777777777778,18,0.7777777777777778,18,0.7777777777777778,18,1.85,15-19,48-60,Red,-1.0,90915064
,NBA H2H GG League 4x5 minutes,STING x GRAVITY,STING,Miami Heat,GRAVITY,Brooklyn Nets,18/08/2026,04:19:54,Handicap,Miami Heat (STING) +8.5,8.5,0.8888888888888888,18,0.9,10,0.8888888888888888,18,0.8888888888888888,18,0.8888888888888888,18,1.83,15-21,48-60,Red,-1.0,90915064
,NBA H2H GG League 4x5 minutes,STING x GRAVITY,STING,Miami Heat,GRAVITY,Brooklyn Nets,18/08/2026,04:21:33,Handicap,Miami Heat (STING) +9.5,9.5,0.8888888888888888,18,0.9,10,0.8888888888888888,18,0.8888888888888888,18,0.8888888888888888,18,1.83,17-24,48-60,Red,-1.0,90915064
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:10:02,Handicap,Memphis Grizzlies (ADMIRAL) +3.5,3.5,0.5402298850574713,87,0.6,10,0.7,20,0.6333333333333333,30,0.54,50,1.87,0-0,49-65,Green,0.87,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:15:28,Handicap,Memphis Grizzlies (ADMIRAL) +5.5,5.5,0.5977011494252874,87,0.7,10,0.75,20,0.7,30,0.6,50,1.75,2-0,49-65,Green,0.75,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:18:02,Handicap,Memphis Grizzlies (ADMIRAL) +1.5,1.5,0.4367816091954023,87,0.3,10,0.5,20,0.5,30,0.44,50,1.83,5-6,49-65,Green,0.83,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:18:14,Handicap,Memphis Grizzlies (ADMIRAL) +2.5,2.5,0.4827586206896552,87,0.5,10,0.65,20,0.6,30,0.52,50,1.72,5-6,49-65,Green,0.72,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:18:40,Handicap,Cleveland Cavaliers (BLADE) +1.5,1.5,0.6551724137931034,87,0.8,10,0.55,20,0.5666666666666667,30,0.62,50,1.7,5-8,49-65,Red,-1.0,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:19:05,Handicap,Cleveland Cavaliers (BLADE) +3.5,3.5,0.7471264367816092,87,0.8,10,0.6,20,0.7,30,0.74,50,1.82,5-11,49-65,Red,-1.0,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:19:17,Handicap,Cleveland Cavaliers (BLADE) +5.5,5.5,0.8275862068965517,87,0.8,10,0.65,20,0.7333333333333333,30,0.8,50,1.8,5-13,49-65,Red,-1.0,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:19:30,Handicap,Cleveland Cavaliers (BLADE) +6.5,6.5,0.8505747126436781,87,0.8,10,0.65,20,0.7333333333333333,30,0.82,50,1.75,5-14,49-65,Red,-1.0,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:19:42,Handicap,Cleveland Cavaliers (BLADE) +8.5,8.5,0.9195402298850575,87,0.8,10,0.8,20,0.8333333333333334,30,0.88,50,1.8,5-16,49-65,Red,-1.0,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:20:45,Handicap,Cleveland Cavaliers (BLADE) +9.5,9.5,0.9310344827586207,87,0.8,10,0.8,20,0.8333333333333334,30,0.9,50,1.95,5-18,49-65,Red,-1.0,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:27:04,Handicap,Cleveland Cavaliers (BLADE) +12.5,12.5,0.9655172413793104,87,0.9,10,0.9,20,0.9,30,0.94,50,1.8,18-32,49-65,Red,-1.0,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:28:22,Handicap,Cleveland Cavaliers (BLADE) +14.5,14.5,0.9885057471264368,87,1.0,10,0.95,20,0.9666666666666667,30,0.98,50,1.8,18-34,49-65,Red,-1.0,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:29:42,Handicap,Cleveland Cavaliers (BLADE) +17.5,17.5,0.9885057471264368,87,1.0,10,0.95,20,0.9666666666666667,30,0.98,50,1.82,20-39,49-65,Green,0.82,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:30:16,Handicap,Cleveland Cavaliers (BLADE) +20.5,20.5,0.9885057471264368,87,1.0,10,0.95,20,0.9666666666666667,30,0.98,50,1.87,20-42,49-65,Green,0.87,90915281
,NBA H2H GG League 4x5 minutes,BLADE x ADMIRAL,BLADE,Cleveland Cavaliers,ADMIRAL,Memphis Grizzlies,18/08/2026,04:30:40,Handicap,Cleveland Cavaliers (BLADE) +18.5,18.5,0.9885057471264368,87,1.0,10,0.95,20,0.9666666666666667,30,0.98,50,1.87,22-42,49-65,Green,0.87,90915281
,NBA H2H GG League 4x5 minutes,BOT x CASCADE,BOT,Los Angeles Lakers,CASCADE,New York Knicks,18/08/2026,04:18:02,Handicap,Los Angeles Lakers (BOT) +3.5,3.5,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.85,0-0,51-48,Green,0.85,90915091
,NBA H2H GG League 4x5 minutes,BOT x CASCADE,BOT,Los Angeles Lakers,CASCADE,New York Knicks,18/08/2026,04:23:44,Handicap,Los Angeles Lakers (BOT) +1.5,1.5,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.72,3-0,51-48,Green,0.72,90915091
,NBA H2H GG League 4x5 minutes,BOT x CASCADE,BOT,Los Angeles Lakers,CASCADE,New York Knicks,18/08/2026,04:23:56,Handicap,Los Angeles Lakers (BOT) +2.5,2.5,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.8,3-2,51-48,Green,0.8,90915091
,NBA H2H GG League 4x5 minutes,BOT x CASCADE,BOT,Los Angeles Lakers,CASCADE,New York Knicks,18/08/2026,04:27:48,Handicap,New York Knicks (CASCADE) +1.5,1.5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.82,11-7,51-48,Red,-1.0,90915091
,NBA H2H GG League 4x5 minutes,BOT x CASCADE,BOT,Los Angeles Lakers,CASCADE,New York Knicks,18/08/2026,04:28:33,Handicap,New York Knicks (CASCADE) +3.5,3.5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.78,13-7,51-48,Green,0.78,90915091
,NBA H2H GG League 4x5 minutes,BOT x CASCADE,BOT,Los Angeles Lakers,CASCADE,New York Knicks,18/08/2026,04:30:28,Handicap,New York Knicks (CASCADE) +2.5,2.5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.83,17-12,51-48,Red,-1.0,90915091
,NBA H2H GG League 4x5 minutes,BOT x CASCADE,BOT,Los Angeles Lakers,CASCADE,New York Knicks,18/08/2026,04:35:39,Handicap,Los Angeles Lakers (BOT) +5.5,5.5,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.72,25-28,51-48,Green,0.72,90915091
,NBA H2H GG League 4x5 minutes,BOT x CASCADE,BOT,Los Angeles Lakers,CASCADE,New York Knicks,18/08/2026,04:35:50,Handicap,Los Angeles Lakers (BOT) +4.5,4.5,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.85,25-28,51-48,Green,0.85,90915091
,NBA H2H GG League 4x5 minutes,BOT x CASCADE,BOT,Los Angeles Lakers,CASCADE,New York Knicks,18/08/2026,04:45:18,Handicap,New York Knicks (CASCADE) +4.5,4.5,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.72,43-38,51-48,Green,0.72,90915091
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:30:05,Handicap,Dallas Mavericks (SPARKZ) +3.5,3.5,0.5853658536585366,41,0.5,10,0.45,20,0.5666666666666667,30,0.5853658536585366,41,1.8,0-0,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:36:01,Handicap,Dallas Mavericks (SPARKZ) +2.5,2.5,0.5609756097560976,41,0.5,10,0.45,20,0.5333333333333333,30,0.5609756097560976,41,1.83,0-0,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:36:11,Handicap,Dallas Mavericks (SPARKZ) +5.5,5.5,0.6585365853658537,41,0.5,10,0.55,20,0.6333333333333333,30,0.6585365853658537,41,1.82,3-0,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:36:22,Handicap,Dallas Mavericks (SPARKZ) +6.5,6.5,0.6585365853658537,41,0.5,10,0.55,20,0.6333333333333333,30,0.6585365853658537,41,1.72,3-0,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:38:16,Handicap,Dallas Mavericks (SPARKZ) +4.5,4.5,0.6341463414634146,41,0.5,10,0.5,20,0.6,30,0.6341463414634146,41,1.82,7-5,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:40:36,Handicap,Dallas Mavericks (SPARKZ) +8.5,8.5,0.7073170731707317,41,0.5,10,0.55,20,0.6333333333333333,30,0.7073170731707317,41,1.75,13-7,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:40:46,Handicap,Dallas Mavericks (SPARKZ) +9.5,9.5,0.8292682926829268,41,0.7,10,0.75,20,0.8,30,0.8292682926829268,41,1.88,15-7,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:42:39,Handicap,Dallas Mavericks (SPARKZ) +7.5,7.5,0.6585365853658537,41,0.5,10,0.55,20,0.6333333333333333,30,0.6585365853658537,41,1.72,20-15,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:49:06,Handicap,Dallas Mavericks (SPARKZ) +10.5,10.5,0.9024390243902439,41,0.8,10,0.9,20,0.9,30,0.9024390243902439,41,1.78,37-28,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:49:35,Handicap,Dallas Mavericks (SPARKZ) +12.5,12.5,0.9024390243902439,41,0.8,10,0.9,20,0.9,30,0.9024390243902439,41,1.75,39-28,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:51:21,Handicap,Dallas Mavericks (SPARKZ) +14.5,14.5,0.9512195121951219,41,0.9,10,0.95,20,0.9666666666666667,30,0.9512195121951219,41,1.7,41-28,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:51:51,Handicap,Dallas Mavericks (SPARKZ) +13.5,13.5,0.9024390243902439,41,0.8,10,0.9,20,0.9,30,0.9024390243902439,41,1.7,41-29,63-48,Red,-1.0,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:52:02,Handicap,Dallas Mavericks (SPARKZ) +16.5,16.5,1.0,41,1.0,10,1.0,20,1.0,30,1.0,41,1.7,44-29,63-48,Green,0.7,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:55:17,Handicap,Dallas Mavericks (SPARKZ) +17.5,17.5,1.0,41,1.0,10,1.0,20,1.0,30,1.0,41,1.82,52-35,63-48,Green,0.82,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:55:28,Handicap,Dallas Mavericks (SPARKZ) +15.5,15.5,0.975609756097561,41,1.0,10,1.0,20,1.0,30,0.975609756097561,41,1.82,52-37,63-48,Green,0.82,90915126
,NBA H2H GG League 4x5 minutes,PRODIGY x SPARKZ,PRODIGY,Denver Nuggets,SPARKZ,Dallas Mavericks,18/08/2026,04:57:30,Handicap,Dallas Mavericks (SPARKZ) +19.5,19.5,1.0,41,1.0,10,1.0,20,1.0,30,1.0,41,1.85,59-39,63-48,Green,0.85,90915126
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:34:09,Handicap,Charlotte Hornets (ENIGMA) +4.5,4.5,0.7272727272727273,66,0.6,10,0.65,20,0.7333333333333333,30,0.7,50,1.8,0-0,55-56,Green,0.8,90915263
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:41:05,Handicap,Charlotte Hornets (ENIGMA) +2.5,2.5,0.5909090909090909,66,0.5,10,0.55,20,0.5666666666666667,30,0.58,50,1.78,0-2,55-56,Green,0.78,90915263
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:41:24,Handicap,Charlotte Hornets (ENIGMA) +1.5,1.5,0.48484848484848486,66,0.2,10,0.35,20,0.4,30,0.44,50,1.67,0-4,55-56,Green,0.67,90915263
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:42:20,Handicap,Charlotte Hornets (ENIGMA) +3.5,3.5,0.6666666666666666,66,0.5,10,0.6,20,0.6333333333333333,30,0.62,50,1.82,3-4,55-56,Green,0.82,90915263
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:42:39,Handicap,Charlotte Hornets (ENIGMA) +5.5,5.5,0.7575757575757576,66,0.7,10,0.7,20,0.7666666666666667,30,0.74,50,1.83,5-4,55-56,Green,0.83,90915263
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:42:48,Handicap,Charlotte Hornets (ENIGMA) +6.5,6.5,0.803030303030303,66,0.7,10,0.7,20,0.7666666666666667,30,0.78,50,1.82,6-4,55-56,Green,0.82,90915263
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:43:34,Handicap,Charlotte Hornets (ENIGMA) +8.5,8.5,0.8181818181818182,66,0.7,10,0.7,20,0.7666666666666667,30,0.8,50,1.8,8-4,55-56,Green,0.8,90915263
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:45:29,Handicap,Charlotte Hornets (ENIGMA) +7.5,7.5,0.803030303030303,66,0.7,10,0.7,20,0.7666666666666667,30,0.78,50,1.72,11-8,55-56,Green,0.72,90915263
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:48:47,Handicap,Denver Nuggets (KARMA) +1.5,1.5,0.5909090909090909,66,0.9,10,0.75,20,0.7,30,0.64,50,1.72,17-21,55-56,Green,0.72,90915263
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:54:04,Handicap,Denver Nuggets (KARMA) +2.5,2.5,0.6666666666666666,66,1.0,10,0.85,20,0.8,30,0.72,50,1.82,26-31,55-56,Green,0.82,90915263
,NBA H2H GG League 4x5 minutes,KARMA x ENIGMA,KARMA,Denver Nuggets,ENIGMA,Charlotte Hornets,18/08/2026,04:54:50,Handicap,Denver Nuggets (KARMA) +3.5,3.5,0.7121212121212122,66,1.0,10,0.9,20,0.8333333333333334,30,0.78,50,1.7,28-33,55-56,Green,0.7,90915263
,NBA H2H GG League 4x5 minutes,INVINCIBLE x DOMAIN,INVINCIBLE,Oklahoma City Thunder,DOMAIN,New York Knicks,18/08/2026,04:38:01,Handicap,New York Knicks (DOMAIN) +6.5,6.5,0.7446808510638298,47,0.8,10,0.75,20,0.7666666666666667,30,0.7446808510638298,47,1.88,0-0,60-54,Green,0.88,90915257
,NBA H2H GG League 4x5 minutes,INVINCIBLE x DOMAIN,INVINCIBLE,Oklahoma City Thunder,DOMAIN,New York Knicks,18/08/2026,04:43:15,Handicap,New York Knicks (DOMAIN) +7.5,7.5,0.7659574468085106,47,0.9,10,0.8,20,0.8,30,0.7659574468085106,47,1.72,0-0,60-54,Green,0.72,90915257
