Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Últ. 10,Qtd Últ. 10,Todas,Qtd Todas,Últ. 20,Qtd Últ. 20,Últ. 30,Qtd Últ. 30,Últ. 50,Qtd Últ. 50,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,11/08/2026,19:41:58,Handicap,MIA Heat (veljouni) (+1.5),1.5,0.6,10,0.5111111111111111,45,0.6,20,0.5,30,0.5111111111111111,45,1.74,38-37,78-77,Green,0.74,12406554
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,11/08/2026,19:42:28,Handicap,MIA Heat (veljouni) (+4.5),4.5,0.7,10,0.6444444444444445,45,0.7,20,0.6333333333333333,30,0.6444444444444445,45,1.8,41-37,78-77,Green,0.8,12406554
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,11/08/2026,19:43:13,Handicap,MIA Heat (veljouni) (+2.5),2.5,0.6,10,0.5333333333333333,45,0.6,20,0.5,30,0.5333333333333333,45,1.833,38-37,78-77,Green,0.833,12406554
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,11/08/2026,19:43:39,Handicap,MIA Heat (veljouni) (+5.5),5.5,0.7,10,0.6444444444444445,45,0.7,20,0.6333333333333333,30,0.6444444444444445,45,1.833,41-37,78-77,Green,0.833,12406554
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,11/08/2026,19:44:52,Handicap,MIA Heat (veljouni) (+6.5),6.5,0.8,10,0.7111111111111111,45,0.85,20,0.7333333333333333,30,0.7111111111111111,45,1.8,43-37,78-77,Green,0.8,12406554
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,11/08/2026,19:45:48,Handicap,MIA Heat (veljouni) (+9.5),9.5,0.9,10,0.8,45,0.9,20,0.8,30,0.8,45,1.8,48-39,78-77,Green,0.8,12406554
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,11/08/2026,19:46:22,Handicap,MIA Heat (veljouni) (+8.5),8.5,0.9,10,0.7555555555555555,45,0.9,20,0.8,30,0.7555555555555555,45,1.8,50-42,78-77,Green,0.8,12406554
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,11/08/2026,19:46:23,Handicap,MIA Heat (veljouni) (+7.5),7.5,0.9,10,0.7555555555555555,45,0.9,20,0.8,30,0.7555555555555555,45,1.8,48-42,78-77,Green,0.8,12406554
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,11/08/2026,19:50:49,Handicap,MIA Heat (veljouni) (+3.5),3.5,0.7,10,0.6,45,0.7,20,0.5666666666666667,30,0.6,45,1.833,62-60,78-77,Green,0.833,12406554
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,19:24:52,Handicap,MIN Timberwolves (Bazuka) (+5.5),5.5,0.8,10,0.36813186813186816,182,0.7,20,0.5333333333333333,30,0.44,50,1.833,None-None,72-57,Green,0.833,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:05:20,Handicap,MIN Timberwolves (Bazuka) (+4.5),4.5,0.7,10,0.34615384615384615,182,0.65,20,0.5,30,0.42,50,1.869,0-0,72-57,Green,0.869,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:05:33,Handicap,MIN Timberwolves (Bazuka) (+3.5),3.5,0.5,10,0.2967032967032967,182,0.5,20,0.4,30,0.32,50,1.8,3-0,72-57,Green,0.8,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:06:04,Handicap,SAC Kings (Lucashin) (+1.5),1.5,0.5,10,0.7747252747252747,182,0.6,20,0.7333333333333333,30,0.78,50,1.74,5-0,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:06:26,Handicap,MIN Timberwolves (Bazuka) (+1.5),1.5,0.5,10,0.25274725274725274,182,0.4,20,0.26666666666666666,30,0.22,50,1.8,5-2,72-57,Green,0.8,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:07:13,Handicap,SAC Kings (Lucashin) (+2.5),2.5,0.5,10,0.7857142857142857,182,0.7,20,0.8,30,0.82,50,1.869,9-4,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:08:17,Handicap,SAC Kings (Lucashin) (+4.5),4.5,0.7,10,0.8406593406593407,182,0.8,20,0.8666666666666667,30,0.88,50,1.833,12-4,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:09:28,Handicap,SAC Kings (Lucashin) (+6.5),6.5,0.8,10,0.8681318681318682,182,0.85,20,0.9,30,0.9,50,1.869,16-6,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:10:31,Handicap,SAC Kings (Lucashin) (+8.5),8.5,0.8,10,0.8956043956043956,182,0.85,20,0.9,30,0.9,50,1.833,19-8,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:10:45,Handicap,SAC Kings (Lucashin) (+9.5),9.5,0.8,10,0.9230769230769231,182,0.9,20,0.9333333333333333,30,0.96,50,1.833,19-8,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:11:13,Handicap,SAC Kings (Lucashin) (+7.5),7.5,0.8,10,0.8791208791208791,182,0.85,20,0.9,30,0.9,50,1.8,19-10,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:12:25,Handicap,SAC Kings (Lucashin) (+10.5),10.5,0.9,10,0.9340659340659341,182,0.95,20,0.9666666666666667,30,0.98,50,1.869,23-10,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:14:32,Handicap,SAC Kings (Lucashin) (+11.5),11.5,1.0,10,0.9505494505494505,182,1.0,20,1.0,30,1.0,50,1.833,29-16,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:14:52,Handicap,SAC Kings (Lucashin) (+13.5),13.5,1.0,10,0.989010989010989,182,1.0,20,1.0,30,1.0,50,1.833,31-16,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:16:09,Handicap,SAC Kings (Lucashin) (+12.5),12.5,1.0,10,0.967032967032967,182,1.0,20,1.0,30,1.0,50,1.833,33-19,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:19:54,Handicap,SAC Kings (Lucashin) (+14.5),14.5,1.0,10,0.989010989010989,182,1.0,20,1.0,30,1.0,50,1.869,41-24,72-57,Red,-1.0,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:20:22,Handicap,SAC Kings (Lucashin) (+16.5),16.5,1.0,10,0.9945054945054945,182,1.0,20,1.0,30,1.0,50,1.833,43-24,72-57,Green,0.833,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:20:42,Handicap,SAC Kings (Lucashin) (+17.5),17.5,1.0,10,0.9945054945054945,182,1.0,20,1.0,30,1.0,50,1.869,43-24,72-57,Green,0.869,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:20:45,Handicap,SAC Kings (Lucashin) (+18.5),18.5,1.0,10,0.9945054945054945,182,1.0,20,1.0,30,1.0,50,1.869,45-24,72-57,Green,0.869,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:20:57,Handicap,SAC Kings (Lucashin) (+19.5),19.5,1.0,10,1.0,182,1.0,20,1.0,30,1.0,50,1.869,45-24,72-57,Green,0.869,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:21:38,Handicap,SAC Kings (Lucashin) (+21.5),21.5,1.0,10,1.0,182,1.0,20,1.0,30,1.0,50,1.833,50-26,72-57,Green,0.833,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:21:53,Handicap,SAC Kings (Lucashin) (+22.5),22.5,1.0,10,1.0,182,1.0,20,1.0,30,1.0,50,1.869,50-26,72-57,Green,0.869,12406719
,B-EBASKBAT4X5,Bazuka x Lucashin,Bazuka,MIN Timberwolves,Lucashin,SAC Kings,11/08/2026,20:23:36,Handicap,SAC Kings (Lucashin) (+20.5),20.5,1.0,10,1.0,182,1.0,20,1.0,30,1.0,50,1.74,55-33,72-57,Green,0.74,12406719
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,11/08/2026,20:04:44,Handicap,TOR Raptors (Djoks) (+4.5),4.5,0.7,10,0.6494845360824743,291,0.8,20,0.7666666666666667,30,0.82,50,1.833,0-0,82-80,Green,0.833,12406718
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,11/08/2026,20:05:23,Handicap,TOR Raptors (Djoks) (+5.5),5.5,0.8,10,0.6872852233676976,291,0.85,20,0.8333333333333334,30,0.86,50,1.8,0-0,82-80,Green,0.8,12406718
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,11/08/2026,20:06:31,Handicap,TOR Raptors (Djoks) (+3.5),3.5,0.7,10,0.6185567010309279,291,0.8,20,0.7666666666666667,30,0.78,50,1.833,4-4,82-80,Green,0.833,12406718
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,11/08/2026,20:07:52,Handicap,TOR Raptors (Djoks) (+6.5),6.5,0.8,10,0.718213058419244,291,0.85,20,0.8666666666666667,30,0.88,50,1.869,10-6,82-80,Green,0.869,12406718
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,11/08/2026,20:09:10,Handicap,TOR Raptors (Djoks) (+2.5),2.5,0.6,10,0.563573883161512,291,0.75,20,0.7,30,0.74,50,1.869,12-13,82-80,Green,0.869,12406718
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,11/08/2026,20:12:01,Handicap,TOR Raptors (Djoks) (+1.5),1.5,0.5,10,0.5051546391752577,291,0.65,20,0.6333333333333333,30,0.7,50,1.869,22-22,82-80,Red,-1.0,12406718
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,11/08/2026,20:15:21,Handicap,MIA Heat (veljouni) (+1.5),1.5,0.7,10,0.5498281786941581,291,0.5,20,0.4666666666666667,30,0.38,50,1.74,32-34,82-80,Green,0.74,12406718
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,11/08/2026,20:15:49,Handicap,MIA Heat (veljouni) (+2.5),2.5,0.7,10,0.5738831615120275,291,0.55,20,0.5,30,0.4,50,1.8,34-37,82-80,Green,0.8,12406718
,B-EBASKBAT4X5,veljouni x Djoks,veljouni,MIA Heat,Djoks,TOR Raptors,11/08/2026,20:26:53,Handicap,TOR Raptors (Djoks) (+7.5),7.5,0.8,10,0.738831615120275,291,0.85,20,0.8666666666666667,30,0.88,50,1.714,61-54,82-80,Green,0.714,12406718
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,12/08/2026,04:01:31,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,0.4,10,0.358974358974359,117,0.5,20,0.4666666666666667,30,0.5,50,1.833,None-None,74-71,Red,-1.0,12409424
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,12/08/2026,04:40:22,Handicap,MIA Heat (lucker) (+1.5),1.5,0.7,10,0.7521367521367521,117,0.75,20,0.7666666666666667,30,0.68,50,1.8,0-2,74-71,Green,0.8,12409424
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,12/08/2026,04:42:42,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,0.4,10,0.4358974358974359,117,0.55,20,0.5,30,0.58,50,1.833,10-8,74-71,Red,-1.0,12409424
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,12/08/2026,04:43:17,Handicap,OKC Thunder (yangrainmaker) (+4.5),4.5,0.5,10,0.5213675213675214,117,0.6,20,0.5333333333333333,30,0.64,50,1.8,12-8,74-71,Green,0.8,12409424
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,12/08/2026,04:43:41,Handicap,OKC Thunder (yangrainmaker) (+3.5),3.5,0.5,10,0.4700854700854701,117,0.6,20,0.5333333333333333,30,0.6,50,1.833,14-11,74-71,Green,0.833,12409424
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,12/08/2026,04:55:23,Handicap,MIA Heat (lucker) (+2.5),2.5,0.7,10,0.7777777777777778,117,0.8,20,0.8333333333333334,30,0.74,50,1.8,42-45,74-71,Green,0.8,12409424
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,12/08/2026,04:57:25,Handicap,MIA Heat (lucker) (+3.5),3.5,0.7,10,0.7948717948717948,117,0.8,20,0.8333333333333334,30,0.74,50,1.8,48-51,74-71,Green,0.8,12409424
,B-EBASKBAT4X5,lucker x yangrainmaker,lucker,MIA Heat,yangrainmaker,OKC Thunder,12/08/2026,04:58:56,Handicap,MIA Heat (lucker) (+4.5),4.5,0.8,10,0.8376068376068376,117,0.9,20,0.9,30,0.82,50,1.869,50-56,74-71,Green,0.869,12409424
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:10:00,Handicap,DET Pistons (Lalkoff) (+1.5),1.5,0.7,10,0.44390243902439025,820,0.5,20,0.5333333333333333,30,0.42,50,1.833,None-None,71-64,Red,-1.0,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:40:41,Handicap,ORL Magic (panteraxball) (+1.5),1.5,0.5,10,0.6195121951219512,820,0.65,20,0.6,30,0.66,50,1.8,0-2,71-64,Green,0.8,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:44:31,Handicap,DET Pistons (Lalkoff) (+2.5),2.5,0.7,10,0.4951219512195122,820,0.55,20,0.5666666666666667,30,0.46,50,1.833,12-10,71-64,Red,-1.0,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:46:05,Handicap,DET Pistons (Lalkoff) (+3.5),3.5,0.8,10,0.5378048780487805,820,0.6,20,0.6666666666666666,30,0.54,50,1.833,17-14,71-64,Red,-1.0,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:47:01,Handicap,DET Pistons (Lalkoff) (+5.5),5.5,0.8,10,0.6292682926829268,820,0.6,20,0.6666666666666666,30,0.56,50,1.869,20-14,71-64,Red,-1.0,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:47:12,Handicap,DET Pistons (Lalkoff) (+7.5),7.5,0.9,10,0.7,820,0.8,20,0.8333333333333334,30,0.68,50,1.833,22-14,71-64,Green,0.833,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:47:45,Handicap,DET Pistons (Lalkoff) (+9.5),9.5,0.9,10,0.7634146341463415,820,0.85,20,0.9,30,0.76,50,1.8,24-14,71-64,Green,0.8,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:52:24,Handicap,DET Pistons (Lalkoff) (+10.5),10.5,0.9,10,0.7975609756097561,820,0.85,20,0.9,30,0.76,50,1.8,31-20,71-64,Green,0.8,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:52:37,Handicap,DET Pistons (Lalkoff) (+8.5),8.5,0.9,10,0.7341463414634146,820,0.85,20,0.8666666666666667,30,0.72,50,1.833,31-22,71-64,Green,0.833,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:53:42,Handicap,DET Pistons (Lalkoff) (+11.5),11.5,0.9,10,0.8158536585365853,820,0.85,20,0.9,30,0.78,50,1.869,35-22,71-64,Green,0.869,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:55:39,Handicap,DET Pistons (Lalkoff) (+12.5),12.5,0.9,10,0.8475609756097561,820,0.85,20,0.9,30,0.78,50,1.8,35-22,71-64,Green,0.8,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:55:56,Handicap,DET Pistons (Lalkoff) (+15.5),15.5,0.9,10,0.9060975609756098,820,0.85,20,0.9,30,0.86,50,1.8,38-22,71-64,Green,0.8,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:56:08,Handicap,DET Pistons (Lalkoff) (+13.5),13.5,0.9,10,0.8731707317073171,820,0.85,20,0.9,30,0.86,50,1.833,38-24,71-64,Green,0.833,12409443
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,12/08/2026,04:56:15,Handicap,DET Pistons (Lalkoff) (+14.5),14.5,0.9,10,0.8853658536585366,820,0.85,20,0.9,30,0.86,50,1.952,40-24,71-64,Green,0.952,12409443
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,04:38:41,Handicap,DET Pistons (Lalkoff) (+8.5),8.5,0.4,10,0.5094339622641509,106,0.45,20,0.43333333333333335,30,0.52,50,1.833,None-None,65-72,Green,0.833,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:15:08,Handicap,DET Pistons (Lalkoff) (+9.5),9.5,0.4,10,0.5283018867924528,106,0.45,20,0.43333333333333335,30,0.54,50,1.833,0-0,65-72,Green,0.833,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:16:04,Handicap,DET Pistons (Lalkoff) (+6.5),6.5,0.4,10,0.49056603773584906,106,0.4,20,0.4,30,0.5,50,1.833,6-2,65-72,Red,-1.0,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:16:35,Handicap,DET Pistons (Lalkoff) (+7.5),7.5,0.4,10,0.5,106,0.45,20,0.43333333333333335,30,0.52,50,1.833,6-4,65-72,Green,0.833,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:17:09,Handicap,DET Pistons (Lalkoff) (+5.5),5.5,0.4,10,0.42452830188679247,106,0.35,20,0.3333333333333333,30,0.4,50,1.869,8-4,65-72,Red,-1.0,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:17:33,Handicap,DET Pistons (Lalkoff) (+3.5),3.5,0.3,10,0.3490566037735849,106,0.25,20,0.26666666666666666,30,0.34,50,1.833,11-4,65-72,Red,-1.0,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:18:56,Handicap,DET Pistons (Lalkoff) (+1.5),1.5,0.3,10,0.3113207547169811,106,0.2,20,0.23333333333333334,30,0.32,50,1.833,15-7,65-72,Red,-1.0,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:19:09,Handicap,SAC Kings (The_Professor) (+1.5),1.5,0.8,10,0.7547169811320755,106,0.9,20,0.8666666666666667,30,0.74,50,1.74,17-7,65-72,Green,0.74,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:20:18,Handicap,SAC Kings (The_Professor) (+2.5),2.5,0.9,10,0.7924528301886793,106,0.95,20,0.9,30,0.8,50,1.833,20-9,65-72,Green,0.833,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:21:43,Handicap,SAC Kings (The_Professor) (+4.5),4.5,0.9,10,0.8584905660377359,106,0.95,20,0.9,30,0.86,50,1.833,22-9,65-72,Green,0.833,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:21:56,Handicap,SAC Kings (The_Professor) (+3.5),3.5,0.9,10,0.8584905660377359,106,0.95,20,0.9,30,0.86,50,1.8,22-11,65-72,Green,0.8,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:23:19,Handicap,SAC Kings (The_Professor) (+5.5),5.5,0.9,10,0.8773584905660378,106,0.95,20,0.9,30,0.9,50,1.833,26-13,65-72,Green,0.833,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:25:38,Handicap,SAC Kings (The_Professor) (+7.5),7.5,0.9,10,0.8867924528301887,106,0.95,20,0.9333333333333333,30,0.92,50,1.8,33-20,65-72,Green,0.8,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:26:11,Handicap,SAC Kings (The_Professor) (+6.5),6.5,0.9,10,0.8773584905660378,106,0.95,20,0.9,30,0.9,50,1.833,35-23,65-72,Green,0.833,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:35:05,Handicap,DET Pistons (Lalkoff) (+2.5),2.5,0.3,10,0.32075471698113206,106,0.25,20,0.26666666666666666,30,0.34,50,1.833,53-53,65-72,Red,-1.0,12409527
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,12/08/2026,05:38:03,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,0.4,10,0.3867924528301887,106,0.35,20,0.3333333333333333,30,0.4,50,1.833,53-56,65-72,Red,-1.0,12409527
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,12/08/2026,04:38:41,Handicap,ORL Magic (panteraxball) (+1.5),1.5,0.7,10,0.6971830985915493,142,0.6,20,0.6,30,0.7,50,1.833,None-None,72-62,Red,-1.0,12409526
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,12/08/2026,05:13:41,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,0.4,10,0.3591549295774648,142,0.45,20,0.4666666666666667,30,0.38,50,1.74,0-0,72-62,Green,0.74,12409526
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,12/08/2026,05:15:25,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,0.4,10,0.39436619718309857,142,0.5,20,0.5,30,0.42,50,1.8,0-2,72-62,Green,0.8,12409526
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,12/08/2026,05:25:44,Handicap,ORL Magic (panteraxball) (+2.5),2.5,0.7,10,0.7253521126760564,142,0.6,20,0.6,30,0.7,50,1.8,24-22,72-62,Red,-1.0,12409526
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,12/08/2026,05:26:07,Handicap,ORL Magic (panteraxball) (+4.5),4.5,0.7,10,0.8028169014084507,142,0.7,20,0.6666666666666666,30,0.78,50,1.8,27-22,72-62,Red,-1.0,12409526
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,12/08/2026,05:27:03,Handicap,ORL Magic (panteraxball) (+3.5),3.5,0.7,10,0.7746478873239436,142,0.65,20,0.6333333333333333,30,0.74,50,1.8,27-24,72-62,Red,-1.0,12409526
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,12/08/2026,05:27:54,Handicap,ORL Magic (panteraxball) (+5.5),5.5,0.8,10,0.8450704225352113,142,0.8,20,0.7666666666666667,30,0.84,50,1.8,32-26,72-62,Red,-1.0,12409526
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,12/08/2026,05:31:35,Handicap,ORL Magic (panteraxball) (+6.5),6.5,0.8,10,0.852112676056338,142,0.8,20,0.7666666666666667,30,0.86,50,1.833,37-30,72-62,Red,-1.0,12409526
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,12/08/2026,05:34:14,Handicap,ORL Magic (panteraxball) (+7.5),7.5,0.9,10,0.8802816901408451,142,0.9,20,0.8333333333333334,30,0.9,50,1.869,46-36,72-62,Red,-1.0,12409526
