Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Últ. 10,Qtd Últ. 10,Últ. 20,Qtd Últ. 20,Últ. 30,Qtd Últ. 30,Últ. 50,Qtd Últ. 50,Últ. 100,Qtd Últ. 100,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:29:43,Total de Gols,Under,5.5,0.22727272727272727,22,0.3,10,0.2,20,0.22727272727272727,22,0.22727272727272727,22,0.22727272727272727,22,2.08,0-0,1-1,Green,1.08,17572554
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:32:38,Total de Gols,Under,4.5,0.045454545454545456,22,0.1,10,0.05,20,0.045454545454545456,22,0.045454545454545456,22,0.045454545454545456,22,2.16,1-0,1-1,Green,1.16,17572554
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:34:13,Total de Gols,Under,3.5,0.0,22,0.0,10,0.0,20,0.0,22,0.0,22,0.0,22,2.07,1-0,1-1,Green,1.07,17572554
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:35:30,Total de Gols,Under,2.5,0.0,22,0.0,10,0.0,20,0.0,22,0.0,22,0.0,22,2.32,1-0,1-1,Green,1.32,17572554
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x Xellark,four,Milan,Xellark,Lecce,02/09/2026,10:37:10,Total de Gols,Under,1.5,0.0,22,0.0,10,0.0,20,0.0,22,0.0,22,0.0,22,2.61,1-0,1-1,Red,-1.0,17572554
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x Donatello,Terry14,Espanyol,Donatello,Celta Vigo,02/09/2026,10:42:07,Total de Gols,Under,7.5,0.5448028673835126,558,0.6,10,0.55,20,0.6,30,0.62,50,0.53,100,1.74,0-0,5-4,Red,-1.0,17572517
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x Donatello,Terry14,Espanyol,Donatello,Celta Vigo,02/09/2026,10:43:37,Total de Gols,Under,6.5,0.3888888888888889,558,0.5,10,0.4,20,0.4,30,0.38,50,0.32,100,2.08,0-0,5-4,Red,-1.0,17572517
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x Donatello,Terry14,Espanyol,Donatello,Celta Vigo,02/09/2026,10:46:44,Total de Gols,Under,8.5,0.6827956989247311,558,0.8,10,0.75,20,0.7666666666666667,30,0.74,50,0.66,100,1.61,1-1,5-4,Red,-1.0,17572517
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x Donatello,Terry14,Espanyol,Donatello,Celta Vigo,02/09/2026,10:48:21,Total de Gols,Under,9.5,0.7974910394265233,558,0.9,10,0.9,20,0.8666666666666667,30,0.82,50,0.8,100,1.95,3-2,5-4,Green,0.95,17572517
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),djamik x palkan,djamik,Sevilla,palkan,Mallorca,02/09/2026,10:42:31,Total de Gols,Under,8.5,0.6792223572296476,823,0.5,10,0.5,20,0.43333333333333335,30,0.48,50,0.5,100,1.96,0-0,4-6,Red,-1.0,17572516
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),djamik x palkan,djamik,Sevilla,palkan,Mallorca,02/09/2026,10:43:38,Total de Gols,Under,7.5,0.5176184690157959,823,0.1,10,0.1,20,0.06666666666666667,30,0.18,50,0.3,100,1.98,0-0,4-6,Red,-1.0,17572516
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),djamik x palkan,djamik,Sevilla,palkan,Mallorca,02/09/2026,10:46:00,Total de Gols,Under,9.5,0.7946537059538274,823,0.5,10,0.6,20,0.5333333333333333,30,0.66,50,0.66,100,1.72,1-1,4-6,Red,-1.0,17572516
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),djamik x palkan,djamik,Sevilla,palkan,Mallorca,02/09/2026,10:51:32,Total de Gols,Under,10.5,0.8882138517618469,823,0.8,10,0.8,20,0.8333333333333334,30,0.84,50,0.82,100,2.03,2-6,4-6,Green,1.03,17572516
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Milan,shatik666,Fiorentina,02/09/2026,10:56:29,Total de Gols,Under,8.5,0.7352941176470589,102,0.3,10,0.55,20,0.6,30,0.68,50,0.74,100,1.74,0-0,5-1,Green,0.74,17572555
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Milan,shatik666,Fiorentina,02/09/2026,10:56:52,Total de Gols,Under,7.5,0.5882352941176471,102,0.2,10,0.45,20,0.5,30,0.56,50,0.59,100,2.03,0-0,5-1,Green,1.03,17572555
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Milan,shatik666,Fiorentina,02/09/2026,10:57:28,Total de Gols,Under,9.5,0.8725490196078431,102,0.6,10,0.75,20,0.7666666666666667,30,0.82,50,0.87,100,1.85,0-1,5-1,Green,0.85,17572555
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),four x shatik666,four,Milan,shatik666,Fiorentina,02/09/2026,11:01:00,Total de Gols,Under,6.5,0.45098039215686275,102,0.1,10,0.35,20,0.36666666666666664,30,0.4,50,0.46,100,2.17,2-1,5-1,Green,1.17,17572555
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Xellark x zyX,Xellark,Lecce,zyX,Atalanta,02/09/2026,10:56:29,Total de Gols,Under,7.5,0.45714285714285713,35,0.5,10,0.4,20,0.4666666666666667,30,0.45714285714285713,35,0.45714285714285713,35,1.87,0-0,5-5,Red,-1.0,17572557
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Xellark x zyX,Xellark,Lecce,zyX,Atalanta,02/09/2026,10:56:44,Total de Gols,Under,6.5,0.3142857142857143,35,0.3,10,0.3,20,0.3333333333333333,30,0.3142857142857143,35,0.3142857142857143,35,2.07,0-0,5-5,Red,-1.0,17572557
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Xellark x zyX,Xellark,Lecce,zyX,Atalanta,02/09/2026,10:59:33,Total de Gols,Under,8.5,0.4857142857142857,35,0.5,10,0.4,20,0.5,30,0.4857142857142857,35,0.4857142857142857,35,1.85,1-2,5-5,Red,-1.0,17572557
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Xellark x zyX,Xellark,Lecce,zyX,Atalanta,02/09/2026,11:00:19,Total de Gols,Under,9.5,0.6285714285714286,35,0.7,10,0.6,20,0.6666666666666666,30,0.6285714285714286,35,0.6285714285714286,35,1.6,1-3,5-5,Red,-1.0,17572557
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x shatik666,zyX,Atalanta,shatik666,Fiorentina,02/09/2026,11:10:10,Total de Gols,Under,7.5,0.3333333333333333,105,0.5,10,0.3,20,0.4,30,0.3,50,0.33,100,1.74,0-0,7-3,Red,-1.0,17572559
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x shatik666,zyX,Atalanta,shatik666,Fiorentina,02/09/2026,11:10:49,Total de Gols,Under,8.5,0.4857142857142857,105,0.7,10,0.45,20,0.5,30,0.44,50,0.49,100,1.69,0-0,7-3,Red,-1.0,17572559
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Espanyol,palkan,Mallorca,02/09/2026,11:10:03,Total de Gols,Under,7.5,0.45675675675675675,370,0.4,10,0.4,20,0.4,30,0.24,50,0.32,100,1.98,0-0,3-1,Green,0.98,17572521
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Espanyol,palkan,Mallorca,02/09/2026,11:11:58,Total de Gols,Under,6.5,0.3216216216216216,370,0.4,10,0.3,20,0.3333333333333333,30,0.2,50,0.2,100,2.03,0-0,3-1,Green,1.03,17572521
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Espanyol,palkan,Mallorca,02/09/2026,11:14:39,Total de Gols,Under,5.5,0.16486486486486487,370,0.1,10,0.15,20,0.16666666666666666,30,0.1,50,0.08,100,2.17,1-0,3-1,Green,1.17,17572521
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Espanyol,palkan,Mallorca,02/09/2026,11:17:20,Total de Gols,Under,4.5,0.06756756756756757,370,0.1,10,0.05,20,0.03333333333333333,30,0.02,50,0.03,100,2.17,1-1,3-1,Green,1.17,17572521
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Espanyol,palkan,Mallorca,02/09/2026,11:20:00,Total de Gols,Under,3.5,0.02702702702702703,370,0.0,10,0.0,20,0.0,30,0.0,50,0.0,100,2.71,2-1,3-1,Red,-1.0,17572521
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x djamik,Voron,Rayo Vallecano,djamik,Sevilla,02/09/2026,11:24:28,Total de Gols,Under,7.5,0.6517150395778364,379,0.3,10,0.45,20,0.43333333333333335,30,0.56,50,0.59,100,1.98,0-0,3-6,Red,-1.0,17572522
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x djamik,Voron,Rayo Vallecano,djamik,Sevilla,02/09/2026,11:25:15,Total de Gols,Under,8.5,0.7810026385224275,379,0.6,10,0.65,20,0.6,30,0.68,50,0.68,100,1.8,0-0,3-6,Red,-1.0,17572522
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x djamik,Voron,Rayo Vallecano,djamik,Sevilla,02/09/2026,11:31:55,Total de Gols,Under,6.5,0.46701846965699206,379,0.1,10,0.2,20,0.23333333333333334,30,0.38,50,0.38,100,2.26,1-3,3-6,Red,-1.0,17572522
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x djamik,Voron,Rayo Vallecano,djamik,Sevilla,02/09/2026,11:33:59,Total de Gols,Under,9.5,0.8891820580474934,379,0.8,10,0.8,20,0.7333333333333333,30,0.78,50,0.81,100,1.52,2-5,3-6,Green,0.52,17572522
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x djamik,Voron,Rayo Vallecano,djamik,Sevilla,02/09/2026,11:34:22,Total de Gols,Under,10.5,0.9445910290237467,379,0.9,10,0.95,20,0.9,30,0.88,50,0.9,100,1.37,2-6,3-6,Green,0.37,17572522
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Atalanta,four,Milan,02/09/2026,11:24:11,Total de Gols,Under,7.5,0.5633802816901409,142,0.6,10,0.55,20,0.5333333333333333,30,0.56,50,0.57,100,1.65,0-0,2-3,Green,0.65,17572560
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Atalanta,four,Milan,02/09/2026,11:24:31,Total de Gols,Under,6.5,0.4295774647887324,142,0.6,10,0.45,20,0.43333333333333335,30,0.46,50,0.45,100,2.07,0-0,2-3,Green,1.07,17572560
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Atalanta,four,Milan,02/09/2026,11:27:51,Total de Gols,Under,5.5,0.2676056338028169,142,0.3,10,0.25,20,0.23333333333333334,30,0.28,50,0.31,100,2.07,0-1,2-3,Green,1.07,17572560
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x four,zyX,Atalanta,four,Milan,02/09/2026,11:30:04,Total de Gols,Under,4.5,0.09859154929577464,142,0.1,10,0.1,20,0.1,30,0.14,50,0.12,100,2.23,0-2,2-3,Red,-1.0,17572560
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Shot x four,Shot,Roma,four,Milan,02/09/2026,11:52:17,Total de Gols,Under,6.5,0.8275862068965517,145,0.7,10,0.7,20,0.7666666666666667,30,0.82,50,0.76,100,1.84,0-0,4-3,Red,-1.0,17572566
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Shot x four,Shot,Roma,four,Milan,02/09/2026,11:53:23,Total de Gols,Under,5.5,0.6620689655172414,145,0.4,10,0.45,20,0.5,30,0.52,50,0.55,100,2.07,0-0,4-3,Red,-1.0,17572566
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Shot x four,Shot,Roma,four,Milan,02/09/2026,11:56:32,Total de Gols,Under,4.5,0.503448275862069,145,0.3,10,0.35,20,0.3333333333333333,30,0.38,50,0.4,100,2.17,1-0,4-3,Red,-1.0,17572566
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x Xellark,shatik666,Fiorentina,Xellark,Lecce,02/09/2026,11:59:45,Total de Gols,Under,13.5,1.0,23,1.0,10,1.0,20,1.0,23,1.0,23,1.0,23,1.89,4-7,5-8,Green,0.89,17572564
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x Xellark,shatik666,Fiorentina,Xellark,Lecce,02/09/2026,12:00:05,Total de Gols,Under,14.5,1.0,23,1.0,10,1.0,20,1.0,23,1.0,23,1.0,23,1.76,4-7,5-8,Green,0.76,17572564
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),shatik666 x Xellark,shatik666,Fiorentina,Xellark,Lecce,02/09/2026,12:02:32,Total de Gols,Under,12.5,0.9565217391304348,23,1.0,10,0.95,20,0.9565217391304348,23,0.9565217391304348,23,0.9565217391304348,23,2.52,4-8,5-8,Red,-1.0,17572564
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Terry14,Donatello,Celta Vigo,Terry14,Espanyol,02/09/2026,11:51:57,Total de Gols,Under,7.5,0.5438282647584973,559,0.5,10,0.5,20,0.6,30,0.6,50,0.52,100,1.74,0-0,4-2,Green,0.74,17572528
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Terry14,Donatello,Celta Vigo,Terry14,Espanyol,02/09/2026,11:53:54,Total de Gols,Under,6.5,0.3881932021466905,559,0.4,10,0.35,20,0.4,30,0.38,50,0.32,100,2.03,0-0,4-2,Green,1.03,17572528
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Terry14,Donatello,Celta Vigo,Terry14,Espanyol,02/09/2026,11:55:23,Total de Gols,Under,5.5,0.22540250447227192,559,0.3,10,0.25,20,0.16666666666666666,30,0.14,50,0.13,100,2.07,0-0,4-2,Red,-1.0,17572528
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x Terry14,Donatello,Celta Vigo,Terry14,Espanyol,02/09/2026,12:00:57,Total de Gols,Under,4.5,0.12701252236135957,559,0.1,10,0.1,20,0.06666666666666667,30,0.04,50,0.02,100,2.4,2-1,4-2,Red,-1.0,17572528
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Mallorca,djamik,Sevilla,02/09/2026,11:52:20,Total de Gols,Under,8.5,0.6783980582524272,824,0.4,10,0.5,20,0.4,30,0.46,50,0.49,100,1.98,0-0,6-6,Red,-1.0,17572527
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Mallorca,djamik,Sevilla,02/09/2026,11:54:49,Total de Gols,Under,7.5,0.5169902912621359,824,0.1,10,0.1,20,0.06666666666666667,30,0.16,50,0.29,100,2.06,1-0,6-6,Red,-1.0,17572527
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Mallorca,djamik,Sevilla,02/09/2026,11:58:28,Total de Gols,Under,9.5,0.7936893203883495,824,0.4,10,0.6,20,0.5,30,0.64,50,0.65,100,1.54,2-2,6-6,Red,-1.0,17572527
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Mallorca,djamik,Sevilla,02/09/2026,12:02:13,Total de Gols,Under,10.5,0.8883495145631068,824,0.8,10,0.8,20,0.8333333333333334,30,0.84,50,0.82,100,1.37,6-3,6-6,Red,-1.0,17572527
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x djamik,Donatello,Celta Vigo,djamik,Sevilla,02/09/2026,12:06:40,Total de Gols,Under,8.5,0.5925110132158591,454,0.5,10,0.55,20,0.5666666666666667,30,0.6,50,0.54,100,1.98,0-0,6-2,Green,0.98,17572529
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x djamik,Donatello,Celta Vigo,djamik,Sevilla,02/09/2026,12:08:48,Total de Gols,Under,9.5,0.7533039647577092,454,0.7,10,0.7,20,0.7,30,0.7,50,0.68,100,1.7,1-0,6-2,Green,0.7,17572529
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x djamik,Donatello,Celta Vigo,djamik,Sevilla,02/09/2026,12:09:40,Total de Gols,Under,10.5,0.8612334801762115,454,0.7,10,0.75,20,0.7666666666666667,30,0.82,50,0.82,100,1.84,3-0,6-2,Green,0.84,17572529
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Donatello x djamik,Donatello,Celta Vigo,djamik,Sevilla,02/09/2026,12:10:07,Total de Gols,Under,11.5,0.9185022026431718,454,0.8,10,0.85,20,0.8333333333333334,30,0.86,50,0.87,100,1.69,3-1,6-2,Green,0.69,17572529
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:05:00,Total de Gols,Under,7.5,0.6379647749510763,511,0.7,10,0.7,20,0.6,30,0.58,50,0.57,100,1.74,0-0,3-7,Red,-1.0,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:07:04,Total de Gols,Under,6.5,0.4598825831702544,511,0.6,10,0.5,20,0.43333333333333335,30,0.4,50,0.36,100,2.08,0-0,3-7,Red,-1.0,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:07:31,Total de Gols,Under,8.5,0.7573385518590998,511,0.8,10,0.75,20,0.6666666666666666,30,0.72,50,0.72,100,1.93,0-1,3-7,Red,-1.0,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:08:21,Total de Gols,Under,9.5,0.8493150684931506,511,0.8,10,0.8,20,0.7333333333333333,30,0.78,50,0.81,100,1.65,1-1,3-7,Red,-1.0,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:09:05,Total de Gols,Under,10.5,0.9197651663405088,511,0.8,10,0.8,20,0.8,30,0.84,50,0.87,100,1.97,2-2,3-7,Green,0.97,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:09:36,Total de Gols,Under,11.5,0.958904109589041,511,0.8,10,0.85,20,0.8333333333333334,30,0.9,50,0.95,100,1.78,2-3,3-7,Green,0.78,17572530
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Voron x Terry14,Voron,Rayo Vallecano,Terry14,Espanyol,02/09/2026,12:10:05,Total de Gols,Under,12.5,0.9843444227005871,511,1.0,10,1.0,20,1.0,30,1.0,50,1.0,100,1.61,2-4,3-7,Green,0.61,17572530
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x Xellark,zyX,Atalanta,Xellark,Lecce,02/09/2026,12:06:12,Total de Gols,Under,8.5,0.4722222222222222,36,0.5,10,0.4,20,0.4666666666666667,30,0.4722222222222222,36,0.4722222222222222,36,1.76,0-0,6-2,Green,0.76,17572567
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x Xellark,zyX,Atalanta,Xellark,Lecce,02/09/2026,12:07:04,Total de Gols,Under,7.5,0.4444444444444444,36,0.5,10,0.4,20,0.43333333333333335,30,0.4444444444444444,36,0.4444444444444444,36,2.03,0-0,6-2,Red,-1.0,17572567
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x Xellark,zyX,Atalanta,Xellark,Lecce,02/09/2026,12:08:02,Total de Gols,Under,9.5,0.6111111111111112,36,0.7,10,0.6,20,0.6333333333333333,30,0.6111111111111112,36,0.6111111111111112,36,1.74,1-0,6-2,Green,0.74,17572567
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),zyX x Xellark,zyX,Atalanta,Xellark,Lecce,02/09/2026,12:08:24,Total de Gols,Under,10.5,0.8055555555555556,36,0.9,10,0.8,20,0.8333333333333334,30,0.8055555555555556,36,0.8055555555555556,36,1.65,2-0,6-2,Green,0.65,17572567
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),four x vrud1,four,Real Sociedad,vrud1,Real Betis,02/09/2026,14:59:41,Total de Gols,Under,6.5,0.55,20,0.3,10,0.55,20,0.55,20,0.55,20,0.55,20,1.91,0-0,6-7,Red,-1.0,17572642
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),four x vrud1,four,Real Sociedad,vrud1,Real Betis,02/09/2026,15:01:06,Total de Gols,Under,7.5,0.6,20,0.3,10,0.6,20,0.6,20,0.6,20,0.6,20,1.65,0-0,6-7,Red,-1.0,17572642
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),four x vrud1,four,Real Sociedad,vrud1,Real Betis,02/09/2026,15:02:52,Total de Gols,Under,8.5,0.85,20,0.7,10,0.85,20,0.85,20,0.85,20,0.85,20,1.71,1-1,6-7,Red,-1.0,17572642
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),four x vrud1,four,Real Sociedad,vrud1,Real Betis,02/09/2026,15:04:18,Total de Gols,Under,9.5,0.9,20,0.8,10,0.9,20,0.9,20,0.9,20,0.9,20,1.57,2-2,6-7,Red,-1.0,17572642
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),four x vrud1,four,Real Sociedad,vrud1,Real Betis,02/09/2026,15:07:32,Total de Gols,Under,10.5,0.95,20,0.9,10,0.95,20,0.95,20,0.95,20,0.95,20,1.59,4-3,6-7,Red,-1.0,17572642
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),four x vrud1,four,Real Sociedad,vrud1,Real Betis,02/09/2026,15:07:57,Total de Gols,Under,11.5,1.0,20,1.0,10,1.0,20,1.0,20,1.0,20,1.0,20,1.48,4-4,6-7,Red,-1.0,17572642
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),four x vrud1,four,Real Sociedad,vrud1,Real Betis,02/09/2026,15:09:45,Total de Gols,Under,12.5,1.0,20,1.0,10,1.0,20,1.0,20,1.0,20,1.0,20,1.43,6-4,6-7,Red,-1.0,17572642
,CLA-UA World Cyber Cup (UA) (2x5 mins),Int1liGenT x luxiqq,Int1liGenT,Tunisia,luxiqq,Hungary,02/09/2026,15:00:08,Total de Gols,Under,7.5,0.6136363636363636,264,0.3,10,0.45,20,0.36666666666666664,30,0.44,50,0.58,100,1.92,0-0,2-4,Green,0.92,17572744
,CLA-UA World Cyber Cup (UA) (2x5 mins),Int1liGenT x luxiqq,Int1liGenT,Tunisia,luxiqq,Hungary,02/09/2026,15:02:36,Total de Gols,Under,6.5,0.4166666666666667,264,0.1,10,0.35,20,0.3,30,0.32,50,0.42,100,2.03,0-0,2-4,Green,1.03,17572744
,CLA-UA World Cyber Cup (UA) (2x5 mins),Int1liGenT x luxiqq,Int1liGenT,Tunisia,luxiqq,Hungary,02/09/2026,15:04:12,Total de Gols,Under,5.5,0.21212121212121213,264,0.1,10,0.15,20,0.16666666666666666,30,0.18,50,0.24,100,2.07,0-0,2-4,Red,-1.0,17572744
,CLA-UA World Cyber Cup (UA) (2x5 mins),Int1liGenT x luxiqq,Int1liGenT,Tunisia,luxiqq,Hungary,02/09/2026,15:10:10,Total de Gols,Under,4.5,0.10984848484848485,264,0.0,10,0.1,20,0.1,30,0.06,50,0.12,100,2.36,2-1,2-4,Red,-1.0,17572744
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Hetman x Jackson,Hetman,Roma,Jackson,Juventus,02/09/2026,15:14:10,Total de Gols,Under,6.5,0.3191489361702128,47,0.3,10,0.25,20,0.3,30,0.3191489361702128,47,0.3191489361702128,47,1.91,0-0,3-6,Red,-1.0,17572635
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Hetman x Jackson,Hetman,Roma,Jackson,Juventus,02/09/2026,15:15:32,Total de Gols,Under,7.5,0.5319148936170213,47,0.6,10,0.5,20,0.5666666666666667,30,0.5319148936170213,47,0.5319148936170213,47,1.69,0-0,3-6,Red,-1.0,17572635
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Hetman x Jackson,Hetman,Roma,Jackson,Juventus,02/09/2026,15:17:42,Total de Gols,Under,8.5,0.6170212765957447,47,0.7,10,0.6,20,0.6333333333333333,30,0.6170212765957447,47,0.6170212765957447,47,1.66,2-0,3-6,Red,-1.0,17572635
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Hetman x Jackson,Hetman,Roma,Jackson,Juventus,02/09/2026,15:19:08,Total de Gols,Under,9.5,0.8723404255319149,47,0.9,10,0.85,20,0.9,30,0.8723404255319149,47,0.8723404255319149,47,1.72,3-1,3-6,Green,0.72,17572635
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Hetman x Jackson,Hetman,Roma,Jackson,Juventus,02/09/2026,15:23:35,Total de Gols,Under,10.5,0.9574468085106383,47,1.0,10,0.95,20,0.9666666666666667,30,0.9574468085106383,47,0.9574468085106383,47,1.79,3-5,3-6,Green,0.79,17572635
,CLA-UA World Cyber Cup (UA) (2x5 mins),djamik x Shark,djamik,Japan,Shark,Netherlands,02/09/2026,15:14:24,Total de Gols,Under,6.5,0.5357142857142857,224,0.7,10,0.6,20,0.5666666666666667,30,0.58,50,0.41,100,2.07,0-0,7-1,Red,-1.0,17572746
,CLA-UA World Cyber Cup (UA) (2x5 mins),djamik x Shark,djamik,Japan,Shark,Netherlands,02/09/2026,15:16:18,Total de Gols,Under,5.5,0.33482142857142855,224,0.5,10,0.45,20,0.4,30,0.34,50,0.22,100,2.08,0-0,7-1,Red,-1.0,17572746
,CLA-UA World Cyber Cup (UA) (2x5 mins),djamik x Shark,djamik,Japan,Shark,Netherlands,02/09/2026,15:19:18,Total de Gols,Under,7.5,0.6428571428571429,224,0.8,10,0.7,20,0.7333333333333333,30,0.76,50,0.58,100,1.72,2-0,7-1,Red,-1.0,17572746
,CLA-UA World Cyber Cup (UA) (2x5 mins),djamik x Shark,djamik,Japan,Shark,Netherlands,02/09/2026,15:21:10,Total de Gols,Under,8.5,0.7633928571428571,224,1.0,10,0.9,20,0.8666666666666667,30,0.88,50,0.69,100,1.71,4-0,7-1,Green,0.71,17572746
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Bucha x Shot,Bucha,Torino,Shot,Lazio,02/09/2026,15:14:21,Total de Gols,Under,6.5,0.6621621621621622,74,0.6,10,0.65,20,0.6333333333333333,30,0.66,50,0.6621621621621622,74,1.75,0-0,5-3,Red,-1.0,17572638
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Bucha x Shot,Bucha,Torino,Shot,Lazio,02/09/2026,15:14:59,Total de Gols,Under,5.5,0.44594594594594594,74,0.6,10,0.4,20,0.36666666666666664,30,0.4,50,0.44594594594594594,74,2.11,0-0,5-3,Red,-1.0,17572638
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Bucha x Shot,Bucha,Torino,Shot,Lazio,02/09/2026,15:18:30,Total de Gols,Under,7.5,0.8108108108108109,74,0.8,10,0.85,20,0.8333333333333334,30,0.82,50,0.8108108108108109,74,1.57,1-1,5-3,Red,-1.0,17572638
