Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Média Todas,Qtd Média Todas,Gap Todas,Z Todas,Desvio Todas,Todas (ind pior),Todas (ind A),Todas (ind B),Últ. 5,Qtd Últ. 5,Média Últ. 5,Qtd Média Últ. 5,Gap Últ. 5,Z Últ. 5,Desvio Últ. 5,Últ. 5 (ind pior),Últ. 5 (ind A),Últ. 5 (ind B),Últ. 10,Qtd Últ. 10,Média Últ. 10,Qtd Média Últ. 10,Gap Últ. 10,Z Últ. 10,Desvio Últ. 10,Últ. 10 (ind pior),Últ. 10 (ind A),Últ. 10 (ind B),Últ. 15,Qtd Últ. 15,Média Últ. 15,Qtd Média Últ. 15,Gap Últ. 15,Z Últ. 15,Desvio Últ. 15,Últ. 15 (ind pior),Últ. 15 (ind A),Últ. 15 (ind B),Últ. 20,Qtd Últ. 20,Média Últ. 20,Qtd Média Últ. 20,Gap Últ. 20,Z Últ. 20,Desvio Últ. 20,Últ. 20 (ind pior),Últ. 20 (ind A),Últ. 20 (ind B),Últ. 30,Qtd Últ. 30,Média Últ. 30,Qtd Média Últ. 30,Gap Últ. 30,Z Últ. 30,Desvio Últ. 30,Últ. 30 (ind pior),Últ. 30 (ind A),Últ. 30 (ind B),Últ. 50,Qtd Últ. 50,Média Últ. 50,Qtd Média Últ. 50,Gap Últ. 50,Z Últ. 50,Desvio Últ. 50,Últ. 50 (ind pior),Últ. 50 (ind A),Últ. 50 (ind B),Tendência,Gap Linha,Qtd H2H,Qtd Ind A,Qtd Ind B,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id,Momento,Atropelo A,Atropelo B,Atropelo,Qtd Atr A,Qtd Atr B,Folga
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Stafford x shatik666,Stafford,Valencia,shatik666,Sevilla,02/09/2026,16:12:08,Total de Gols,Under,9.5,0.7727272727272727,110,7.5181818181818185,110,-1.9818181818181815,0.7654024459904099,2.5892498674390345,0.7678571428571429,0.8858248669569424,0.7678571428571429,1.0,5,6.6,5,-2.9000000000000004,1.2000285384734337,2.4166091947189146,0.6,0.8,0.6,0.8,10,7.3,10,-2.2,0.8973987180928048,2.4515301344262523,0.7,0.9,0.7,0.7333333333333333,15,7.333333333333333,15,-2.166666666666667,0.7556096518348254,2.8674417556808756,0.6666666666666666,0.8,0.6666666666666666,0.65,20,7.8,20,-1.7000000000000002,0.5810480379709637,2.925747767665559,0.65,0.7,0.65,0.7,30,7.9,30,-1.5999999999999996,0.6037377643375705,2.6501572280401273,0.7,0.7,0.7666666666666667,0.72,50,7.94,50,-1.5599999999999996,0.5608608685881445,2.7814384767598224,0.78,0.78,0.82,-1.2000000000000002,1.7000000000000002,110,2067,1232,1.86,1-1,3-6,Green,0.86,17572660,,0.0,0.0,0.0,2067,1232,
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Stafford x shatik666,Stafford,Valencia,shatik666,Sevilla,02/09/2026,16:12:28,Total de Gols,Under,10.5,0.8545454545454545,110,7.5181818181818185,110,-2.9818181818181815,1.1516146893800663,2.5892498674390345,0.859577922077922,0.9380745041122399,0.859577922077922,1.0,5,6.6,5,-3.9000000000000004,1.6138314827746176,2.4166091947189146,0.6,1.0,0.6,0.9,10,7.3,10,-3.2,1.3053072263168068,2.4515301344262523,0.8,1.0,0.8,0.8666666666666667,15,7.333333333333333,15,-3.166666666666667,1.1043525680662833,2.8674417556808756,0.8,0.8666666666666667,0.8,0.75,20,7.8,20,-2.7,0.9228410014832954,2.925747767665559,0.8,0.8,0.8,0.7666666666666667,30,7.9,30,-2.5999999999999996,0.9810738670485523,2.6501572280401273,0.8,0.8,0.8666666666666667,0.78,50,7.94,50,-2.5599999999999996,0.9203870664010577,2.7814384767598224,0.86,0.86,0.88,-1.2000000000000002,2.7,110,2067,1232,1.66,2-1,3-6,Green,0.66,17572660,,0.0,0.0,0.0,2067,1232,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x Hetman,Jackson,Juventus,Hetman,Roma,02/09/2026,16:24:04,Total de Gols,Under,7.5,0.5208333333333334,48,7.4375,48,-0.0625,0.029894063777797554,2.090716085459716,0.5292853304674906,0.5292853304674906,0.7058029689608637,0.8,5,6.6,5,-0.9000000000000004,0.5539117094069975,1.624807680927192,0.0,0.4,0.0,0.6,10,7.3,10,-0.20000000000000018,0.11930999725437884,1.676305461424021,0.3,0.4,0.3,0.5333333333333333,15,7.6,15,0.09999999999999964,-0.06004805767690746,1.6653327995729061,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5,20,7.65,20,0.15000000000000036,-0.09627458157085224,1.5580436450882882,0.5,0.5,0.5,0.5333333333333333,30,7.5,30,0.0,0.0,1.9790570145063195,0.5,0.6333333333333333,0.5,0.5208333333333334,48,7.4375,48,-0.0625,0.029894063777797554,2.090716085459716,0.56,0.58,0.56,-1.0500000000000007,0.15000000000000036,48,3722,2223,1.79,0-0,5-1,Green,0.79,17572646,,0.0,0.0,0.0,3722,2223,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x Hetman,Jackson,Juventus,Hetman,Roma,02/09/2026,16:25:01,Total de Gols,Under,6.5,0.3125,48,7.4375,48,0.9375,-0.44841095666696335,2.090716085459716,0.3723804406233208,0.3723804406233208,0.5488079172289698,0.4,5,6.6,5,0.09999999999999964,-0.06154574548966615,1.624807680927192,0.0,0.4,0.0,0.3,10,7.3,10,0.7999999999999998,-0.4772399890175148,1.676305461424021,0.3,0.4,0.3,0.26666666666666666,15,7.6,15,1.0999999999999996,-0.6605286344459842,1.6653327995729061,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.25,20,7.65,20,1.1500000000000004,-0.7381051253765323,1.5580436450882882,0.25,0.35,0.25,0.3,30,7.5,30,1.0,-0.5052911526399114,1.9790570145063195,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.3125,48,7.4375,48,0.9375,-0.44841095666696335,2.090716085459716,0.36,0.42,0.36,-1.0500000000000007,1.1500000000000004,48,3722,2223,2.11,0-0,5-1,Green,1.11,17572646,,0.0,0.0,0.0,3722,2223,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x Hetman,Jackson,Juventus,Hetman,Roma,02/09/2026,16:26:28,Total de Gols,Under,5.5,0.16666666666666666,48,7.4375,48,1.9375,-0.9267159771117242,2.090716085459716,0.22702847931219775,0.22702847931219775,0.3940620782726046,0.2,5,6.6,5,1.0999999999999996,-0.6770032003863298,1.624807680927192,0.0,0.4,0.0,0.1,10,7.3,10,1.7999999999999998,-1.0737899752894084,1.676305461424021,0.2,0.4,0.2,0.06666666666666667,15,7.6,15,2.0999999999999996,-1.261009211215061,1.6653327995729061,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.05,20,7.65,20,2.1500000000000004,-1.3799356691822124,1.5580436450882882,0.1,0.35,0.1,0.1,30,7.5,30,2.0,-1.0105823052798228,1.9790570145063195,0.06666666666666667,0.4,0.06666666666666667,0.16666666666666666,48,7.4375,48,1.9375,-0.9267159771117242,2.090716085459716,0.16,0.32,0.16,-1.0500000000000007,2.1500000000000004,48,3722,2223,2.12,0-0,5-1,Red,-1.0,17572646,,0.0,0.0,0.0,3722,2223,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),mara x Bucha,mara,Atalanta,Bucha,Torino,02/09/2026,16:38:28,Total de Gols,Under,7.5,0.5737704918032787,61,7.459016393442623,61,-0.04098360655737743,0.01743271752145464,2.350959138008084,0.5130331753554502,0.579581483830057,0.5130331753554502,0.8,5,7.4,5,-0.09999999999999964,0.05391638660171902,1.8547236990991407,0.2,0.4,0.2,0.7,10,7.2,10,-0.2999999999999998,0.11058146711617277,2.7129319932501077,0.3,0.5,0.3,0.4666666666666667,15,7.933333333333334,15,0.43333333333333357,-0.17599736734901186,2.462158041682585,0.4666666666666667,0.6,0.4666666666666667,0.45,20,7.7,20,0.20000000000000018,-0.08297398136450229,2.4103941586387903,0.4,0.6,0.4,0.5,30,7.7,30,0.20000000000000018,-0.08598671607846962,2.3259406699226015,0.43333333333333335,0.5,0.43333333333333335,0.54,50,7.74,50,0.2400000000000002,-0.10041577315379484,2.3900627606822376,0.42,0.48,0.42,-0.2999999999999998,0.20000000000000018,61,3154,1688,1.74,0-0,5-3,Red,-1.0,17572651,,0.0,0.0,0.0,3154,1688,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),mara x Bucha,mara,Atalanta,Bucha,Torino,02/09/2026,16:39:13,Total de Gols,Under,6.5,0.3770491803278688,61,7.459016393442623,61,0.9590163934426226,-0.40792559000203465,2.350959138008084,0.3773696682464455,0.39822447685478757,0.3773696682464455,0.4,5,7.4,5,0.9000000000000004,-0.4852474794154731,1.8547236990991407,0.2,0.4,0.2,0.5,10,7.2,10,0.7000000000000002,-0.25802342327107003,2.7129319932501077,0.2,0.2,0.2,0.3333333333333333,15,7.933333333333334,15,1.4333333333333336,-0.5821451381544236,2.462158041682585,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35,20,7.7,20,1.2000000000000002,-0.4978438881870134,2.4103941586387903,0.25,0.25,0.3,0.3333333333333333,30,7.7,30,1.2000000000000002,-0.5159202964708174,2.3259406699226015,0.2,0.2,0.3,0.32,50,7.74,50,1.2400000000000002,-0.518814827961273,2.3900627606822376,0.2,0.2,0.28,-0.2999999999999998,1.2000000000000002,61,3154,1688,2.07,0-0,5-3,Red,-1.0,17572651,,0.0,0.0,0.0,3154,1688,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),mara x Bucha,mara,Atalanta,Bucha,Torino,02/09/2026,16:40:44,Total de Gols,Under,5.5,0.19672131147540983,61,7.459016393442623,61,1.9590163934426226,-0.833283897525524,2.350959138008084,0.2411137440758294,0.2517438173747622,0.2411137440758294,0.0,5,7.4,5,1.9000000000000004,-1.024411345432665,1.8547236990991407,0.2,0.4,0.2,0.2,10,7.2,10,1.7000000000000002,-0.6266283136583127,2.7129319932501077,0.2,0.2,0.2,0.13333333333333333,15,7.933333333333334,15,2.4333333333333336,-0.9882929089598353,2.462158041682585,0.2,0.2,0.26666666666666666,0.2,20,7.7,20,2.2,-0.9127137950095245,2.4103941586387903,0.15,0.15,0.2,0.16666666666666666,30,7.7,30,2.2,-0.9458538768631651,2.3259406699226015,0.1,0.1,0.2,0.16,50,7.74,50,2.24,-0.9372138827687511,2.3900627606822376,0.12,0.12,0.2,-0.2999999999999998,2.2,61,3154,1688,2.11,0-0,5-3,Red,-1.0,17572651,,0.0,0.0,0.0,3154,1688,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),mara x Bucha,mara,Atalanta,Bucha,Torino,02/09/2026,16:48:38,Total de Gols,Under,8.5,0.6557377049180327,61,7.459016393442623,61,-1.0409836065573774,0.44279102504494394,2.350959138008084,0.6534360189573459,0.7228915662650602,0.6534360189573459,0.8,5,7.4,5,-1.0999999999999996,0.5930802526189111,1.8547236990991407,0.4,0.4,0.6,0.8,10,7.2,10,-1.2999999999999998,0.47918635750341554,2.7129319932501077,0.5,0.5,0.6,0.5333333333333333,15,7.933333333333334,15,-0.5666666666666664,0.2301504034563999,2.462158041682585,0.6,0.6,0.6666666666666666,0.55,20,7.7,20,-0.7999999999999998,0.33189592545800883,2.4103941586387903,0.55,0.6,0.55,0.6,30,7.7,30,-0.7999999999999998,0.3439468643138781,2.3259406699226015,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.6,50,7.74,50,-0.7599999999999998,0.3179832816536833,2.3900627606822376,0.56,0.56,0.58,-0.2999999999999998,0.7999999999999998,61,3154,1688,1.87,4-3,5-3,Green,0.87,17572651,,0.0,0.0,0.0,3154,1688,
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),shatik666 x vrud1,shatik666,Sevilla,vrud1,Real Betis,02/09/2026,16:38:28,Total de Gols,Under,9.5,0.375,32,10.34375,32,0.84375,-0.2987669037716091,2.824107989702235,0.6634615384615384,0.7680454176804542,0.6634615384615384,0.4,5,10.2,5,0.6999999999999993,-0.20768679018392414,3.370459909270543,0.2,0.8,0.2,0.5,10,9.6,10,0.09999999999999964,-0.036661778755338194,2.727636339397171,0.5,0.8,0.5,0.5333333333333333,15,9.333333333333334,15,-0.16666666666666607,0.0661107356684929,2.521022720158538,0.6,0.7333333333333333,0.6,0.45,20,9.95,20,0.4499999999999993,-0.13922150488638013,3.2322592717787972,0.65,0.65,0.65,0.36666666666666664,30,10.366666666666667,30,0.8666666666666671,-0.29845652051341526,2.9038288899696245,0.6666666666666666,0.7666666666666667,0.6666666666666666,0.375,32,10.34375,32,0.84375,-0.2987669037716091,2.824107989702235,0.7,0.82,0.7,0.25,0.4499999999999993,32,1233,312,1.69,0-0,6-4,Red,-1.0,17572662,,0.0,0.0,0.0,1233,312,
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),shatik666 x vrud1,shatik666,Sevilla,vrud1,Real Betis,02/09/2026,16:38:52,Total de Gols,Under,8.5,0.21875,32,10.34375,32,1.84375,-0.6528610119453679,2.824107989702235,0.5224358974358975,0.6472019464720195,0.5224358974358975,0.4,5,10.2,5,1.6999999999999993,-0.5043822047323875,3.370459909270543,0.2,0.6,0.2,0.3,10,9.6,10,1.0999999999999996,-0.4032795663087214,2.727636339397171,0.4,0.4,0.5,0.4,15,9.333333333333334,15,0.8333333333333339,-0.33055367834246596,2.521022720158538,0.4666666666666667,0.4666666666666667,0.6,0.35,20,9.95,20,1.4499999999999993,-0.44860262685611424,3.2322592717787972,0.4,0.4,0.6,0.23333333333333334,30,10.366666666666667,30,1.8666666666666671,-0.642829428798125,2.9038288899696245,0.5333333333333333,0.5333333333333333,0.6,0.21875,32,10.34375,32,1.84375,-0.6528610119453679,2.824107989702235,0.6,0.6,0.6,0.25,1.4499999999999993,32,1233,312,2.07,0-0,6-4,Red,-1.0,17572662,,0.0,0.0,0.0,1233,312,
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),shatik666 x vrud1,shatik666,Sevilla,vrud1,Real Betis,02/09/2026,16:40:48,Total de Gols,Under,10.5,0.59375,32,10.34375,32,-0.15625,0.05532720440214983,2.824107989702235,0.8141025641025641,0.8596918085969181,0.8141025641025641,0.6,5,10.2,5,-0.3000000000000007,0.08900862436453921,3.370459909270543,0.2,0.8,0.2,0.7,10,9.6,10,-0.9000000000000004,0.32995600879804504,2.727636339397171,0.6,0.8,0.6,0.7333333333333333,15,9.333333333333334,15,-1.166666666666666,0.46277514967945177,2.521022720158538,0.7333333333333333,0.8,0.7333333333333333,0.65,20,9.95,20,-0.5500000000000007,0.17015961708335398,3.2322592717787972,0.75,0.8,0.75,0.6,30,10.366666666666667,30,-0.13333333333333286,0.04591638777129447,2.9038288899696245,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.59375,32,10.34375,32,-0.15625,0.05532720440214983,2.824107989702235,0.8,0.88,0.8,0.25,0.5500000000000007,32,1233,312,1.98,1-1,6-4,Green,0.98,17572662,,0.0,0.0,0.0,1233,312,
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),shatik666 x vrud1,shatik666,Sevilla,vrud1,Real Betis,02/09/2026,16:41:08,Total de Gols,Under,10.5,0.59375,32,10.34375,32,-0.15625,0.05532720440214983,2.824107989702235,0.8141025641025641,0.8596918085969181,0.8141025641025641,0.6,5,10.2,5,-0.3000000000000007,0.08900862436453921,3.370459909270543,0.2,0.8,0.2,0.7,10,9.6,10,-0.9000000000000004,0.32995600879804504,2.727636339397171,0.6,0.8,0.6,0.7333333333333333,15,9.333333333333334,15,-1.166666666666666,0.46277514967945177,2.521022720158538,0.7333333333333333,0.8,0.7333333333333333,0.65,20,9.95,20,-0.5500000000000007,0.17015961708335398,3.2322592717787972,0.75,0.8,0.75,0.6,30,10.366666666666667,30,-0.13333333333333286,0.04591638777129447,2.9038288899696245,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.59375,32,10.34375,32,-0.15625,0.05532720440214983,2.824107989702235,0.8,0.88,0.8,0.25,0.5500000000000007,32,1233,312,1.84,2-1,6-4,Green,0.84,17572662,,0.0,0.0,0.0,1233,312,
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),shatik666 x vrud1,shatik666,Sevilla,vrud1,Real Betis,02/09/2026,16:41:13,Total de Gols,Under,11.5,0.71875,32,10.34375,32,-1.15625,0.40942131257590875,2.824107989702235,0.8942307692307693,0.9261962692619627,0.8942307692307693,0.6,5,10.2,5,-1.3000000000000007,0.3857040389130026,3.370459909270543,0.2,0.8,0.2,0.8,10,9.6,10,-1.9000000000000004,0.6965737963514282,2.727636339397171,0.6,0.9,0.6,0.8,15,9.333333333333334,15,-2.166666666666666,0.8594395636904106,2.521022720158538,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.75,20,9.95,20,-1.5500000000000007,0.4795407390530881,3.2322592717787972,0.75,0.9,0.75,0.7,30,10.366666666666667,30,-1.1333333333333329,0.3902892960560042,2.9038288899696245,0.8,0.9333333333333333,0.8,0.71875,32,10.34375,32,-1.15625,0.40942131257590875,2.824107989702235,0.86,0.92,0.86,0.25,1.5500000000000007,32,1233,312,1.82,2-1,6-4,Green,0.82,17572662,,0.0,0.0,0.0,1233,312,
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),four x Stafford,four,Real Sociedad,Stafford,Valencia,02/09/2026,16:52:22,Total de Gols,Under,6.5,0.7300613496932515,163,4.932515337423313,163,-1.5674846625766872,0.6308738131172222,2.4846247062174918,0.568873852102465,0.6929605591612581,0.568873852102465,0.6,5,7.0,5,0.5,-0.2795084971874737,1.7888543819998317,0.6,0.6,0.6,0.5,10,6.5,10,0.0,0.0,1.6278820596099706,0.3,0.4,0.3,0.5333333333333333,15,6.533333333333333,15,0.033333333333333215,-0.023675686190518835,1.4079141387961918,0.2,0.4,0.2,0.55,20,6.5,20,0.0,0.0,1.396424004376894,0.2,0.4,0.2,0.5,30,6.966666666666667,30,0.4666666666666668,-0.22166443464019436,2.105284356618417,0.16666666666666666,0.5,0.16666666666666666,0.52,50,6.82,50,0.3200000000000003,-0.15789046571128998,2.0267214904865445,0.3,0.5,0.3,0.5,0.0,163,2003,2069,1.79,0-0,5-2,Red,-1.0,17572663,,0.0,0.0,0.0,2003,2069,
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),four x Stafford,four,Real Sociedad,Stafford,Valencia,02/09/2026,16:53:20,Total de Gols,Under,5.5,0.588957055214724,163,4.932515337423313,163,-0.5674846625766872,0.2283985429093662,2.4846247062174918,0.43547607539874333,0.5436844732900649,0.43547607539874333,0.2,5,7.0,5,1.5,-0.8385254915624212,1.7888543819998317,0.2,0.2,0.2,0.3,10,6.5,10,1.0,-0.6142951168339512,1.6278820596099706,0.1,0.1,0.1,0.2,15,6.533333333333333,15,1.0333333333333332,-0.7339462719060864,1.4079141387961918,0.06666666666666667,0.2,0.06666666666666667,0.25,20,6.5,20,1.0,-0.7161148740394329,1.396424004376894,0.1,0.2,0.1,0.3,30,6.966666666666667,30,1.4666666666666668,-0.696659651726325,2.105284356618417,0.1,0.3,0.1,0.28,50,6.82,50,1.3200000000000003,-0.6512981710590707,2.0267214904865445,0.14,0.34,0.14,0.5,1.0,163,2003,2069,2.07,0-0,5-2,Red,-1.0,17572663,,0.0,0.0,0.0,2003,2069,
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),four x Stafford,four,Real Sociedad,Stafford,Valencia,02/09/2026,16:54:53,Total de Gols,Under,7.5,0.8466257668711656,163,4.932515337423313,163,-2.567484662576687,1.0333490833250782,2.4846247062174918,0.7066215563073949,0.8012980529206191,0.7066215563073949,0.6,5,7.0,5,-0.5,0.2795084971874737,1.7888543819998317,0.6,0.8,0.6,0.8,10,6.5,10,-1.0,0.6142951168339512,1.6278820596099706,0.5,0.5,0.5,0.8,15,6.533333333333333,15,-0.9666666666666668,0.6865948995250487,1.4079141387961918,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.75,20,6.5,20,-1.0,0.7161148740394329,1.396424004376894,0.3,0.6,0.3,0.6333333333333333,30,6.966666666666667,30,-0.5333333333333332,0.2533307824459363,2.105284356618417,0.3,0.7,0.3,0.66,50,6.82,50,-0.6799999999999997,0.33551723963649077,2.0267214904865445,0.42,0.66,0.42,0.5,1.0,163,2003,2069,1.65,1-0,5-2,Green,0.65,17572663,,0.0,0.0,0.0,2003,2069,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x Bucha,Jackson,Juventus,Bucha,Torino,02/09/2026,16:52:15,Total de Gols,Under,7.5,0.39325842696629215,89,8.101123595505618,89,0.6011235955056176,-0.22736950056671285,2.643818075895544,0.5127294256956779,0.5292696025778733,0.5127294256956779,0.6,5,7.4,5,-0.09999999999999964,0.032547227745205846,3.0724582991474434,0.2,0.4,0.2,0.5,10,7.3,10,-0.20000000000000018,0.06815981765909976,2.934280150224242,0.3,0.5,0.3,0.5333333333333333,15,7.133333333333334,15,-0.36666666666666625,0.11845088536983557,3.095516470998373,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.5,20,7.35,20,-0.15000000000000036,0.05361418652266169,2.7977669667075564,0.4,0.5,0.4,0.4,30,7.8,30,0.2999999999999998,-0.11058146711617278,2.7129319932501073,0.4,0.6333333333333333,0.4,0.4,50,7.84,50,0.33999999999999986,-0.12986562041232988,2.6180909075125713,0.42,0.6,0.42,0.05000000000000071,0.15000000000000036,89,3724,1689,1.74,0-0,3-1,Green,0.74,17572648,,0.0,0.0,0.0,3724,1689,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x Bucha,Jackson,Juventus,Bucha,Torino,02/09/2026,16:52:58,Total de Gols,Under,6.5,0.2808988764044944,89,8.101123595505618,89,1.6011235955056176,-0.6056103519767587,2.643818075895544,0.37244897959183676,0.37244897959183676,0.3771462403789224,0.6,5,7.4,5,0.9000000000000004,-0.2929250497068538,3.0724582991474434,0.2,0.4,0.2,0.4,10,7.3,10,0.7999999999999998,-0.2726392706363987,2.934280150224242,0.2,0.5,0.2,0.4,15,7.133333333333334,15,0.6333333333333337,-0.20459698382062547,3.095516470998373,0.3333333333333333,0.4,0.3333333333333333,0.35,20,7.35,20,0.8499999999999996,-0.3038137236284154,2.7977669667075564,0.3,0.4,0.3,0.3,30,7.8,30,1.2999999999999998,-0.4791863575034156,2.7129319932501073,0.26666666666666666,0.5,0.26666666666666666,0.3,50,7.84,50,1.3399999999999999,-0.511823327507418,2.6180909075125713,0.28,0.44,0.28,0.05000000000000071,0.8499999999999996,89,3724,1689,2.07,0-0,3-1,Green,1.07,17572648,,0.0,0.0,0.0,3724,1689,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x Bucha,Jackson,Juventus,Bucha,Torino,02/09/2026,16:57:33,Total de Gols,Under,5.5,0.16853932584269662,89,8.101123595505618,89,2.6011235955056176,-0.9838512033868047,2.643818075895544,0.226906552094522,0.226906552094522,0.24097098875074008,0.2,5,7.4,5,1.9000000000000004,-0.6183973271589135,3.0724582991474434,0.2,0.2,0.2,0.2,10,7.3,10,1.7999999999999998,-0.6134383589318971,2.934280150224242,0.2,0.4,0.2,0.2,15,7.133333333333334,15,1.6333333333333337,-0.5276448530110864,3.095516470998373,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.15,20,7.35,20,1.8499999999999996,-0.6612416337794925,2.7977669667075564,0.2,0.35,0.2,0.16666666666666666,30,7.8,30,2.3,-0.8477912478906584,2.7129319932501073,0.16666666666666666,0.4,0.16666666666666666,0.16,50,7.84,50,2.34,-0.893781034602506,2.6180909075125713,0.2,0.32,0.2,0.05000000000000071,1.8499999999999996,89,3724,1689,2.06,2-0,3-1,Green,1.06,17572648,,0.0,0.0,0.0,3724,1689,
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),Jackson x Bucha,Jackson,Juventus,Bucha,Torino,02/09/2026,16:58:12,Total de Gols,Under,4.5,0.06741573033707865,89,8.101123595505618,89,3.6011235955056176,-1.3620920547968507,2.643818075895544,0.11627282491944146,0.11627282491944146,0.1290704558910598,0.2,5,7.4,5,2.9000000000000004,-0.9438696046109731,3.0724582991474434,0.2,0.2,0.2,0.2,10,7.3,10,2.8,-0.9542374472273957,2.934280150224242,0.2,0.2,0.2,0.2,15,7.133333333333334,15,2.6333333333333337,-0.8506927222015476,3.095516470998373,0.2,0.2,0.26666666666666666,0.15,20,7.35,20,2.8499999999999996,-1.0186695439305695,2.7977669667075564,0.2,0.2,0.2,0.1,30,7.8,30,3.3,-1.2163961382779014,2.7129319932501073,0.16666666666666666,0.2,0.16666666666666666,0.08,50,7.84,50,3.34,-1.275738741697594,2.6180909075125713,0.16,0.2,0.16,0.05000000000000071,2.8499999999999996,89,3724,1689,2.07,2-0,3-1,Green,1.07,17572648,,0.0,0.0,0.0,3724,1689,
,CLA-UA World Cyber Cup (UA) (2x5 mins),Int1liGenT x djamik,Int1liGenT,Tunisia,djamik,Japan,02/09/2026,16:51:10,Total de Gols,Under,7.5,0.744927536231884,690,6.030434782608696,690,-1.4695652173913043,0.6144902713955852,2.3915190944418625,0.5185429010313803,0.6429056347589952,0.5185429010313803,0.6,5,6.8,5,-0.7000000000000002,0.4375000000000001,1.6,0.2,1.0,0.2,0.7,10,6.6,10,-0.9000000000000004,0.41781451089836685,2.1540659228538015,0.1,0.8,0.1,0.6,15,7.2,15,-0.2999999999999998,0.13655185403274092,2.1969676071045443,0.26666666666666666,0.8,0.26666666666666666,0.6,20,7.5,20,0.0,0.0,2.2693611435820435,0.3,0.65,0.3,0.5666666666666667,30,7.566666666666666,30,0.06666666666666643,-0.02741784811101194,2.431506163311585,0.3,0.6333333333333333,0.3,0.56,50,7.32,50,-0.17999999999999972,0.08269767696299556,2.1766028576660466,0.38,0.54,0.38,-0.7000000000000002,0.0,690,4419,4557,1.74,0-0,4-2,Green,0.74,17572776,,0.0,0.0,0.0,4419,4557,
,CLA-UA World Cyber Cup (UA) (2x5 mins),Int1liGenT x djamik,Int1liGenT,Tunisia,djamik,Japan,02/09/2026,16:53:11,Total de Gols,Under,8.5,0.8376811594202899,690,6.030434782608696,690,-2.4695652173913043,1.0326345389132912,2.3915190944418625,0.6719332894448102,0.7714415026023987,0.6719332894448102,0.8,5,6.8,5,-1.7000000000000002,1.0625,1.6,0.4,1.0,0.4,0.8,10,6.6,10,-1.9000000000000004,0.8820528563409966,2.1540659228538015,0.6,0.9,0.6,0.6666666666666666,15,7.2,15,-1.2999999999999998,0.5917247008085442,2.1969676071045443,0.6666666666666666,0.8666666666666667,0.6666666666666666,0.65,20,7.5,20,-1.0,0.4406526492392317,2.2693611435820435,0.65,0.75,0.65,0.6,30,7.566666666666666,30,-0.9333333333333336,0.38384987355416866,2.431506163311585,0.6333333333333333,0.7,0.6333333333333333,0.68,50,7.32,50,-1.1799999999999997,0.5421292156463049,2.1766028576660466,0.66,0.7,0.66,-0.7000000000000002,1.0,690,4419,4557,1.78,0-0,4-2,Green,0.78,17572776,,0.0,0.0,0.0,4419,4557,
