Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Janela 1,Winrate 1,Janela 2,Winrate 2,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x Gammi,kozak,Real Sociedad,Gammi,Espanyol,28/08/2026,06:28:29,Total de Gols,Under,5.5,,,,,2.12,0-1,3-4,Red,-1.0,17523373
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x Gammi,kozak,Real Sociedad,Gammi,Espanyol,28/08/2026,06:31:50,Total de Gols,Under,4.5,,,,,2.28,0-2,3-4,Red,-1.0,17523373
,CLA-UA World Cyber Cup (UA) (2x5 mins),Nona x shatik666,Nona,Netherlands,shatik666,Hungary,28/08/2026,06:24:38,Total de Gols,Under,8.5,,,,,1.7,0-0,4-8,Red,-1.0,17523423
,CLA-UA World Cyber Cup (UA) (2x5 mins),Nona x shatik666,Nona,Netherlands,shatik666,Hungary,28/08/2026,06:24:41,Total de Gols,Under,9.5,,,,,1.69,0-0,4-8,Red,-1.0,17523423
,CLA-UA World Cyber Cup (UA) (2x5 mins),Nona x shatik666,Nona,Netherlands,shatik666,Hungary,28/08/2026,06:26:24,Total de Gols,Under,10.5,,,,,1.62,1-1,4-8,Red,-1.0,17523423
,CLA-UA World Cyber Cup (UA) (2x5 mins),Nona x shatik666,Nona,Netherlands,shatik666,Hungary,28/08/2026,06:31:59,Total de Gols,Under,11.5,,,,,1.54,4-3,4-8,Red,-1.0,17523423
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),palkan x Terry14,palkan,Inter,Terry14,Atalanta,28/08/2026,06:37:25,Total de Gols,Under,9.5,,,,,1.71,0-0,3-3,Green,0.71,17523367
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),sensiz x aloha,sensiz,Real Betis,aloha,Mallorca,28/08/2026,06:38:01,Total de Gols,Under,7.5,,,,,1.7,0-0,3-3,Green,0.7,17523390
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),sensiz x aloha,sensiz,Real Betis,aloha,Mallorca,28/08/2026,06:38:39,Total de Gols,Under,6.5,,,,,2.07,0-0,3-3,Green,1.07,17523390
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),sensiz x aloha,sensiz,Real Betis,aloha,Mallorca,28/08/2026,06:40:11,Total de Gols,Under,5.5,,,,,2.08,0-0,3-3,Red,-1.0,17523390
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x Shot,kozak,Real Sociedad,Shot,Celta Vigo,28/08/2026,06:38:08,Total de Gols,Under,7.5,,,,,1.65,0-0,1-2,Green,0.65,17523391
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x Shot,kozak,Real Sociedad,Shot,Celta Vigo,28/08/2026,06:38:35,Total de Gols,Under,6.5,,,,,2.07,0-0,1-2,Green,1.07,17523391
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x Shot,kozak,Real Sociedad,Shot,Celta Vigo,28/08/2026,06:40:03,Total de Gols,Under,5.5,,,,,2.12,0-0,1-2,Green,1.12,17523391
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x Shot,kozak,Real Sociedad,Shot,Celta Vigo,28/08/2026,06:41:40,Total de Gols,Under,4.5,,,,,2.12,0-0,1-2,Green,1.12,17523391
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x Shot,kozak,Real Sociedad,Shot,Celta Vigo,28/08/2026,06:43:08,Total de Gols,Under,3.5,,,,,2.12,0-0,1-2,Green,1.12,17523391
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x Shot,kozak,Real Sociedad,Shot,Celta Vigo,28/08/2026,06:44:33,Total de Gols,Under,2.5,,,,,2.26,0-0,1-2,Red,-1.0,17523391
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x Shot,kozak,Real Sociedad,Shot,Celta Vigo,28/08/2026,06:46:01,Total de Gols,Under,1.5,,,,,2.36,0-0,1-2,Red,-1.0,17523391
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x Shot,kozak,Real Sociedad,Shot,Celta Vigo,28/08/2026,06:47:57,Total de Gols,Under,0.5,,,,,2.71,0-0,1-2,Red,-1.0,17523391
,CLA-UA World Cyber Cup (UA) (2x5 mins),Nona x vrud1,Nona,Netherlands,vrud1,Tunisia,28/08/2026,06:38:12,Total de Gols,Under,7.5,,,,,1.98,0-0,5-6,Red,-1.0,17523424
,CLA-UA World Cyber Cup (UA) (2x5 mins),Nona x vrud1,Nona,Netherlands,vrud1,Tunisia,28/08/2026,06:38:43,Total de Gols,Under,8.5,,,,,1.82,0-0,5-6,Red,-1.0,17523424
,CLA-UA World Cyber Cup (UA) (2x5 mins),Nona x vrud1,Nona,Netherlands,vrud1,Tunisia,28/08/2026,06:44:03,Total de Gols,Under,9.5,,,,,1.89,1-3,5-6,Red,-1.0,17523424
,CLA-UA World Cyber Cup (UA) (2x5 mins),Nona x vrud1,Nona,Netherlands,vrud1,Tunisia,28/08/2026,06:45:09,Total de Gols,Under,10.5,,,,,1.65,2-3,5-6,Red,-1.0,17523424
,CLA-UA World Cyber Cup (UA) (2x5 mins),Nona x vrud1,Nona,Netherlands,vrud1,Tunisia,28/08/2026,06:47:41,Total de Gols,Under,11.5,,,,,1.54,3-5,5-6,Green,0.54,17523424
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x aloha,kozak,Real Sociedad,aloha,Mallorca,28/08/2026,06:51:44,Total de Gols,Under,10.5,,,,,1.76,0-0,3-7,Green,0.76,17523392
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x aloha,kozak,Real Sociedad,aloha,Mallorca,28/08/2026,06:52:24,Total de Gols,Under,11.5,,,,,1.68,0-0,3-7,Green,0.68,17523392
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x aloha,kozak,Real Sociedad,aloha,Mallorca,28/08/2026,06:52:52,Total de Gols,Under,12.5,,,,,1.93,1-1,3-7,Green,0.93,17523392
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x aloha,kozak,Real Sociedad,aloha,Mallorca,28/08/2026,06:53:35,Total de Gols,Under,13.5,,,,,1.65,1-2,3-7,Green,0.65,17523392
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),kozak x aloha,kozak,Real Sociedad,aloha,Mallorca,28/08/2026,07:00:10,Total de Gols,Under,9.5,,,,,2.12,2-5,3-7,Red,-1.0,17523392
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Inter,djamik,Napoli,28/08/2026,06:51:34,Total de Gols,Under,8.5,,,,,1.76,0-0,7-5,Red,-1.0,17523363
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Inter,djamik,Napoli,28/08/2026,06:52:52,Total de Gols,Under,7.5,,,,,2.07,0-0,7-5,Red,-1.0,17523363
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Inter,djamik,Napoli,28/08/2026,06:53:26,Total de Gols,Under,9.5,,,,,1.86,1-0,7-5,Red,-1.0,17523363
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Inter,djamik,Napoli,28/08/2026,06:58:34,Total de Gols,Under,10.5,,,,,1.59,5-0,7-5,Red,-1.0,17523363
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Inter,djamik,Napoli,28/08/2026,06:59:37,Total de Gols,Under,11.5,,,,,1.54,6-1,7-5,Red,-1.0,17523363
, CLA-UA Italy Cyber Cup (UA) (2x5 mins),palkan x djamik,palkan,Inter,djamik,Napoli,28/08/2026,07:02:21,Total de Gols,Under,12.5,,,,,1.41,6-4,7-5,Green,0.41,17523363
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Gammi x sensiz,Gammi,Espanyol,sensiz,Real Betis,28/08/2026,06:52:59,Total de Gols,Under,5.5,,,,,2.03,0-0,3-5,Red,-1.0,17523374
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Gammi x sensiz,Gammi,Espanyol,sensiz,Real Betis,28/08/2026,06:53:40,Total de Gols,Under,6.5,,,,,1.79,0-0,3-5,Red,-1.0,17523374
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Gammi x sensiz,Gammi,Espanyol,sensiz,Real Betis,28/08/2026,06:53:58,Total de Gols,Under,7.5,,,,,1.7,1-0,3-5,Red,-1.0,17523374
,CLA-UA World Cyber Cup (UA) (2x5 mins),vrud1 x Stafford,vrud1,Tunisia,Stafford,Sweden,28/08/2026,07:05:39,Total de Gols,Under,6.5,,,,,1.75,0-0,5-2,Red,-1.0,17523429
,CLA-UA World Cyber Cup (UA) (2x5 mins),vrud1 x Stafford,vrud1,Tunisia,Stafford,Sweden,28/08/2026,07:09:51,Total de Gols,Under,5.5,,,,,1.97,0-0,5-2,Red,-1.0,17523429
,CLA-UA World Cyber Cup (UA) (2x5 mins),vrud1 x Stafford,vrud1,Tunisia,Stafford,Sweden,28/08/2026,07:10:03,Total de Gols,Under,4.5,,,,,1.84,0-0,5-2,Red,-1.0,17523429
,CLA-UA World Cyber Cup (UA) (2x5 mins),vrud1 x Stafford,vrud1,Tunisia,Stafford,Sweden,28/08/2026,07:11:35,Total de Gols,Under,7.5,,,,,1.57,3-0,5-2,Green,0.57,17523429
,CLA-UA World Cyber Cup (UA) (2x5 mins),vrud1 x Stafford,vrud1,Tunisia,Stafford,Sweden,28/08/2026,07:12:39,Total de Gols,Under,8.5,,,,,1.69,3-1,5-2,Green,0.69,17523429
,CLA-UA World Cyber Cup (UA) (2x5 mins),vrud1 x Stafford,vrud1,Tunisia,Stafford,Sweden,28/08/2026,07:13:37,Total de Gols,Under,9.5,,,,,1.92,5-1,5-2,Green,0.92,17523429
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shot x sensiz,Shot,Celta Vigo,sensiz,Real Betis,28/08/2026,07:06:10,Total de Gols,Under,6.5,,,,,1.85,0-0,5-4,Red,-1.0,17523394
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shot x sensiz,Shot,Celta Vigo,sensiz,Real Betis,28/08/2026,07:06:45,Total de Gols,Under,7.5,,,,,1.68,0-0,5-4,Red,-1.0,17523394
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shot x sensiz,Shot,Celta Vigo,sensiz,Real Betis,28/08/2026,07:07:40,Total de Gols,Under,8.5,,,,,1.98,0-2,5-4,Red,-1.0,17523394
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shot x sensiz,Shot,Celta Vigo,sensiz,Real Betis,28/08/2026,07:08:38,Total de Gols,Under,9.5,,,,,1.62,1-2,5-4,Green,0.62,17523394
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Shot x sensiz,Shot,Celta Vigo,sensiz,Real Betis,28/08/2026,07:14:08,Total de Gols,Under,10.5,,,,,1.72,4-3,5-4,Green,0.72,17523394
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Gammi x aloha,Gammi,Espanyol,aloha,Mallorca,28/08/2026,07:06:17,Total de Gols,Under,7.5,,,,,1.74,0-0,3-3,Green,0.74,17523393
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Gammi x aloha,Gammi,Espanyol,aloha,Mallorca,28/08/2026,07:06:28,Total de Gols,Under,8.5,,,,,1.77,0-0,3-3,Green,0.77,17523393
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Gammi x aloha,Gammi,Espanyol,aloha,Mallorca,28/08/2026,07:08:13,Total de Gols,Under,9.5,,,,,1.78,1-1,3-3,Green,0.78,17523393
, CLA-UA Spain Cyber Cup (UA) (2x5 mins),Gammi x aloha,Gammi,Espanyol,aloha,Mallorca,28/08/2026,07:16:02,Total de Gols,Under,6.5,,,,,2.65,3-3,3-3,Green,1.65,17523393
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x vrud1,shatik666,Aston Villa,vrud1,Tottenham,28/08/2026,07:29:55,Total de Gols,Under,10.5,,,,,1.76,0-0,4-4,Green,0.76,17523767
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x vrud1,shatik666,Aston Villa,vrud1,Tottenham,28/08/2026,07:31:29,Total de Gols,Under,11.5,,,,,1.71,1-0,4-4,Green,0.71,17523767
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x vrud1,shatik666,Aston Villa,vrud1,Tottenham,28/08/2026,07:32:33,Total de Gols,Under,9.5,,,,,2.01,2-0,4-4,Green,1.01,17523767
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x vrud1,shatik666,Aston Villa,vrud1,Tottenham,28/08/2026,07:37:34,Total de Gols,Under,8.5,,,,,2.16,3-2,4-4,Green,1.16,17523767
, CLA-UA Champions Cyber League (UA) (2x5 mins),Nona x Stafford,Nona,FC Bayern,Stafford,Bayer 04,28/08/2026,07:30:21,Total de Gols,Under,8.5,,,,,1.74,0-0,3-4,Green,0.74,17523469
, CLA-UA Champions Cyber League (UA) (2x5 mins),Nona x Stafford,Nona,FC Bayern,Stafford,Bayer 04,28/08/2026,07:30:52,Total de Gols,Under,7.5,,,,,2.03,0-0,3-4,Green,1.03,17523469
, CLA-UA Champions Cyber League (UA) (2x5 mins),Nona x Stafford,Nona,FC Bayern,Stafford,Bayer 04,28/08/2026,07:34:27,Total de Gols,Under,9.5,,,,,1.7,1-2,3-4,Green,0.7,17523469
, CLA-UA Champions Cyber League (UA) (2x5 mins),Nona x Stafford,Nona,FC Bayern,Stafford,Bayer 04,28/08/2026,07:40:49,Total de Gols,Under,6.5,,,,,2.85,3-3,3-4,Red,-1.0,17523469
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),kozak x sensiz,kozak,Boca Juniors,sensiz,Independiente,28/08/2026,07:30:08,Total de Gols,Under,7.5,,,,,1.74,0-0,7-7,Red,-1.0,17523450
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),kozak x sensiz,kozak,Boca Juniors,sensiz,Independiente,28/08/2026,07:32:18,Total de Gols,Under,6.5,,,,,2.11,1-0,7-7,Red,-1.0,17523450
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),kozak x sensiz,kozak,Boca Juniors,sensiz,Independiente,28/08/2026,07:33:08,Total de Gols,Under,8.5,,,,,1.81,1-1,7-7,Red,-1.0,17523450
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),kozak x sensiz,kozak,Boca Juniors,sensiz,Independiente,28/08/2026,07:33:42,Total de Gols,Under,9.5,,,,,1.61,1-2,7-7,Red,-1.0,17523450
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),kozak x sensiz,kozak,Boca Juniors,sensiz,Independiente,28/08/2026,07:34:23,Total de Gols,Under,10.5,,,,,1.89,1-4,7-7,Red,-1.0,17523450
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),kozak x sensiz,kozak,Boca Juniors,sensiz,Independiente,28/08/2026,07:36:45,Total de Gols,Under,11.5,,,,,1.76,3-4,7-7,Red,-1.0,17523450
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),kozak x sensiz,kozak,Boca Juniors,sensiz,Independiente,28/08/2026,07:37:12,Total de Gols,Under,12.5,,,,,1.61,3-5,7-7,Red,-1.0,17523450
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),kozak x sensiz,kozak,Boca Juniors,sensiz,Independiente,28/08/2026,07:38:31,Total de Gols,Under,13.5,,,,,1.54,4-6,7-7,Red,-1.0,17523450
, CLA-UA France Cyber Cup (UA) (2x5 mins),femzzi x Terry14,femzzi,Lyon,Terry14,Lille,28/08/2026,07:29:47,Total de Gols,Under,8.5,,,,,1.84,0-0,2-3,Green,0.84,17523428
, CLA-UA France Cyber Cup (UA) (2x5 mins),femzzi x Terry14,femzzi,Lyon,Terry14,Lille,28/08/2026,07:32:23,Total de Gols,Under,7.5,,,,,2.03,0-0,2-3,Green,1.03,17523428
, CLA-UA France Cyber Cup (UA) (2x5 mins),femzzi x Terry14,femzzi,Lyon,Terry14,Lille,28/08/2026,07:33:33,Total de Gols,Under,6.5,,,,,2.11,0-0,2-3,Green,1.11,17523428
, CLA-UA France Cyber Cup (UA) (2x5 mins),femzzi x Terry14,femzzi,Lyon,Terry14,Lille,28/08/2026,07:40:07,Total de Gols,Under,5.5,,,,,2.32,1-3,2-3,Green,1.32,17523428
, CLA-UA France Cyber Cup (UA) (2x5 mins),femzzi x Terry14,femzzi,Lyon,Terry14,Lille,28/08/2026,07:41:23,Total de Gols,Under,4.5,,,,,2.61,1-3,2-3,Red,-1.0,17523428
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x Nona,shatik666,Aston Villa,Nona,FC Bayern,28/08/2026,07:44:53,Total de Gols,Under,8.5,,,,,2.03,0-0,5-1,Green,1.03,17523472
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x Nona,shatik666,Aston Villa,Nona,FC Bayern,28/08/2026,07:45:14,Total de Gols,Under,9.5,,,,,1.88,0-0,5-1,Green,0.88,17523472
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x Nona,shatik666,Aston Villa,Nona,FC Bayern,28/08/2026,07:45:53,Total de Gols,Under,10.5,,,,,1.68,1-0,5-1,Green,0.68,17523472
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x Nona,shatik666,Aston Villa,Nona,FC Bayern,28/08/2026,07:52:17,Total de Gols,Under,7.5,,,,,2.12,4-0,5-1,Green,1.12,17523472
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x Nona,shatik666,Aston Villa,Nona,FC Bayern,28/08/2026,07:53:34,Total de Gols,Under,6.5,,,,,2.27,4-0,5-1,Green,1.27,17523472
, CLA-UA Champions Cyber League (UA) (2x5 mins),shatik666 x Nona,shatik666,Aston Villa,Nona,FC Bayern,28/08/2026,07:55:16,Total de Gols,Under,5.5,,,,,2.66,5-0,5-1,Red,-1.0,17523472
, CLA-UA Champions Cyber League (UA) (2x5 mins),_pihaaa_ x vrud1,_pihaaa_,Borussia Dortmund,vrud1,Tottenham,28/08/2026,07:43:40,Total de Gols,Under,7.5,,,,,1.98,0-0,6-4,Red,-1.0,17523766
, CLA-UA Champions Cyber League (UA) (2x5 mins),_pihaaa_ x vrud1,_pihaaa_,Borussia Dortmund,vrud1,Tottenham,28/08/2026,07:44:32,Total de Gols,Under,8.5,,,,,1.85,0-0,6-4,Red,-1.0,17523766
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x sensiz,aloha,River Plate,sensiz,Independiente,28/08/2026,07:58:13,Total de Gols,Under,7.5,,,,,1.73,0-0,5-3,Red,-1.0,17523453
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x sensiz,aloha,River Plate,sensiz,Independiente,28/08/2026,07:58:52,Total de Gols,Under,6.5,,,,,2.12,0-0,5-3,Red,-1.0,17523453
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x sensiz,aloha,River Plate,sensiz,Independiente,28/08/2026,08:00:33,Total de Gols,Under,5.5,,,,,2.03,0-0,5-3,Red,-1.0,17523453
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x sensiz,aloha,River Plate,sensiz,Independiente,28/08/2026,08:07:16,Total de Gols,Under,8.5,,,,,1.51,4-2,5-3,Green,0.51,17523453
, CLA-UA France Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Lille,palkan,Strasbourg,28/08/2026,07:59:16,Total de Gols,Under,8.5,,,,,1.94,0-0,4-6,Red,-1.0,17523433
, CLA-UA France Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Lille,palkan,Strasbourg,28/08/2026,07:59:43,Total de Gols,Under,9.5,,,,,1.75,0-0,4-6,Red,-1.0,17523433
, CLA-UA France Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Lille,palkan,Strasbourg,28/08/2026,08:04:02,Total de Gols,Under,10.5,,,,,1.6,1-3,4-6,Green,0.6,17523433
, CLA-UA France Cyber Cup (UA) (2x5 mins),Terry14 x palkan,Terry14,Lille,palkan,Strasbourg,28/08/2026,08:06:25,Total de Gols,Under,7.5,,,,,2.22,2-3,4-6,Red,-1.0,17523433
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Shot x kozak,Shot,Racing Club,kozak,Boca Juniors,28/08/2026,07:58:07,Total de Gols,Under,7.5,,,,,1.65,0-0,3-5,Red,-1.0,17523454
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Shot x kozak,Shot,Racing Club,kozak,Boca Juniors,28/08/2026,07:58:57,Total de Gols,Under,6.5,,,,,2.07,0-0,3-5,Red,-1.0,17523454
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Shot x kozak,Shot,Racing Club,kozak,Boca Juniors,28/08/2026,08:00:08,Total de Gols,Under,8.5,,,,,1.69,1-0,3-5,Green,0.69,17523454
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Shot x kozak,Shot,Racing Club,kozak,Boca Juniors,28/08/2026,08:05:44,Total de Gols,Under,9.5,,,,,1.7,2-3,3-5,Green,0.7,17523454
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),sensiz x Gammi,sensiz,Independiente,Gammi,Estudiantes L.P.,28/08/2026,08:12:21,Total de Gols,Under,7.5,,,,,1.98,1-0,4-7,Red,-1.0,17523456
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),sensiz x Gammi,sensiz,Independiente,Gammi,Estudiantes L.P.,28/08/2026,08:12:27,Total de Gols,Under,8.5,,,,,1.68,1-0,4-7,Red,-1.0,17523456
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),sensiz x Gammi,sensiz,Independiente,Gammi,Estudiantes L.P.,28/08/2026,08:14:14,Total de Gols,Under,9.5,,,,,1.59,2-0,4-7,Red,-1.0,17523456
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),sensiz x Gammi,sensiz,Independiente,Gammi,Estudiantes L.P.,28/08/2026,08:15:11,Total de Gols,Under,10.5,,,,,1.78,2-2,4-7,Red,-1.0,17523456
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),sensiz x Gammi,sensiz,Independiente,Gammi,Estudiantes L.P.,28/08/2026,08:15:44,Total de Gols,Under,11.5,,,,,1.57,3-2,4-7,Green,0.57,17523456
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x kozak,aloha,River Plate,kozak,Boca Juniors,28/08/2026,08:12:24,Total de Gols,Under,10.5,,,,,1.69,0-0,5-4,Green,0.69,17523455
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x kozak,aloha,River Plate,kozak,Boca Juniors,28/08/2026,08:12:36,Total de Gols,Under,9.5,,,,,2.03,0-0,5-4,Green,1.03,17523455
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x kozak,aloha,River Plate,kozak,Boca Juniors,28/08/2026,08:14:39,Total de Gols,Under,11.5,,,,,1.65,1-1,5-4,Green,0.65,17523455
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x kozak,aloha,River Plate,kozak,Boca Juniors,28/08/2026,08:19:15,Total de Gols,Under,8.5,,,,,2.08,3-2,5-4,Red,-1.0,17523455
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x kozak,aloha,River Plate,kozak,Boca Juniors,28/08/2026,08:21:12,Total de Gols,Under,7.5,,,,,2.22,4-2,5-4,Red,-1.0,17523455
, CLA-UA Champions Cyber League (UA) (2x5 mins),Stafford x shatik666,Stafford,Bayer 04,shatik666,Aston Villa,28/08/2026,08:12:43,Total de Gols,Under,7.5,,,,,1.98,0-0,4-4,Red,-1.0,17523470
, CLA-UA Champions Cyber League (UA) (2x5 mins),Stafford x shatik666,Stafford,Bayer 04,shatik666,Aston Villa,28/08/2026,08:13:11,Total de Gols,Under,8.5,,,,,2.07,0-0,4-4,Green,1.07,17523470
, CLA-UA Champions Cyber League (UA) (2x5 mins),Stafford x shatik666,Stafford,Bayer 04,shatik666,Aston Villa,28/08/2026,08:14:09,Total de Gols,Under,9.5,,,,,1.76,1-0,4-4,Green,0.76,17523470
, CLA-UA Champions Cyber League (UA) (2x5 mins),Stafford x shatik666,Stafford,Bayer 04,shatik666,Aston Villa,28/08/2026,08:15:49,Total de Gols,Under,10.5,,,,,1.75,2-1,4-4,Green,0.75,17523470
, CLA-UA Champions Cyber League (UA) (2x5 mins),Stafford x shatik666,Stafford,Bayer 04,shatik666,Aston Villa,28/08/2026,08:17:15,Total de Gols,Under,11.5,,,,,1.84,4-2,4-4,Green,0.84,17523470
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x Gammi,aloha,River Plate,Gammi,Estudiantes L.P.,28/08/2026,08:26:16,Total de Gols,Under,7.5,,,,,1.74,0-0,1-4,Green,0.74,17523457
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x Gammi,aloha,River Plate,Gammi,Estudiantes L.P.,28/08/2026,08:27:05,Total de Gols,Under,6.5,,,,,1.98,0-0,1-4,Green,0.98,17523457
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x Gammi,aloha,River Plate,Gammi,Estudiantes L.P.,28/08/2026,08:28:07,Total de Gols,Under,8.5,,,,,1.76,0-0,1-4,Green,0.76,17523457
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),aloha x Gammi,aloha,River Plate,Gammi,Estudiantes L.P.,28/08/2026,08:33:10,Total de Gols,Under,5.5,,,,,2.27,0-3,1-4,Green,1.27,17523457
, CLA-UA France Cyber Cup (UA) (2x5 mins),T3RZ x palkan,T3RZ,Toulouse FC,palkan,Strasbourg,28/08/2026,08:39:29,Total de Gols,Under,9.5,,,,,1.68,0-0,3-4,Green,0.68,17523440
, CLA-UA France Cyber Cup (UA) (2x5 mins),T3RZ x palkan,T3RZ,Toulouse FC,palkan,Strasbourg,28/08/2026,08:40:34,Total de Gols,Under,8.5,,,,,2.01,0-0,3-4,Green,1.01,17523440
, CLA-UA France Cyber Cup (UA) (2x5 mins),T3RZ x palkan,T3RZ,Toulouse FC,palkan,Strasbourg,28/08/2026,08:42:56,Total de Gols,Under,7.5,,,,,2.08,1-0,3-4,Green,1.08,17523440
, CLA-UA France Cyber Cup (UA) (2x5 mins),T3RZ x palkan,T3RZ,Toulouse FC,palkan,Strasbourg,28/08/2026,08:44:14,Total de Gols,Under,6.5,,,,,2.12,1-0,3-4,Red,-1.0,17523440
, CLA-UA France Cyber Cup (UA) (2x5 mins),T3RZ x palkan,T3RZ,Toulouse FC,palkan,Strasbourg,28/08/2026,08:45:23,Total de Gols,Under,5.5,,,,,2.12,1-0,3-4,Red,-1.0,17523440
, CLA-UA France Cyber Cup (UA) (2x5 mins),T3RZ x palkan,T3RZ,Toulouse FC,palkan,Strasbourg,28/08/2026,08:49:31,Total de Gols,Under,4.5,,,,,2.32,2-1,3-4,Red,-1.0,17523440
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Shot x Gammi,Shot,Racing Club,Gammi,Estudiantes L.P.,28/08/2026,08:40:12,Total de Gols,Under,5.5,,,,,2.07,0-0,5-8,Red,-1.0,17523459
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Shot x Gammi,Shot,Racing Club,Gammi,Estudiantes L.P.,28/08/2026,08:42:08,Total de Gols,Under,4.5,,,,,2.17,0-0,5-8,Red,-1.0,17523459
,CLA-UA Argentina Cyber Cup (UA) (2x5 mins),Shot x Gammi,Shot,Racing Club,Gammi,Estudiantes L.P.,28/08/2026,08:42:29,Total de Gols,Under,6.5,,,,,1.6,0-0,5-8,Red,-1.0,17523459
