Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Últ. 5,Qtd Últ. 5,Últ. 1,Qtd Últ. 1,Últ. 10,Qtd Últ. 10,Últ. 30,Qtd Últ. 30,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,panteraxball x The_Professor,panteraxball,ORL Magic,The_Professor,SAC Kings,17/07/2026,05:03:47,Handicap,SAC Kings (The_Professor) (-29.5),-29.5,0.0449438202247191,178,0.0,5,0.0,1,0.0,10,0.06666666666666667,30,1.8,50-80,66-103,Green,0.8,12250871
,B-EBASKBAT4X5,panteraxball x The_Professor,panteraxball,ORL Magic,The_Professor,SAC Kings,17/07/2026,05:04:12,Handicap,ORL Magic (panteraxball) (+27.5),27.5,0.9382022471910112,178,1.0,5,1.0,1,1.0,10,0.9333333333333333,30,1.869,52-80,66-103,Red,-1.0,12250871
,B-EBASKBAT4X5,panteraxball x The_Professor,panteraxball,ORL Magic,The_Professor,SAC Kings,17/07/2026,05:04:12,Handicap,SAC Kings (The_Professor) (-27.5),-27.5,0.06179775280898876,178,0.0,5,0.0,1,0.0,10,0.06666666666666667,30,1.8,52-80,66-103,Green,0.8,12250871
,B-EBASKBAT4X5,panteraxball x The_Professor,panteraxball,ORL Magic,The_Professor,SAC Kings,17/07/2026,05:04:42,Handicap,ORL Magic (panteraxball) (+26.5),26.5,0.9382022471910112,178,1.0,5,1.0,1,1.0,10,0.9333333333333333,30,1.833,54-82,66-103,Red,-1.0,12250871
,B-EBASKBAT4X5,panteraxball x The_Professor,panteraxball,ORL Magic,The_Professor,SAC Kings,17/07/2026,05:04:42,Handicap,SAC Kings (The_Professor) (-26.5),-26.5,0.06179775280898876,178,0.0,5,0.0,1,0.0,10,0.06666666666666667,30,1.833,54-82,66-103,Green,0.833,12250871
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:14:38,Handicap,SAC Kings (The_Professor) (+2.5),2.5,0.5294117647058824,187,0.6,5,1.0,1,0.6,10,0.5666666666666667,30,1.833,0-0,82-74,Green,0.833,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:14:38,Handicap,CHI Bulls (CHIEFKEEF) (-2.5),-2.5,0.47058823529411764,187,0.4,5,0.0,1,0.4,10,0.43333333333333335,30,1.833,0-0,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:15:44,Handicap,SAC Kings (The_Professor) (+4.5),4.5,0.5828877005347594,187,0.6,5,1.0,1,0.6,10,0.5666666666666667,30,1.833,0-3,82-74,Green,0.833,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:15:44,Handicap,CHI Bulls (CHIEFKEEF) (-4.5),-4.5,0.41711229946524064,187,0.4,5,0.0,1,0.4,10,0.43333333333333335,30,1.833,0-3,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:15:51,Handicap,SAC Kings (The_Professor) (+3.5),3.5,0.5614973262032086,187,0.6,5,1.0,1,0.6,10,0.5666666666666667,30,1.8,2-3,82-74,Green,0.8,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:15:51,Handicap,CHI Bulls (CHIEFKEEF) (-3.5),-3.5,0.4385026737967914,187,0.4,5,0.0,1,0.4,10,0.43333333333333335,30,1.869,2-3,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:18:21,Handicap,SAC Kings (The_Professor) (+1.5),1.5,0.4919786096256685,187,0.6,5,1.0,1,0.6,10,0.5666666666666667,30,1.8,9-7,82-74,Green,0.8,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:18:21,Handicap,CHI Bulls (CHIEFKEEF) (-1.5),-1.5,0.5080213903743316,187,0.4,5,0.0,1,0.4,10,0.43333333333333335,30,1.869,9-7,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:19:09,Handicap,CHI Bulls (CHIEFKEEF) (+1.5),1.5,0.5561497326203209,187,0.6,5,1.0,1,0.6,10,0.5666666666666667,30,1.74,14-11,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:19:09,Handicap,SAC Kings (The_Professor) (-1.5),-1.5,0.44385026737967914,187,0.4,5,0.0,1,0.4,10,0.43333333333333335,30,1.952,14-11,82-74,Green,0.952,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:27:52,Handicap,CHI Bulls (CHIEFKEEF) (+2.5),2.5,0.5775401069518716,187,0.6,5,1.0,1,0.7,10,0.6333333333333333,30,1.833,37-33,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:27:52,Handicap,SAC Kings (The_Professor) (-2.5),-2.5,0.42245989304812837,187,0.4,5,0.0,1,0.3,10,0.36666666666666664,30,1.833,37-33,82-74,Green,0.833,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:31:23,Handicap,CHI Bulls (CHIEFKEEF) (+3.5),3.5,0.5989304812834224,187,0.6,5,1.0,1,0.7,10,0.6333333333333333,30,1.8,41-37,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:31:23,Handicap,SAC Kings (The_Professor) (-3.5),-3.5,0.40106951871657753,187,0.4,5,0.0,1,0.3,10,0.36666666666666664,30,1.869,41-37,82-74,Green,0.869,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:31:27,Handicap,CHI Bulls (CHIEFKEEF) (+4.5),4.5,0.6310160427807486,187,0.8,5,1.0,1,0.8,10,0.6666666666666666,30,1.8,43-37,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:31:27,Handicap,SAC Kings (The_Professor) (-4.5),-4.5,0.3689839572192513,187,0.2,5,0.0,1,0.2,10,0.3333333333333333,30,1.869,43-37,82-74,Green,0.869,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:43:50,Handicap,CHI Bulls (CHIEFKEEF) (+6.5),6.5,0.6684491978609626,187,0.8,5,1.0,1,0.8,10,0.7,30,1.8,54-46,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:43:50,Handicap,SAC Kings (The_Professor) (-6.5),-6.5,0.3315508021390374,187,0.2,5,0.0,1,0.2,10,0.3,30,1.869,54-46,82-74,Green,0.869,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:44:00,Handicap,CHI Bulls (CHIEFKEEF) (+7.5),7.5,0.6898395721925134,187,0.8,5,1.0,1,0.8,10,0.7333333333333333,30,1.8,54-46,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:44:00,Handicap,SAC Kings (The_Professor) (-7.5),-7.5,0.31016042780748665,187,0.2,5,0.0,1,0.2,10,0.26666666666666666,30,1.869,54-46,82-74,Green,0.869,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:44:12,Handicap,CHI Bulls (CHIEFKEEF) (+8.5),8.5,0.6951871657754011,187,0.8,5,1.0,1,0.8,10,0.7333333333333333,30,1.8,56-46,82-74,Green,0.8,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:44:12,Handicap,SAC Kings (The_Professor) (-8.5),-8.5,0.3048128342245989,187,0.2,5,0.0,1,0.2,10,0.26666666666666666,30,1.869,56-46,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:44:41,Handicap,CHI Bulls (CHIEFKEEF) (+9.5),9.5,0.7112299465240641,187,0.8,5,1.0,1,0.8,10,0.7333333333333333,30,1.8,56-46,82-74,Green,0.8,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:44:41,Handicap,SAC Kings (The_Professor) (-9.5),-9.5,0.2887700534759358,187,0.2,5,0.0,1,0.2,10,0.26666666666666666,30,1.869,56-46,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:44:45,Handicap,CHI Bulls (CHIEFKEEF) (+10.5),10.5,0.7165775401069518,187,0.8,5,1.0,1,0.8,10,0.7333333333333333,30,1.8,58-46,82-74,Green,0.8,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:44:45,Handicap,SAC Kings (The_Professor) (-10.5),-10.5,0.28342245989304815,187,0.2,5,0.0,1,0.2,10,0.26666666666666666,30,1.869,58-46,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:45:36,Handicap,CHI Bulls (CHIEFKEEF) (+11.5),11.5,0.7647058823529411,187,0.8,5,1.0,1,0.8,10,0.7666666666666667,30,1.8,60-48,82-74,Green,0.8,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:45:36,Handicap,SAC Kings (The_Professor) (-11.5),-11.5,0.23529411764705882,187,0.2,5,0.0,1,0.2,10,0.23333333333333334,30,1.869,60-48,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:46:32,Handicap,CHI Bulls (CHIEFKEEF) (+13.5),13.5,0.8128342245989305,187,0.8,5,1.0,1,0.9,10,0.8666666666666667,30,1.869,63-48,82-74,Green,0.869,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:46:32,Handicap,SAC Kings (The_Professor) (-13.5),-13.5,0.18716577540106952,187,0.2,5,0.0,1,0.1,10,0.13333333333333333,30,1.8,63-48,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:47:27,Handicap,CHI Bulls (CHIEFKEEF) (+12.5),12.5,0.786096256684492,187,0.8,5,1.0,1,0.8,10,0.8333333333333334,30,1.8,67-53,82-74,Green,0.8,12252096
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,17/07/2026,05:47:27,Handicap,SAC Kings (The_Professor) (-12.5),-12.5,0.21390374331550802,187,0.2,5,0.0,1,0.2,10,0.16666666666666666,30,1.869,67-53,82-74,Red,-1.0,12252096
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,17/07/2026,05:49:11,Handicap,ORL Magic (panteraxball) (+1.5),1.5,0.4713375796178344,471,0.2,5,0.0,1,0.3,10,0.3333333333333333,30,1.833,0-0,74-78,Red,-1.0,12252138
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,17/07/2026,05:49:11,Handicap,MIA Heat (lucker) (-1.5),-1.5,0.5286624203821656,471,0.8,5,1.0,1,0.7,10,0.6666666666666666,30,1.833,0-0,74-78,Green,0.833,12252138
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,17/07/2026,05:57:12,Handicap,MIA Heat (lucker) (+1.5),1.5,0.5881104033970276,471,1.0,5,1.0,1,0.8,10,0.7,30,1.8,4-2,74-78,Green,0.8,12252138
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,17/07/2026,05:57:12,Handicap,ORL Magic (panteraxball) (-1.5),-1.5,0.4118895966029724,471,0.0,5,0.0,1,0.2,10,0.3,30,1.869,4-2,74-78,Red,-1.0,12252138
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,17/07/2026,06:00:26,Handicap,ORL Magic (panteraxball) (+2.5),2.5,0.5010615711252654,471,0.4,5,0.0,1,0.4,10,0.36666666666666664,30,1.833,8-10,74-78,Red,-1.0,12252138
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,17/07/2026,06:00:26,Handicap,MIA Heat (lucker) (-2.5),-2.5,0.4989384288747346,471,0.6,5,1.0,1,0.6,10,0.6333333333333333,30,1.833,8-10,74-78,Green,0.833,12252138
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,17/07/2026,06:02:20,Handicap,ORL Magic (panteraxball) (+4.5),4.5,0.6220806794055201,471,0.6,5,1.0,1,0.5,10,0.4,30,1.8,14-18,74-78,Green,0.8,12252138
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,17/07/2026,06:02:20,Handicap,MIA Heat (lucker) (-4.5),-4.5,0.37791932059447986,471,0.4,5,0.0,1,0.5,10,0.6,30,1.869,14-18,74-78,Red,-1.0,12252138
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:24:14,Handicap,MIA Heat (lucker) (+6.5),6.5,0.5493133583021224,801,0.8,5,1.0,1,0.4,10,0.36666666666666664,30,1.833,0-0,78-73,Green,0.833,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:24:14,Handicap,CHI Bulls (CHIEFKEEF) (-6.5),-6.5,0.45068664169787764,801,0.2,5,0.0,1,0.6,10,0.6333333333333333,30,1.833,0-0,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:27:20,Handicap,MIA Heat (lucker) (+7.5),7.5,0.599250936329588,801,0.8,5,1.0,1,0.4,10,0.36666666666666664,30,1.869,0-2,78-73,Green,0.869,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:27:20,Handicap,CHI Bulls (CHIEFKEEF) (-7.5),-7.5,0.40074906367041196,801,0.2,5,0.0,1,0.6,10,0.6333333333333333,30,1.8,0-2,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:27:31,Handicap,MIA Heat (lucker) (+8.5),8.5,0.6541822721598003,801,0.8,5,1.0,1,0.4,10,0.43333333333333335,30,1.833,0-3,78-73,Green,0.833,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:27:31,Handicap,CHI Bulls (CHIEFKEEF) (-8.5),-8.5,0.34581772784019976,801,0.2,5,0.0,1,0.6,10,0.5666666666666667,30,1.833,0-3,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:30:33,Handicap,MIA Heat (lucker) (+9.5),9.5,0.6953807740324595,801,1.0,5,1.0,1,0.5,10,0.5,30,1.833,11-16,78-73,Green,0.833,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:30:33,Handicap,CHI Bulls (CHIEFKEEF) (-9.5),-9.5,0.3046192259675406,801,0.0,5,0.0,1,0.5,10,0.5,30,1.833,11-16,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:31:02,Handicap,MIA Heat (lucker) (+11.5),11.5,0.7752808988764045,801,1.0,5,1.0,1,0.8,10,0.6333333333333333,30,1.8,11-18,78-73,Green,0.8,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:31:02,Handicap,CHI Bulls (CHIEFKEEF) (-11.5),-11.5,0.2247191011235955,801,0.0,5,0.0,1,0.2,10,0.36666666666666664,30,1.869,11-18,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:31:27,Handicap,MIA Heat (lucker) (+10.5),10.5,0.7453183520599251,801,1.0,5,1.0,1,0.6,10,0.5666666666666667,30,1.869,13-20,78-73,Green,0.869,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:31:27,Handicap,CHI Bulls (CHIEFKEEF) (-10.5),-10.5,0.2546816479400749,801,0.0,5,0.0,1,0.4,10,0.43333333333333335,30,1.8,13-20,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:34:45,Handicap,MIA Heat (lucker) (+4.5),4.5,0.46941323345817726,801,0.6,5,1.0,1,0.3,10,0.3333333333333333,30,1.869,24-24,78-73,Green,0.869,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:34:45,Handicap,CHI Bulls (CHIEFKEEF) (-4.5),-4.5,0.5305867665418227,801,0.4,5,0.0,1,0.7,10,0.6666666666666666,30,1.8,24-24,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:36:00,Handicap,MIA Heat (lucker) (+5.5),5.5,0.5106117353308365,801,0.6,5,1.0,1,0.3,10,0.3333333333333333,30,1.8,26-26,78-73,Green,0.8,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:36:00,Handicap,CHI Bulls (CHIEFKEEF) (-5.5),-5.5,0.4893882646691635,801,0.4,5,0.0,1,0.7,10,0.6666666666666666,30,1.869,26-26,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:36:52,Handicap,MIA Heat (lucker) (+3.5),3.5,0.4307116104868914,801,0.4,5,1.0,1,0.2,10,0.26666666666666666,30,1.8,30-28,78-73,Green,0.8,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:36:52,Handicap,CHI Bulls (CHIEFKEEF) (-3.5),-3.5,0.5692883895131086,801,0.6,5,0.0,1,0.8,10,0.7333333333333333,30,1.869,30-28,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:38:02,Handicap,MIA Heat (lucker) (+2.5),2.5,0.3857677902621723,801,0.4,5,1.0,1,0.2,10,0.26666666666666666,30,1.833,34-32,78-73,Green,0.833,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:38:02,Handicap,CHI Bulls (CHIEFKEEF) (-2.5),-2.5,0.6142322097378277,801,0.6,5,0.0,1,0.8,10,0.7333333333333333,30,1.833,34-32,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:38:46,Handicap,MIA Heat (lucker) (+1.5),1.5,0.3495630461922597,801,0.4,5,1.0,1,0.2,10,0.23333333333333334,30,1.833,37-34,78-73,Green,0.833,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:38:46,Handicap,CHI Bulls (CHIEFKEEF) (-1.5),-1.5,0.6504369538077404,801,0.6,5,0.0,1,0.8,10,0.7666666666666667,30,1.833,37-34,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:41:39,Handicap,CHI Bulls (CHIEFKEEF) (+1.5),1.5,0.6916354556803995,801,0.8,5,1.0,1,0.9,10,0.8333333333333334,30,1.869,43-38,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:41:39,Handicap,MIA Heat (lucker) (-1.5),-1.5,0.3083645443196005,801,0.2,5,0.0,1,0.1,10,0.16666666666666666,30,1.8,43-38,78-73,Green,0.8,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:44:08,Handicap,CHI Bulls (CHIEFKEEF) (+2.5),2.5,0.7228464419475655,801,0.8,5,1.0,1,0.9,10,0.8666666666666667,30,1.8,51-47,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:44:08,Handicap,MIA Heat (lucker) (-2.5),-2.5,0.27715355805243447,801,0.2,5,0.0,1,0.1,10,0.13333333333333333,30,1.869,51-47,78-73,Green,0.869,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:44:16,Handicap,CHI Bulls (CHIEFKEEF) (+3.5),3.5,0.7565543071161048,801,1.0,5,1.0,1,1.0,10,0.9,30,1.74,53-47,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:44:16,Handicap,MIA Heat (lucker) (-3.5),-3.5,0.24344569288389514,801,0.0,5,0.0,1,0.0,10,0.1,30,1.952,53-47,78-73,Green,0.952,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:46:01,Handicap,CHI Bulls (CHIEFKEEF) (+4.5),4.5,0.7915106117353309,801,1.0,5,1.0,1,1.0,10,0.9333333333333333,30,1.833,58-51,78-73,Red,-1.0,12252232
,B-EBASKBAT4X5,lucker x CHIEFKEEF,lucker,MIA Heat,CHIEFKEEF,CHI Bulls,17/07/2026,06:46:01,Handicap,MIA Heat (lucker) (-4.5),-4.5,0.20848938826466917,801,0.0,5,0.0,1,0.0,10,0.06666666666666667,30,1.833,58-51,78-73,Green,0.833,12252232
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,06:59:25,Handicap,MIA Heat (lucker) (+3.5),3.5,0.36318407960199006,201,0.2,5,0.0,1,0.1,10,0.26666666666666666,30,1.833,0-0,76-74,Green,0.833,12252306
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,06:59:25,Handicap,SAC Kings (The_Professor) (-3.5),-3.5,0.6368159203980099,201,0.8,5,1.0,1,0.9,10,0.7333333333333333,30,1.833,0-0,76-74,Red,-1.0,12252306
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,07:00:22,Handicap,MIA Heat (lucker) (+4.5),4.5,0.40298507462686567,201,0.2,5,0.0,1,0.1,10,0.3333333333333333,30,1.869,2-0,76-74,Green,0.869,12252306
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,07:00:22,Handicap,SAC Kings (The_Professor) (-4.5),-4.5,0.5970149253731343,201,0.8,5,1.0,1,0.9,10,0.6666666666666666,30,1.8,2-0,76-74,Red,-1.0,12252306
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,07:01:03,Handicap,MIA Heat (lucker) (+2.5),2.5,0.3383084577114428,201,0.2,5,0.0,1,0.1,10,0.23333333333333334,30,1.833,4-5,76-74,Green,0.833,12252306
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,07:01:03,Handicap,SAC Kings (The_Professor) (-2.5),-2.5,0.6616915422885572,201,0.8,5,1.0,1,0.9,10,0.7666666666666667,30,1.833,4-5,76-74,Red,-1.0,12252306
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,07:01:46,Handicap,MIA Heat (lucker) (+5.5),5.5,0.43781094527363185,201,0.2,5,0.0,1,0.1,10,0.3333333333333333,30,1.833,8-5,76-74,Green,0.833,12252306
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,07:01:46,Handicap,SAC Kings (The_Professor) (-5.5),-5.5,0.5621890547263682,201,0.8,5,1.0,1,0.9,10,0.6666666666666666,30,1.833,8-5,76-74,Red,-1.0,12252306
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,07:03:34,Handicap,MIA Heat (lucker) (+6.5),6.5,0.4925373134328358,201,0.4,5,0.0,1,0.3,10,0.4666666666666667,30,1.833,14-9,76-74,Green,0.833,12252306
,B-EBASKBAT4X5,The_Professor x lucker,The_Professor,SAC Kings,lucker,MIA Heat,17/07/2026,07:03:34,Handicap,SAC Kings (The_Professor) (-6.5),-6.5,0.5074626865671642,201,0.6,5,1.0,1,0.7,10,0.5333333333333333,30,1.833,14-9,76-74,Red,-1.0,12252306
