Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Últ. 1,Qtd Últ. 1,Últ. 5,Qtd Últ. 5,Últ. 10,Qtd Últ. 10,Últ. 30,Qtd Últ. 30,Últ. 5 (ind pior),Últ. 5 (ind A),Últ. 5 (ind B),Últ. 10 (ind pior),Últ. 10 (ind A),Últ. 10 (ind B),Últ. 8h (ind pior),Últ. 8h (ind A),Últ. 8h (ind B),Qtd Ind A,Qtd Ind B,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,Lucashin x Bazuka,Lucashin,SAC Kings,Bazuka,MIN Timberwolves,20/07/2026,17:15:39,Total de pontos,Over,113.5,0.688622754491018,167,0.0,1,0.2,5,0.3,10,0.5333333333333333,30,0.2,0.6,0.2,0.3,0.6,0.3,0.5,0.6666666666666666,0.5,3349,2596,1.8,52-37,66-55,Green,0.8,12270654
,B-EBASKBAT4X5,Lucashin x Bazuka,Lucashin,SAC Kings,Bazuka,MIN Timberwolves,20/07/2026,17:15:39,Total de pontos,Under,113.5,0.31137724550898205,167,1.0,1,0.8,5,0.7,10,0.4666666666666667,30,0.4,0.4,0.8,0.4,0.4,0.7,0.3333333333333333,0.3333333333333333,0.5,3349,2596,1.869,52-37,66-55,Red,-1.0,12270654
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,15:59:11,Total de pontos,Over,126.5,0.1,10,0.0,1,0.2,5,0.1,10,0.1,10,0.0,0.0,0.6,0.1,0.1,0.6,0.0,0.0,0.5,2595,1958,1.833,None-None,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,15:59:11,Total de pontos,Under,126.5,0.9,10,1.0,1,0.8,5,0.9,10,0.9,10,0.4,1.0,0.4,0.4,0.9,0.4,0.5,1.0,0.5,2595,1958,1.833,None-None,48-61,Green,0.833,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:44:33,Total de pontos,Over,118.5,0.6,10,0.0,1,0.8,5,0.6,10,0.6,10,0.2,0.2,1.0,0.3,0.3,0.9,0.5,0.5,1.0,2596,1959,1.869,29-32,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:44:33,Total de pontos,Under,118.5,0.4,10,1.0,1,0.2,5,0.4,10,0.4,10,0.0,0.8,0.0,0.1,0.7,0.1,0.0,0.5,0.0,2596,1959,1.8,29-32,48-61,Green,0.8,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:44:44,Total de pontos,Over,117.5,0.6,10,0.0,1,0.8,5,0.6,10,0.6,10,0.2,0.2,1.0,0.3,0.3,0.9,0.5,0.5,1.0,2596,1959,1.833,29-32,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:44:44,Total de pontos,Under,117.5,0.4,10,1.0,1,0.2,5,0.4,10,0.4,10,0.0,0.8,0.0,0.1,0.7,0.1,0.0,0.5,0.0,2596,1959,1.833,29-32,48-61,Green,0.833,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:48:09,Total de pontos,Over,116.5,0.6,10,0.0,1,0.8,5,0.6,10,0.6,10,0.2,0.2,1.0,0.3,0.3,0.9,0.5,0.5,1.0,2596,1959,1.833,35-46,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:48:09,Total de pontos,Under,116.5,0.4,10,1.0,1,0.2,5,0.4,10,0.4,10,0.0,0.8,0.0,0.1,0.7,0.1,0.0,0.5,0.0,2596,1959,1.833,35-46,48-61,Green,0.833,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:48:19,Total de pontos,Over,115.5,0.7,10,0.0,1,0.8,5,0.7,10,0.7,10,0.2,0.2,1.0,0.3,0.3,1.0,0.5,0.5,1.0,2596,1959,1.8,35-46,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:48:19,Total de pontos,Under,115.5,0.3,10,1.0,1,0.2,5,0.3,10,0.3,10,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.5,0.0,2596,1959,1.869,35-46,48-61,Green,0.869,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:48:30,Total de pontos,Over,113.5,0.8,10,0.0,1,0.8,5,0.8,10,0.8,10,0.2,0.2,1.0,0.3,0.3,1.0,0.5,0.5,1.0,2596,1959,1.8,35-46,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:48:30,Total de pontos,Under,113.5,0.2,10,1.0,1,0.2,5,0.2,10,0.2,10,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.5,0.0,2596,1959,1.869,35-46,48-61,Green,0.869,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:48:41,Total de pontos,Over,112.5,0.8,10,0.0,1,0.8,5,0.8,10,0.8,10,0.2,0.2,1.0,0.3,0.3,1.0,0.5,0.5,1.0,2596,1959,1.8,35-46,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:48:41,Total de pontos,Under,112.5,0.2,10,1.0,1,0.2,5,0.2,10,0.2,10,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.5,0.0,2596,1959,1.869,35-46,48-61,Green,0.869,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:48:59,Total de pontos,Over,111.5,0.8,10,0.0,1,0.8,5,0.8,10,0.8,10,0.4,0.4,1.0,0.4,0.4,1.0,1.0,1.0,1.0,2596,1959,1.869,35-46,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:48:59,Total de pontos,Under,111.5,0.2,10,1.0,1,0.2,5,0.2,10,0.2,10,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2596,1959,1.8,35-46,48-61,Green,0.8,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:49:30,Total de pontos,Over,110.5,0.8,10,0.0,1,0.8,5,0.8,10,0.8,10,0.4,0.4,1.0,0.4,0.4,1.0,1.0,1.0,1.0,2596,1959,1.74,35-48,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:49:30,Total de pontos,Under,110.5,0.2,10,1.0,1,0.2,5,0.2,10,0.2,10,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2596,1959,1.952,35-48,48-61,Green,0.952,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:49:35,Total de pontos,Over,114.5,0.7,10,0.0,1,0.8,5,0.7,10,0.7,10,0.2,0.2,1.0,0.3,0.3,1.0,0.5,0.5,1.0,2596,1959,1.952,38-48,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:49:35,Total de pontos,Under,114.5,0.3,10,1.0,1,0.2,5,0.3,10,0.3,10,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.5,0.0,2596,1959,1.74,38-48,48-61,Green,0.74,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:50:41,Total de pontos,Over,109.5,0.8,10,0.0,1,0.8,5,0.8,10,0.8,10,0.4,0.4,1.0,0.4,0.4,1.0,1.0,1.0,1.0,2596,1959,1.8,38-51,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:50:41,Total de pontos,Under,109.5,0.2,10,1.0,1,0.2,5,0.2,10,0.2,10,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2596,1959,1.869,38-51,48-61,Green,0.869,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:50:50,Total de pontos,Over,108.5,0.8,10,0.0,1,0.8,5,0.8,10,0.8,10,0.4,0.4,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2596,1959,1.74,38-51,48-61,Green,0.74,12270809
,B-EBASKBAT4X5,Bazuka x veljouni,Bazuka,MIN Timberwolves,veljouni,MIA Heat,20/07/2026,17:50:50,Total de pontos,Under,108.5,0.2,10,1.0,1,0.2,5,0.2,10,0.2,10,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2596,1959,1.952,38-51,48-61,Red,-1.0,12270809
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:29:34,Total de pontos,Over,132.5,0.44135802469135804,648,0.0,1,0.2,5,0.4,10,0.36666666666666664,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.3333333333333333,0.0,4783,3349,1.833,0-0,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:29:34,Total de pontos,Under,132.5,0.558641975308642,648,1.0,1,0.8,5,0.6,10,0.6333333333333333,30,0.6,0.6,1.0,0.5,0.5,0.8,0.6666666666666666,0.6666666666666666,1.0,4783,3349,1.833,0-0,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:30:18,Total de pontos,Over,131.5,0.470679012345679,648,0.0,1,0.2,5,0.4,10,0.4,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.3333333333333333,0.0,4783,3349,1.833,0-0,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:30:18,Total de pontos,Under,131.5,0.529320987654321,648,1.0,1,0.8,5,0.6,10,0.6,30,0.6,0.6,1.0,0.5,0.5,0.8,0.6666666666666666,0.6666666666666666,1.0,4783,3349,1.833,0-0,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:30:29,Total de pontos,Over,130.5,0.5030864197530864,648,0.0,1,0.2,5,0.4,10,0.43333333333333335,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.3333333333333333,0.0,4783,3349,1.833,0-0,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:30:29,Total de pontos,Under,130.5,0.49691358024691357,648,1.0,1,0.8,5,0.6,10,0.5666666666666667,30,0.6,0.6,1.0,0.5,0.5,0.8,0.6666666666666666,0.6666666666666666,1.0,4783,3349,1.833,0-0,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:30:55,Total de pontos,Over,129.5,0.5339506172839507,648,0.0,1,0.2,5,0.4,10,0.43333333333333335,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.3333333333333333,0.0,4783,3349,1.833,2-0,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:30:55,Total de pontos,Under,129.5,0.4660493827160494,648,1.0,1,0.8,5,0.6,10,0.5666666666666667,30,0.6,0.6,1.0,0.5,0.5,0.8,0.6666666666666666,0.6666666666666666,1.0,4783,3349,1.833,2-0,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:31:02,Total de pontos,Over,128.5,0.5632716049382716,648,0.0,1,0.2,5,0.6,10,0.5333333333333333,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.3333333333333333,0.0,4783,3349,1.833,2-0,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:31:02,Total de pontos,Under,128.5,0.4367283950617284,648,1.0,1,0.8,5,0.4,10,0.4666666666666667,30,0.6,0.6,1.0,0.5,0.5,0.8,0.6666666666666666,0.6666666666666666,1.0,4783,3349,1.833,2-0,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:31:11,Total de pontos,Over,127.5,0.5941358024691358,648,0.0,1,0.2,5,0.6,10,0.5666666666666667,30,0.0,0.4,0.0,0.2,0.5,0.2,0.0,0.3333333333333333,0.0,4783,3349,1.833,2-0,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:31:11,Total de pontos,Under,127.5,0.4058641975308642,648,1.0,1,0.8,5,0.4,10,0.43333333333333335,30,0.6,0.6,1.0,0.5,0.5,0.8,0.6666666666666666,0.6666666666666666,1.0,4783,3349,1.833,2-0,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:31:34,Total de pontos,Over,124.5,0.691358024691358,648,0.0,1,0.2,5,0.6,10,0.6,30,0.0,0.8,0.0,0.2,0.7,0.2,0.0,1.0,0.0,4783,3349,1.8,2-0,68-60,Green,0.8,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:31:34,Total de pontos,Under,124.5,0.30864197530864196,648,1.0,1,0.8,5,0.4,10,0.4,30,0.2,0.2,1.0,0.3,0.3,0.8,0.0,0.0,1.0,4783,3349,1.869,2-0,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:32:10,Total de pontos,Over,126.5,0.6203703703703703,648,0.0,1,0.2,5,0.6,10,0.6,30,0.0,0.6,0.0,0.2,0.6,0.2,0.0,0.6666666666666666,0.0,4783,3349,1.833,5-2,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:32:10,Total de pontos,Under,126.5,0.37962962962962965,648,1.0,1,0.8,5,0.4,10,0.4,30,0.4,0.4,1.0,0.4,0.4,0.8,0.3333333333333333,0.3333333333333333,1.0,4783,3349,1.833,5-2,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:32:15,Total de pontos,Over,125.5,0.6512345679012346,648,0.0,1,0.2,5,0.6,10,0.6,30,0.0,0.8,0.0,0.2,0.7,0.2,0.0,1.0,0.0,4783,3349,1.8,5-2,68-60,Green,0.8,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:32:15,Total de pontos,Under,125.5,0.3487654320987654,648,1.0,1,0.8,5,0.4,10,0.4,30,0.2,0.2,1.0,0.3,0.3,0.8,0.0,0.0,1.0,4783,3349,1.869,5-2,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:33:33,Total de pontos,Over,123.5,0.7314814814814815,648,0.0,1,0.2,5,0.6,10,0.6,30,0.0,0.8,0.0,0.2,0.7,0.2,0.0,1.0,0.0,4783,3349,1.833,9-4,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:33:33,Total de pontos,Under,123.5,0.26851851851851855,648,1.0,1,0.8,5,0.4,10,0.4,30,0.2,0.2,1.0,0.3,0.3,0.8,0.0,0.0,1.0,4783,3349,1.833,9-4,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:33:43,Total de pontos,Over,122.5,0.7654320987654321,648,0.0,1,0.2,5,0.6,10,0.6,30,0.0,0.8,0.0,0.2,0.7,0.2,0.0,1.0,0.0,4783,3349,1.8,9-4,68-60,Green,0.8,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:33:43,Total de pontos,Under,122.5,0.2345679012345679,648,1.0,1,0.8,5,0.4,10,0.4,30,0.2,0.2,1.0,0.3,0.3,0.8,0.0,0.0,1.0,4783,3349,1.869,9-4,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:33:50,Total de pontos,Over,121.5,0.7870370370370371,648,0.0,1,0.2,5,0.6,10,0.6,30,0.0,0.8,0.0,0.2,0.7,0.2,0.0,1.0,0.0,4783,3349,1.8,9-4,68-60,Green,0.8,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:33:50,Total de pontos,Under,121.5,0.21296296296296297,648,1.0,1,0.8,5,0.4,10,0.4,30,0.2,0.2,1.0,0.3,0.3,0.8,0.0,0.0,1.0,4783,3349,1.869,9-4,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:34:18,Total de pontos,Over,120.5,0.8101851851851852,648,0.0,1,0.2,5,0.6,10,0.7333333333333333,30,0.4,0.8,0.4,0.4,0.7,0.4,0.6666666666666666,1.0,0.6666666666666666,4783,3349,1.833,9-4,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:34:18,Total de pontos,Under,120.5,0.18981481481481483,648,1.0,1,0.8,5,0.4,10,0.26666666666666666,30,0.2,0.2,0.6,0.3,0.3,0.6,0.0,0.0,0.3333333333333333,4783,3349,1.833,9-4,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:34:19,Total de pontos,Over,119.5,0.8287037037037037,648,0.0,1,0.2,5,0.6,10,0.7333333333333333,30,0.4,0.8,0.4,0.4,0.7,0.4,0.6666666666666666,1.0,0.6666666666666666,4783,3349,1.833,9-4,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:34:19,Total de pontos,Under,119.5,0.1712962962962963,648,1.0,1,0.8,5,0.4,10,0.26666666666666666,30,0.2,0.2,0.6,0.3,0.3,0.6,0.0,0.0,0.3333333333333333,4783,3349,1.833,9-4,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:35:07,Total de pontos,Over,118.5,0.845679012345679,648,0.0,1,0.2,5,0.6,10,0.7333333333333333,30,0.4,0.8,0.4,0.4,0.7,0.4,0.6666666666666666,1.0,0.6666666666666666,4783,3349,1.833,11-6,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:35:07,Total de pontos,Under,118.5,0.15432098765432098,648,1.0,1,0.8,5,0.4,10,0.26666666666666666,30,0.2,0.2,0.6,0.3,0.3,0.6,0.0,0.0,0.3333333333333333,4783,3349,1.833,11-6,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:35:23,Total de pontos,Over,117.5,0.8626543209876543,648,0.0,1,0.2,5,0.6,10,0.7333333333333333,30,0.4,0.8,0.4,0.4,0.8,0.4,0.6666666666666666,1.0,0.6666666666666666,4783,3349,1.833,11-6,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:35:23,Total de pontos,Under,117.5,0.13734567901234568,648,1.0,1,0.8,5,0.4,10,0.26666666666666666,30,0.2,0.2,0.6,0.2,0.2,0.6,0.0,0.0,0.3333333333333333,4783,3349,1.833,11-6,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:35:36,Total de pontos,Over,116.5,0.8827160493827161,648,0.0,1,0.2,5,0.6,10,0.7333333333333333,30,0.4,0.8,0.4,0.4,0.8,0.4,0.6666666666666666,1.0,0.6666666666666666,4783,3349,1.833,11-6,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:35:36,Total de pontos,Under,116.5,0.11728395061728394,648,1.0,1,0.8,5,0.4,10,0.26666666666666666,30,0.2,0.2,0.6,0.2,0.2,0.6,0.0,0.0,0.3333333333333333,4783,3349,1.833,11-6,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:36:15,Total de pontos,Over,115.5,0.8981481481481481,648,0.0,1,0.2,5,0.6,10,0.7333333333333333,30,0.6,0.8,0.6,0.5,0.8,0.5,0.6666666666666666,1.0,0.6666666666666666,4783,3349,1.833,13-6,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:36:15,Total de pontos,Under,115.5,0.10185185185185185,648,1.0,1,0.8,5,0.4,10,0.26666666666666666,30,0.2,0.2,0.4,0.2,0.2,0.5,0.0,0.0,0.3333333333333333,4783,3349,1.833,13-6,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:36:34,Total de pontos,Over,114.5,0.9135802469135802,648,0.0,1,0.2,5,0.6,10,0.7666666666666667,30,0.6,0.8,0.6,0.5,0.8,0.5,0.6666666666666666,1.0,0.6666666666666666,4783,3349,1.8,13-8,68-60,Green,0.8,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:36:34,Total de pontos,Under,114.5,0.08641975308641975,648,1.0,1,0.8,5,0.4,10,0.23333333333333334,30,0.2,0.2,0.4,0.2,0.2,0.5,0.0,0.0,0.3333333333333333,4783,3349,1.869,13-8,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:37:04,Total de pontos,Over,113.5,0.9320987654320988,648,0.0,1,0.2,5,0.6,10,0.7666666666666667,30,0.6,0.8,0.6,0.6,0.8,0.6,0.6666666666666666,1.0,0.6666666666666666,4783,3349,1.833,13-8,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:37:04,Total de pontos,Under,113.5,0.06790123456790123,648,1.0,1,0.8,5,0.4,10,0.23333333333333334,30,0.2,0.2,0.4,0.2,0.2,0.4,0.0,0.0,0.3333333333333333,4783,3349,1.833,13-8,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:44:05,Total de pontos,Over,112.5,0.9429012345679012,648,0.0,1,0.2,5,0.6,10,0.7666666666666667,30,0.6,0.8,0.6,0.6,0.8,0.6,0.6666666666666666,1.0,0.6666666666666666,4783,3349,1.833,26-24,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:44:05,Total de pontos,Under,112.5,0.05709876543209876,648,1.0,1,0.8,5,0.4,10,0.23333333333333334,30,0.2,0.2,0.4,0.2,0.2,0.4,0.0,0.0,0.3333333333333333,4783,3349,1.833,26-24,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:44:14,Total de pontos,Over,111.5,0.9521604938271605,648,0.0,1,0.2,5,0.6,10,0.7666666666666667,30,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,4783,3349,1.833,26-24,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:44:14,Total de pontos,Under,111.5,0.047839506172839504,648,1.0,1,0.8,5,0.4,10,0.23333333333333334,30,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,4783,3349,1.833,26-24,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:44:24,Total de pontos,Over,110.5,0.9567901234567902,648,0.0,1,0.2,5,0.6,10,0.7666666666666667,30,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,4783,3349,1.833,26-24,68-60,Green,0.833,12270810
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,20/07/2026,17:44:24,Total de pontos,Under,110.5,0.043209876543209874,648,1.0,1,0.8,5,0.4,10,0.23333333333333334,30,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,4783,3349,1.833,26-24,68-60,Red,-1.0,12270810
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,17:49:02,Total de pontos,Over,118.5,0.45689655172413796,116,0.0,1,0.2,5,0.3,10,0.36666666666666664,30,0.2,0.8,0.2,0.3,0.4,0.3,0.5,1.0,0.5,2666,2596,1.833,None-None,58-63,Green,0.833,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,17:49:02,Total de pontos,Under,118.5,0.5431034482758621,116,1.0,1,0.8,5,0.7,10,0.6333333333333333,30,0.2,0.2,0.8,0.6,0.6,0.7,0.0,0.0,0.5,2666,2596,1.833,None-None,58-63,Red,-1.0,12271021
