passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,dano_par,roi_sem3_par,vol3_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv,acima_sorte_par,premio,premio_alto,sem_tot,sem_pos,ult_sem_u,robusta,selo
P1,-,0.0,-,-,,-,0,-,3.5,7.5,-,-,zebra,-,6,2111,828,2.55,1206,905,57.1,-101.48,-4.81,0,0.73,-5.73,-30.24,297,231,528,-7.14,-89.23,697,553,1250,,,,,442,,,,0,-10.15,211.1,1.681,59.5,-2.3,6.4,118.95,-0.9,-5.0,-43.21,11.67,4,6,12,-1.89,-3.79,-6.46,6.18,-9.53,-4.5,-5.73,528,-1.23,3,5.95,7.4,0,2,0,-52.02,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,7.5,-,-,zebra,-,-,2147,828,2.59,1231,916,57.3,-101.65,-4.73,0,0.57,-5.44,-29.38,306,234,540,-6.78,-86.14,713,557,1270,,,,,442,,,,0,-10.17,214.7,1.677,59.6,-2.3,6.3,118.6,-0.9,-8.0,-42.27,10.05,4,6,13,-1.87,-3.94,-6.01,6.25,-9.45,-4.5,-5.44,540,-0.94,1,6.02,7.47,0,2,0,-49.35,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,8.5,-,-,zebra,tot_env<=1,3,1648,856,1.93,877,771,53.2,-101.68,-6.17,0,-0.36,-8.13,-34.13,218,202,420,-8.15,-80.89,517,475,992,,,,,449,,,,0,-10.17,164.8,1.782,56.1,-2.9,7.5,103.96,-1.0,-3.0,-26.08,2.61,1,9,10,-2.14,-5.15,-7.77,4.82,-10.89,-5.5,-8.13,420,-2.63,3,4.58,6.03,0,2,0,-49.67,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,3.5,7.5,-,-,zebra,-,5,2110,828,2.55,1205,905,57.1,-101.89,-4.83,0,0.73,-5.73,-30.24,297,231,528,-7.14,-89.23,697,553,1250,,,,,442,,,,0,-10.19,211.0,1.682,59.5,-2.4,6.4,119.36,-0.9,-5.0,-43.21,11.67,4,6,12,-1.89,-3.82,-6.46,6.16,-9.55,-4.53,-5.73,528,-1.2,1,5.92,7.37,0,2,0,-52.02,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,-,1.77,1.98,zebra,-,2,483,355,1.36,201,282,41.6,-102.53,-21.23,0,0.88,-28.41,-28.69,38,63,101,-23.15,-64.36,113,165,278,,,,,236,,,,0,-10.25,48.3,1.897,52.7,-11.1,10.2,104.25,-1.0,-2.0,-36.5,6.71,2,8,12,-4.5,-16.89,-29.29,-13.48,-27.25,-19.33,-28.41,101,-9.08,1,-13.94,-9.03,0,2,0,-49.5,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,9.5,1.62,1.98,zebra,-,2,1623,896,1.81,865,758,53.3,-103.77,-6.39,0,-0.26,-9.11,-36.82,210,194,404,-8.82,-85.48,504,465,969,,,,,460,,,,0,-10.38,162.3,1.768,56.6,-3.3,7.6,106.05,-1.0,-2.0,-26.45,3.57,2,8,10,-2.36,-4.91,-8.85,4.6,-11.11,-5.49,-9.11,404,-3.62,1,4.36,5.81,0,2,0,-54.15,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.96,-,zebra,-,1,618,618,1.0,251,367,40.6,-104.74,-16.95,0,5.94,-7.65,-11.25,66,81,147,-19.74,-69.89,139,215,354,,,,,389,,,,0,-10.47,61.8,2.05,48.8,-8.2,8.8,107.08,-1.0,-1.0,-32.67,4.18,3,7,13,-4.18,-18.89,-13.59,-7.1,-21.67,-19.85,-7.65,147,12.2,1,-7.14,-4.75,0,2,0,-30.71,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,5.5,10.5,-,-,zebra,-,2,1809,922,1.96,965,844,53.3,-105.01,-5.8,0,0.5,-5.94,-26.08,234,205,439,-6.17,-65.81,567,500,1067,,,,,470,,,,0,-10.5,180.9,1.782,56.1,-2.8,7.6,107.29,-1.0,-2.0,-27.27,0.9,1,9,11,-2.15,-5.42,-6.44,5.18,-10.52,-5.76,-5.94,439,-0.18,1,4.95,6.4,0,2,0,-43.71,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.62,1.86,zebra,-,3,1493,819,1.82,815,678,54.6,-105.26,-7.05,0,-0.78,-10.11,-37.62,197,175,372,-8.83,-77.98,474,409,883,,,,,433,,,,0,-10.53,149.3,1.709,58.5,-3.9,7.8,107.61,-1.0,-3.0,-25.19,5.75,1,9,9,-2.61,-5.69,-9.33,3.94,-11.77,-6.03,-10.11,372,-4.08,1,3.7,5.15,0,2,0,-51.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,10.5,-,1.96,-,zebra,-,4,362,254,1.43,121,241,33.4,-105.29,-29.09,0,-8.56,-29.61,-20.43,22,47,69,-29.73,-59.76,66,135,201,,,,,194,,,,0,-10.53,36.2,2.127,47.0,-13.6,11.5,105.3,-1.0,-3.0,-28.62,1.95,2,8,12,-5.04,-32.87,-21.05,-22.3,-35.11,-28.96,-29.61,69,-0.65,3,-22.75,-16.88,0,2,0,-24.42,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.62,1.98,zebra,-,2,1614,894,1.81,859,755,53.2,-105.36,-6.53,0,-0.18,-8.85,-35.47,209,192,401,-8.71,-84.13,503,463,966,,,,,459,,,,0,-10.54,161.4,1.769,56.5,-3.3,7.6,107.64,-1.0,-2.0,-26.45,3.57,2,8,10,-2.4,-5.23,-8.67,4.46,-11.25,-5.76,-8.85,401,-3.08,1,4.23,5.67,0,2,0,-52.8,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,8.5,-,-,zebra,tot_env 0~3,3,2175,879,2.47,1193,982,54.9,-105.48,-4.85,0,1.27,-5.19,-28.79,302,253,555,-7.21,-93.83,696,606,1302,,,,,457,,,,0,-10.55,217.5,1.755,57.0,-2.1,7.2,110.04,-1.0,-3.0,-31.32,12.25,1,9,13,-1.86,-3.83,-6.46,6.14,-9.57,-4.73,-5.19,555,-0.45,1,5.9,7.35,0,2,0,-54.56,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.96,-,zebra,-,1,617,617,1.0,250,367,40.5,-105.71,-17.13,0,5.94,-7.65,-11.25,66,81,147,-19.74,-69.89,139,215,354,,,,,388,,,,0,-10.57,61.7,2.05,48.8,-8.3,8.8,107.08,-1.0,-1.0,-33.64,4.18,3,7,13,-4.23,-19.18,-13.59,-7.29,-21.85,-20.1,-7.65,147,12.44,1,-7.33,-4.93,0,2,0,-30.71,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.32,1.86,zebra,-,3,1499,831,1.8,832,667,55.5,-106.0,-7.07,0,-1.65,-10.98,-40.42,195,173,368,-8.96,-79.24,481,403,884,,,,,437,,,,0,-10.6,149.9,1.679,59.6,-4.1,7.6,109.81,-1.0,-3.0,-30.12,4.7,1,9,10,-2.55,-5.66,-9.33,3.92,-11.79,-5.8,-10.98,368,-5.19,1,3.68,5.13,0,2,0,-53.83,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.32,1.98,zebra,-,2,1782,922,1.93,966,816,54.2,-106.07,-5.95,0,-0.01,-7.73,-33.53,232,202,434,-7.16,-75.2,563,488,1051,,,,,468,,,,0,-10.61,178.2,1.75,57.2,-2.9,7.6,108.35,-1.0,-2.0,-27.62,0.06,1,9,11,-2.26,-4.89,-7.72,5.04,-10.67,-5.38,-7.73,434,-2.34,1,4.8,6.25,0,2,0,-51.62,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,8.5,9.5,1.77,1.98,zebra,-,2,585,482,1.21,254,331,43.4,-106.08,-18.13,0,2.45,-15.41,-20.81,60,75,135,-21.06,-75.6,150,209,359,,,,,307,,,,0,-10.61,58.5,1.891,52.9,-9.5,9.0,108.68,-1.0,-2.0,-26.73,2.6,1,9,14,-4.24,-18.3,-17.86,-9.19,-22.85,-18.95,-15.41,135,3.53,5,-9.18,-5.93,0,2,0,-39.48,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,-,-,-,zebra,dif<=0,3,2127,887,2.4,1151,976,54.1,-106.13,-4.99,0,1.15,-5.95,-31.57,284,247,531,-6.6,-84.0,676,596,1272,,,,,456,,,,0,-10.61,212.7,1.78,56.2,-2.1,7.6,112.5,-0.9,-3.0,-33.27,4.69,1,9,11,-1.97,-3.68,-7.1,6.0,-9.71,-4.67,-5.95,531,-1.27,1,5.76,7.21,0,2,0,-57.85,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,8.5,-,-,zebra,dif>=1,3,555,446,1.24,258,297,46.5,-107.05,-19.29,0,1.3,-14.21,-18.62,64,67,131,-21.08,-69.57,150,180,330,,,,,305,,,,0,-10.7,55.5,1.778,56.2,-9.8,7.6,107.5,-1.0,-3.0,-32.03,3.53,1,9,10,-4.66,-21.71,-15.51,-10.69,-24.01,-20.86,-14.21,131,6.64,3,-10.81,-7.09,0,2,0,-33.66,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.77,-,zebra,-,1,819,819,1.0,369,450,45.1,-107.59,-13.14,0,2.39,-10.77,-21.0,89,106,195,-12.91,-62.72,219,267,486,,,,,440,,,,0,-10.76,81.9,1.935,51.7,-6.6,8.3,108.57,-1.0,-1.0,-31.96,-0.86,0,10,11,-3.91,-13.12,-13.16,-2.15,-17.86,-13.88,-10.77,195,3.11,1,-2.38,-0.93,0,2,0,-40.66,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,-,-,-,zebra,dif>=1,1,639,639,1.0,289,350,45.2,-107.8,-16.87,0,-5.37,-21.3,-33.44,67,90,157,-19.13,-72.11,166,211,377,,,,,380,,,,0,-10.78,63.9,1.874,53.4,-8.1,8.7,107.8,-1.0,-1.0,-32.19,2.13,1,9,8,-4.61,-17.46,-15.93,-6.89,-21.59,-15.43,-21.3,157,-5.87,1,-6.95,-4.67,0,2,0,-39.02,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.32,1.86,zebra,-,3,1105,638,1.73,582,523,52.7,-108.35,-9.81,0,-3.05,-15.31,-40.56,131,134,265,-9.92,-63.2,336,301,637,,,,,356,,,,0,-10.83,110.5,1.717,58.2,-5.6,8.6,110.16,-1.0,-3.0,-39.14,2.08,2,8,10,-3.15,-8.31,-12.26,0.17,-14.53,-8.07,-15.31,265,-7.24,1,0.11,2.4,0,2,0,-51.25,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.62,1.86,zebra,-,4,1531,819,1.87,835,696,54.5,-108.6,-7.09,0,-0.52,-9.96,-37.74,201,178,379,-9.04,-81.57,483,419,902,,,,,433,,,,0,-10.86,153.1,1.71,58.5,-4.0,7.9,110.95,-1.0,-4.0,-27.07,6.49,1,9,10,-2.64,-5.71,-9.44,3.9,-11.81,-6.15,-9.96,379,-3.81,1,3.66,5.11,0,2,0,-53.7,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.62,1.86,zebra,-,6,1538,819,1.88,839,699,54.6,-108.69,-7.07,0,-0.72,-10.19,-38.74,201,179,380,-8.97,-81.18,485,420,905,,,,,433,,,,0,-10.87,153.8,1.71,58.5,-3.9,7.9,111.04,-1.0,-4.0,-27.07,7.2,1,9,10,-2.64,-5.65,-9.47,3.92,-11.79,-6.04,-10.19,380,-4.15,2,3.69,5.14,0,2,0,-54.08,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,8.5,9.5,1.62,-,zebra,-,1,699,699,1.0,315,384,45.1,-109.03,-15.6,0,-3.18,-14.71,-25.3,78,94,172,-15.12,-63.36,190,229,419,,,,,393,,,,0,-10.9,69.9,1.893,52.8,-7.8,8.6,110.01,-1.0,-1.0,-36.42,1.86,2,8,12,-4.4,-18.11,-11.53,-5.24,-20.32,-15.89,-14.71,172,1.18,1,-5.37,-3.4,0,2,0,-30.78,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.96,-,zebra,-,1,614,614,1.0,247,367,40.2,-109.12,-17.77,0,5.94,-7.65,-11.25,66,81,147,-19.74,-69.89,139,215,354,,,,,385,,,,0,-10.91,61.4,2.05,48.8,-8.6,8.9,110.1,-1.0,-1.0,-36.09,4.18,2,8,13,-4.38,-20.21,-13.59,-7.95,-22.49,-20.96,-7.65,147,13.3,1,-7.99,-5.57,0,2,0,-30.71,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,8.5,9.5,-,-,zebra,-,1,706,706,1.0,320,386,45.3,-109.13,-15.46,0,-3.14,-14.71,-25.3,78,94,172,-14.76,-62.01,192,228,420,,,,,395,,,,0,-10.91,70.6,1.888,53.0,-7.7,8.6,110.11,-1.0,-1.0,-37.46,1.86,2,8,12,-4.39,-17.84,-11.57,-5.06,-20.18,-15.7,-14.71,172,0.99,1,-5.19,-3.25,0,2,0,-31.0,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,-,-,-,zebra,tot_env<=0,3,1592,858,1.86,834,758,52.4,-109.39,-6.87,0,0.11,-8.42,-33.83,207,195,402,-7.92,-75.34,493,458,951,,,,,449,,,,0,-10.94,159.2,1.794,55.7,-3.3,7.7,111.67,-1.0,-3.0,-26.87,-0.46,0,10,10,-2.38,-5.85,-8.53,4.12,-11.59,-6.35,-8.42,402,-2.07,1,3.88,5.33,0,2,0,-51.93,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,-,-,-,zebra,-,2,1823,926,1.97,972,851,53.3,-109.71,-6.02,0,0.84,-6.64,-29.33,234,208,442,-6.49,-69.54,568,504,1072,,,,,470,,,,0,-10.97,182.3,1.781,56.2,-2.8,7.6,111.99,-1.0,-2.0,-27.17,2.0,1,9,11,-2.24,-5.14,-7.48,4.97,-10.74,-5.82,-6.64,442,-0.82,4,4.74,6.18,0,2,0,-51.1,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,-,-,-,zebra,tot_env>=3,1,484,484,1.0,198,286,40.9,-109.75,-22.68,0,-9.94,-30.14,-33.15,40,70,110,-25.19,-68.52,108,164,272,,,,,320,,,,0,-10.97,48.4,1.928,51.9,-10.9,9.6,109.75,-1.0,-1.0,-41.56,7.24,2,8,11,-5.31,-24.04,-20.2,-13.71,-27.4,-20.48,-30.14,110,-9.66,1,-13.69,-10.47,0,2,0,-34.74,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.62,1.86,zebra,-,3,1511,824,1.83,823,688,54.5,-109.84,-7.27,0,-1.01,-10.87,-40.97,198,179,377,-9.29,-83.0,477,416,893,,,,,436,,,,0,-10.98,151.1,1.708,58.5,-4.1,7.8,111.76,-1.0,-3.0,-24.25,6.55,1,9,9,-2.7,-5.72,-9.86,3.72,-11.99,-6.07,-10.87,377,-4.79,1,3.48,4.93,0,2,0,-55.63,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,9.5,1.77,-,zebra,-,1,447,447,1.0,172,275,38.5,-109.97,-24.6,0,3.86,-21.72,-22.15,40,62,102,-27.55,-71.63,96,164,260,,,,,297,,,,0,-11.0,44.7,1.979,50.5,-12.0,9.5,109.97,-1.0,-1.0,-32.54,1.95,3,7,11,-5.43,-24.03,-25.58,-15.99,-29.32,-25.46,-21.72,102,3.74,1,-16.11,-12.4,0,2,0,-42.2,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,-,1.77,1.98,zebra,-,3,536,355,1.51,225,311,42.0,-110.06,-20.53,0,0.03,-30.18,-32.9,40,69,109,-24.08,-74.4,124,185,309,,,,,236,,,,0,-11.01,53.6,1.897,52.7,-10.7,10.3,111.78,-1.0,-3.0,-37.84,12.56,1,9,13,-4.38,-15.43,-30.21,-12.79,-26.55,-18.07,-30.18,109,-12.11,1,-13.25,-8.33,0,2,0,-55.89,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,4.5,-,-,-,zebra,-,2,1821,924,1.97,970,851,53.3,-110.12,-6.05,0,0.84,-6.64,-29.33,234,208,442,-6.49,-69.54,568,504,1072,,,,,470,,,,0,-11.01,182.1,1.781,56.1,-2.9,7.6,112.4,-1.0,-2.0,-27.58,2.0,1,9,11,-2.25,-5.19,-7.48,4.94,-10.77,-5.86,-6.64,442,-0.78,1,4.71,6.16,0,2,0,-51.1,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,9.5,1.62,-,zebra,-,2,1739,914,1.9,912,827,52.4,-110.24,-6.34,0,1.51,-5.97,-25.63,226,203,429,-7.87,-81.49,535,501,1036,,,,,468,,,,0,-11.02,173.9,1.803,55.5,-3.0,7.6,112.52,-1.0,-2.0,-28.06,3.18,2,8,10,-2.32,-5.64,-7.48,4.65,-11.06,-6.46,-5.97,429,0.48,1,4.41,5.86,0,2,0,-49.31,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,8.5,9.5,1.77,-,zebra,-,1,641,641,1.0,274,367,42.7,-110.43,-17.23,0,-1.25,-17.39,-27.47,67,91,158,-19.11,-73.59,161,224,385,,,,,379,,,,0,-11.04,64.1,1.947,51.4,-8.6,8.8,111.41,-1.0,-1.0,-33.73,3.93,2,8,12,-4.54,-17.91,-16.14,-7.23,-21.95,-17.18,-17.39,158,-0.21,1,-7.3,-5.03,0,2,0,-40.03,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,9.5,1.77,-,zebra,-,2,448,447,1.0,172,276,38.4,-110.97,-24.77,0,3.86,-21.72,-22.15,40,62,102,-27.55,-71.63,96,164,260,,,,,297,,,,0,-11.1,44.8,1.979,50.5,-12.1,9.5,110.97,-1.0,-2.0,-33.54,1.95,3,7,11,-5.47,-24.3,-25.58,-16.16,-29.49,-25.67,-21.72,102,3.95,5,-16.27,-12.57,0,2,0,-42.2,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,6.5,8.5,-,-,zebra,-,2,1650,899,1.84,874,776,53.0,-111.3,-6.75,0,-0.62,-7.88,-32.3,212,198,410,-8.18,-80.01,509,469,978,,,,,463,,,,0,-11.13,165.0,1.778,56.2,-3.3,7.5,113.58,-1.0,-2.0,-27.0,5.48,2,8,10,-2.44,-6.42,-7.26,4.24,-11.47,-6.37,-7.88,410,-1.51,1,4.01,5.46,0,2,0,-46.11,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,-,-,-,zebra,tot_env<=0,6,1594,858,1.86,834,760,52.3,-111.39,-6.99,0,0.11,-8.42,-33.83,207,195,402,-8.02,-76.34,493,459,952,,,,,449,,,,0,-11.14,159.4,1.794,55.7,-3.4,7.7,113.67,-1.0,-4.0,-26.87,-0.46,0,10,10,-2.41,-6.04,-8.53,4.0,-11.71,-6.51,-8.42,402,-1.91,2,3.77,5.21,0,2,0,-51.93,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.32,1.86,zebra,-,4,1529,831,1.84,847,682,55.4,-111.43,-7.29,0,-1.19,-10.68,-40.25,201,176,377,-8.92,-80.59,492,411,903,,,,,437,,,,0,-11.14,152.9,1.678,59.6,-4.2,7.6,115.24,-1.0,-4.0,-32.5,3.7,1,9,11,-2.62,-5.91,-9.49,3.7,-12.01,-6.18,-10.68,377,-4.5,3,3.47,4.91,0,2,0,-55.97,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,-,-,-,zebra,tot_env>=6,3,411,266,1.55,153,258,37.2,-111.56,-27.14,0,-9.29,-25.16,-21.89,32,55,87,-29.52,-67.9,81,149,230,,,,,206,,,,0,-11.16,41.1,1.999,50.0,-12.8,11.2,111.56,-1.0,-3.0,-34.59,5.76,3,7,19,-4.83,-33.55,-15.87,-20.24,-33.16,-27.68,-25.16,87,2.52,1,-20.75,-14.94,0,2,0,-23.65,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.32,1.86,zebra,-,4,1933,883,2.19,1101,832,57.0,-111.74,-5.78,0,-0.19,-7.38,-35.55,270,212,482,-6.55,-75.05,648,497,1145,,,,,452,,,,0,-11.17,193.3,1.659,60.3,-3.3,7.1,115.37,-1.0,-4.0,-29.4,4.76,1,9,12,-2.29,-4.9,-7.19,5.21,-10.5,-5.25,-7.38,482,-2.12,1,4.97,6.42,0,2,0,-53.29,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,8.5,10.5,-,-,zebra,-,1,706,706,1.0,318,388,45.0,-111.82,-15.84,0,-2.56,-14.71,-25.3,78,94,172,-15.05,-63.2,191,229,420,,,,,395,,,,0,-11.18,70.6,1.89,52.9,-7.9,8.6,112.8,-1.0,-1.0,-37.37,1.86,2,8,12,-4.5,-18.1,-12.15,-5.44,-20.56,-16.2,-14.71,172,1.49,1,-5.57,-3.64,0,2,0,-32.55,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.62,-,zebra,-,2,1730,913,1.89,906,824,52.4,-111.83,-6.46,0,1.61,-5.7,-24.28,225,201,426,-7.76,-80.14,534,499,1033,,,,,468,,,,0,-11.18,173.0,1.803,55.5,-3.1,7.7,114.11,-1.0,-2.0,-27.06,4.18,2,8,10,-2.36,-5.95,-7.31,4.52,-11.18,-6.71,-5.7,426,1.01,1,4.29,5.74,0,2,0,-47.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.32,1.98,zebra,-,2,1633,902,1.81,870,763,53.3,-112.27,-6.88,0,-0.65,-10.23,-40.53,203,193,396,-9.37,-90.53,501,465,966,,,,,462,,,,0,-11.23,163.3,1.761,56.8,-3.5,7.7,114.55,-1.0,-2.0,-26.61,5.55,1,9,10,-2.53,-5.22,-9.58,4.11,-11.6,-5.8,-10.23,396,-4.44,1,3.88,5.33,0,2,0,-59.3,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,-,1.62,1.86,zebra,-,3,1354,786,1.72,726,628,53.6,-112.31,-8.29,0,-1.55,-12.74,-43.31,174,166,340,-10.32,-82.73,422,380,802,,,,,420,,,,0,-11.23,135.4,1.716,58.3,-4.7,8.1,114.04,-1.0,-3.0,-28.55,1.91,1,9,10,-2.94,-6.51,-11.19,2.61,-13.01,-6.8,-12.74,340,-5.93,1,2.39,3.91,0,2,0,-57.85,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,8.5,-,-,zebra,dif 0~1,3,1307,816,1.6,662,645,50.7,-112.42,-8.6,0,-0.57,-9.36,-30.99,165,166,331,-9.59,-75.0,392,390,782,,,,,432,,,,0,-11.24,130.7,1.825,54.8,-4.2,8.0,114.05,-1.0,-2.0,-31.78,-0.3,0,10,12,-2.8,-8.48,-8.79,2.39,-13.32,-8.34,-9.36,331,-1.02,3,2.15,3.6,0,2,0,-44.66,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,10.5,-,1.77,-,zebra,-,2,464,309,1.5,174,290,37.5,-112.79,-24.31,0,-5.34,-31.15,-30.84,33,66,99,-24.74,-64.81,97,165,262,,,,,224,,,,0,-11.28,46.4,2.03,49.3,-11.8,11.0,112.79,-1.0,-2.0,-35.88,-2.55,0,10,12,-4.46,-23.54,-25.81,-17.0,-30.33,-22.45,-31.15,99,-8.7,1,-17.62,-12.11,0,2,0,-40.52,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,-,-,-,zebra,dif>=2,1,366,366,1.0,131,235,35.8,-113.09,-30.9,0,-13.1,-42.18,-37.54,26,63,89,-34.96,-72.71,69,139,208,,,,,279,,,,0,-11.31,36.6,1.959,51.0,-15.3,9.7,113.09,-1.0,-1.0,-29.63,5.01,2,8,12,-6.31,-31.95,-29.08,-23.05,-36.92,-27.27,-42.18,89,-14.91,1,-23.47,-18.7,0,2,0,-38.97,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.62,1.86,zebra,-,4,1549,824,1.88,843,706,54.4,-113.18,-7.31,0,-0.74,-10.7,-41.09,202,182,384,-9.49,-86.59,486,426,912,,,,,436,,,,0,-11.32,154.9,1.709,58.5,-4.1,7.8,115.1,-1.0,-4.0,-26.13,7.29,1,9,10,-2.73,-5.74,-9.96,3.68,-12.03,-6.19,-10.7,384,-4.51,1,3.45,4.9,0,2,0,-57.37,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.62,1.86,zebra,-,6,1556,824,1.89,847,709,54.4,-113.27,-7.28,0,-0.94,-10.93,-42.09,202,183,385,-9.42,-86.2,488,427,915,,,,,436,,,,0,-11.33,155.6,1.709,58.5,-4.1,7.8,115.19,-1.0,-4.0,-26.13,8.0,1,9,10,-2.73,-5.68,-9.99,3.71,-12.0,-6.08,-10.93,385,-4.85,2,3.47,4.92,0,2,0,-57.75,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,-,-,-,zebra,dif>=2,1,398,398,1.0,151,247,37.9,-113.54,-28.53,0,-9.14,-33.95,-33.27,34,64,98,-30.8,-71.76,85,148,233,,,,,290,,,,0,-11.35,39.8,1.924,52.0,-14.0,9.4,114.51,-1.0,-1.0,-28.76,4.05,2,8,12,-6.13,-30.83,-24.81,-20.38,-34.55,-26.76,-33.95,98,-7.19,1,-20.67,-16.33,0,2,0,-37.71,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,-,1.62,1.98,zebra,-,2,567,393,1.44,245,322,43.2,-113.63,-20.04,0,-0.98,-26.95,-32.88,48,74,122,-20.33,-65.88,140,184,324,,,,,253,,,,0,-11.36,56.7,1.86,53.8,-10.5,10.1,115.14,-1.0,-2.0,-43.46,3.63,2,8,15,-4.55,-16.81,-25.97,-11.94,-26.06,-18.15,-26.95,122,-8.8,1,-12.25,-7.84,0,2,0,-51.94,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,5.5,-,-,-,zebra,-,2,1813,924,1.96,962,851,53.1,-113.74,-6.27,0,0.8,-6.37,-28.08,234,207,441,-6.64,-70.95,565,504,1069,,,,,470,,,,0,-11.37,181.3,1.784,56.1,-3.0,7.6,116.02,-1.0,-2.0,-29.27,-0.69,0,10,11,-2.32,-5.73,-7.17,4.72,-10.99,-6.24,-6.37,441,-0.12,1,4.48,5.93,0,2,0,-48.85,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.32,1.86,zebra,-,6,1136,638,1.78,597,539,52.6,-113.8,-10.02,0,-3.15,-16.29,-43.99,132,138,270,-10.73,-69.97,341,311,652,,,,,356,,,,0,-11.38,113.6,1.717,58.2,-5.7,8.6,115.61,-1.0,-4.0,-39.47,2.55,3,7,10,-3.21,-8.14,-13.14,-0.04,-14.74,-8.06,-16.29,270,-8.23,2,-0.11,2.18,0,2,0,-55.99,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.62,1.98,zebra,-,2,1671,904,1.85,885,786,53.0,-113.85,-6.81,0,-0.14,-9.58,-39.27,212,198,410,-8.65,-85.63,515,475,990,,,,,461,,,,0,-11.38,167.1,1.772,56.4,-3.5,7.7,116.13,-1.0,-2.0,-24.89,-0.54,0,10,10,-2.54,-5.25,-9.44,4.18,-11.53,-5.91,-9.58,410,-3.66,1,3.94,5.39,0,2,0,-58.73,0,DIRECAO
